Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
139	liver	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ate	nan	- - - - - - - - a t e -	"('liver', 'alor1247-baran', ""'hati"")"	datasets/keraf/Ile_Ape.tsv	21. Hati
144	stomach; belly	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	taik	nan	- t a - i k - -	('stomach', 'keda1252', 'tein')	datasets/keraf/Ile_Ape.tsv	18. Perut
145	head	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kotɤ	nan	- - - k o t ɤ - - - -	"('head', 'alor1247-baran', ""'kɔtɔŋ"")"	datasets/keraf/Ile_Ape.tsv	27. Kepala
146	hair	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	rata	nan	r a t a - - - - -	"('hair', 'alor1247-baran', ""'rata"")"	datasets/keraf/Ile_Ape.tsv	29. Rambut
148	eye	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	matak	nan	- - m a t a k - -	"('eye', 'alor1247-baran', ""'mataŋ"")"	datasets/keraf/Ile_Ape.tsv	47. Mata
149	ear	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	tiluk	nan	- t i l u k - - - -	"('ear', 'alor1247-baran', ""'til:uŋ"")"	datasets/keraf/Ile_Ape.tsv	45. Telinga
150	nose	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	iruŋ	nan	- i r u ŋ - -	"('nose', 'alor1247-baran', ""'ir:uŋ"")"	datasets/keraf/Ile_Ape.tsv	30. Hidung
151	mouth	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	wəwak	nan	w ə w a k - -	('mouth', 'atim1239', 'tawa')	datasets/keraf/Ile_Ape.tsv	33. Mulut
155	tongue	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ewel	nan	- e w e l - -	"('tongue', 'alor1247-baran', ""'fɛfɛl"")"	datasets/keraf/Ile_Ape.tsv	35. Lidah
156	neck	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	wuli	nan	w u l i - -	"('neck', 'alor1247-besar', ""'fuliŋ"")"	datasets/keraf/Ile_Ape.tsv	28. Leher
164	hand	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	limak	nan	- - - - - l i m a - - k - - - - - -	('arm', 'keda1252-leuba', 'liŋ')	datasets/keraf/Ile_Ape.tsv	1. Tangan
175	foot	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	leik	nan	l e i k - - - - - - - - - - -	"('foot', 'alor1247-baran', ""'leiŋ ka'lumak"")"	datasets/keraf/Ile_Ape.tsv	4. Kaki
179	back	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	uhuk	nan	u h u k - -	('back', 'keda1252-leuwa', 'u̘hur')	datasets/keraf/Ile_Ape.tsv	17. Punggung
182	skin	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kamak	nan	k a m a k - - -	"('skin', 'alor1247-baran', ""'kamaŋ"")"	datasets/keraf/Ile_Ape.tsv	16. Kulit
190	person	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	atadikən	nan	a t a d i k ə n -	('person', 'lama1277-baipi', 'atadikə')	datasets/keraf/Ile_Ape.tsv	53. Orang
191	name	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	naran	nan	- n a r a n - -	"('name', 'alor1247-baran', ""'naraŋ"")"	datasets/keraf/Ile_Ape.tsv	63. Nama
192	child	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ana	nan	- - - - - - a n a - - - -	('child', 'alor1247-baran', 'ʔanaŋ')	datasets/keraf/Ile_Ape.tsv	56. Anak
193	man	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	amalake	nan	- a m a - - - l a k e -	"('man', 'alor1247-baran', ""ka'lake"")"	datasets/keraf/Ile_Ape.tsv	54. Laki-laki
194	woman	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	inawae	nan	- i n a - w ae	('woman', 'lama1277-bama', 'inawae')	datasets/keraf/Ile_Ape.tsv	55. Wanita
195	husband	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	hān	nan	- - - h - - ā n - - - - - -	('husband', 'lama1277-belan', 'ha')	datasets/keraf/Ile_Ape.tsv	57. Suami
196	wife	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	hān	nan	- - h - - - - - ā n - -	('husband', 'lama1277-belan', 'ha')	datasets/keraf/Ile_Ape.tsv	58. Isteri
197	mother	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ina	nan	- - i n a - -	('mother', 'keda1252', 'ine')	datasets/keraf/Ile_Ape.tsv	59. Ibu
198	father	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ama	nan	- - a m a - -	('father', 'keda1252', 'ame')	datasets/keraf/Ile_Ape.tsv	60. Bapak
199	older sibling	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kaka	nan	- k - a k - - a - -	"('older sibling', 'alor1247-munas', ""'kakaŋ"")"	datasets/keraf/Ile_Ape.tsv	61. Kakak
200	younger sibling	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ari	nan	- a r i - - - - - - - - - -	"('younger sibling', 'alor1247-besar', ""'ariŋ"")"	datasets/keraf/Ile_Ape.tsv	62. Adik
203	1sg	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	go	nan	- - g o - -	('1sg', 'alor1247-baran', 'go:')	datasets/keraf/Ile_Ape.tsv	184. Saya 
204	2sg (informal)	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	mo	nan	m o - -	('2sg (informal)', 'lama1277-baipi', 'mio')	datasets/keraf/Ile_Ape.tsv	185. Engkau/ kamu 
206	3sg	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	na	nan	n a - - -	"('3sg', 'alor1247-baran', ""'nɔ:"")"	datasets/keraf/Ile_Ape.tsv	186. Dia 
207	1pl excl	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kame	nan	k a m e	('1pl excl', 'lama1277-baipi', 'kame')	datasets/keraf/Ile_Ape.tsv	188. Kami 
208	1pl incl	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	tite	nan	t i t e	('1pl incl', 'lama1277-baipi', 'tite')	datasets/keraf/Ile_Ape.tsv	187. Kita 
210	3pl	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ra	nan	- - r a - -	('3pl', 'lama1277-adona', 'ˈraʔe')	datasets/keraf/Ile_Ape.tsv	189. Mereka 
212	and	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	no	nan	n o - - - - -	('and', 'alor1247-baran', 'nɔ̃:')	datasets/keraf/Ile_Ape.tsv	197. Dan 
213	because	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	pukən	nan	- - p u k ə n	('because', 'lama1277-belan', 'puk')	datasets/keraf/Ile_Ape.tsv	199. Sebab 
215	with	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	no	nan	n - - o - -	('with', 'alor1247-baran', 'nɔ̃:')	datasets/keraf/Ile_Ape.tsv	198. Dengan
216	what?	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	aku	nan	- - a k u	('what?', 'lama1277-adona', 'ˈʔaku')	datasets/keraf/Ile_Ape.tsv	190. Apa 
217	who?	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	heku	nan	h e - - k u	('who?', 'lama1277-baipi', 'hege')	datasets/keraf/Ile_Ape.tsv	191. Siapa 
218	where?	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	təga	nan	- - t ə g a - -	('where?', 'lama1277-baipi', 'təga')	datasets/keraf/Ile_Ape.tsv	183. Di mana 
219	when?	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	arampira	nan	a r a m - - p i r a	('when?', 'lama1277-baipi', 'arəmpira')	datasets/keraf/Ile_Ape.tsv	174. Bilamana 
223	this	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	pi	nan	- - - - - - p i	('this', 'lama1277-baipi', 'pi')	datasets/keraf/Ile_Ape.tsv	179. Ini 
224	that	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	pe 	nan	- - p e _ - -	('that', 'keda1252', 'nobeʔ')	datasets/keraf/Ile_Ape.tsv	180. Itu 
227	here	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	təpi	nan	- - t ə p i	('at', 'lama1277-adona', 'pi')	datasets/keraf/Ile_Ape.tsv	177. Di sini 
228	there	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	təpe	nan	t ə p e	('there', 'lama1277-baipi', 'tewe')	datasets/keraf/Ile_Ape.tsv	178. Di situ 
231	left (side)	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	mekin	nan	m - - e k i - - n	('left (side)', 'lama1277-belan', 'seki')	datasets/keraf/Ile_Ape.tsv	2. Kiri
232	right (side)	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	wanan	nan	w a n a n	('right (side)', 'keda1252', 'wana')	datasets/keraf/Ile_Ape.tsv	3. Kanan
233	a few	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	buhe	nan	- - b u h e - -	('a few', 'lama1277-baipi', 'sələ')	datasets/keraf/Ile_Ape.tsv	195. Sedikit 
234	all	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	wəkae	nan	w - - ə - - k ae - - -	('all', 'lama1277-baipi', 'wakaŋkae')	datasets/keraf/Ile_Ape.tsv	196. Semua 
235	many	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	aja	nan	- a j a - -	('many', 'lama1277-adona', 'ˈʔaːjʔa')	datasets/keraf/Ile_Ape.tsv	194. Banyak 
236	animal	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	əwaŋnawun	nan	- ə w a ŋ - n a w u n	('animal', 'keda1252', 'ewaŋ')	datasets/keraf/Ile_Ape.tsv	102. Binatang 
238	dog	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	aho	nan	- - a h o - - - - - -	"('dog', 'alor1247-baran', ""a'ho"")"	datasets/keraf/Ile_Ape.tsv	96. Anjing 
249	tail	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ikuk	nan	- i k u - - k	('tail', 'lama1277-bama', 'iku')	datasets/keraf/Ile_Ape.tsv	105. Ekor 
250	fish	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ikan	nan	- - - i - - - - k a n -	"('fish', 'alor1247-baran', ""'ikɑŋ"")"	datasets/keraf/Ile_Ape.tsv	109. Ikan 
259	bird	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kukak	nan	k u k a k	('bird', 'lama1277-ileap', 'kukak')	datasets/keraf/Ile_Ape.tsv	97. Burung 
260	wing	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kəpikən	nan	k ə p i k ə n	('wing', 'lama1277-baipi', 'kəpiʔ')	datasets/keraf/Ile_Ape.tsv	100. Sayap 
262	feather	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	rawuk	nan	- - - - r a - w u k - -	('feather', 'lama1277-adona', 'ˈrawuke')	datasets/keraf/Ile_Ape.tsv	99. Bulu 
264	snake	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	ula	nan	- - u l a - - - - - - -	"('snake', 'alor1247-baran', ""ʔu'la"")"	datasets/keraf/Ile_Ape.tsv	106. Ular 
266	egg	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	təluk	nan	- - - - - - - t ə l u k - -	"('egg', 'alor1247-baran', ""'taluk"")"	datasets/keraf/Ile_Ape.tsv	98. Telur 
279	louse (clothing)	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	kuto	nan	k u t o - -	('louse (clothing)', 'keda1252', 'utuʔ')	datasets/keraf/Ile_Ape.tsv	108. Kutu 
281	big	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	belən	nan	b e l - - - ə n -	"('big', 'alor1247-besar', ""'beiŋ"")"	datasets/keraf/Ile_Ape.tsv	158. Besar 
282	small	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	uwekən	nan	u w e k ə n	('small', 'lama1277-ileap', 'uwekən')	datasets/keraf/Ile_Ape.tsv	157. Kecil 
284	new (house)	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	wun	nan	w - - u n -	('new (house)', 'keda1252', 'werun')	datasets/keraf/Ile_Ape.tsv	167. Baru 
288	hot	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	pəlate	nan	p ə l a t e -	"('hot', 'alor1247-baran', ""pa'latiŋ"")"	datasets/keraf/Ile_Ape.tsv	142. Panas 
289	cold	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	(gə)lətən	nan	( g ə ) l ə t - - - - - - - ə - - n	('cold', 'abui1241-fuime', 'palata')	datasets/keraf/Ile_Ape.tsv	143. Dingin 
290	good	lama1277-ileap	Lamaholot-Ile Ape	Austronesian	8Lembata	sare	nan	s - - a r - - e -	('good', 'lama1277-bama', 'əre')	datasets/keraf/Ile_Ape.tsv	168. Baik 
