Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
182	skin	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kama	nan	nan	('skin', 'adon1237', 'ˈkamaˈkɜt')	nan	16. Kulit
190	person	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ədikã	nan	nan	('person', 'cent2245-hewa', 'atabia')	nan	53. Orang
191	name	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	narã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	63. Nama
192	child	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ana	nan	nan	('child', 'adon1237', 'ˈʔanaʔ')	nan	56. Anak
193	man	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kəbəlake	nan	nan	('man', 'adon1237', 'ˈʔama_lake')	nan	54. Laki-laki
194	woman	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	bərwae	nan	nan	"('woman', 'alor1247-baran', ""ka'fae"")"	nan	55. Wanita
195	husband	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kəbəlake	nan	nan	('husband', 'adon1237', 'ˈlakhẽ')	nan	57. Suami
196	wife	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kəwae	nan	nan	"('wife', 'alor1247-baran', ""ka'fae"")"	nan	58. Isteri
197	mother	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ina	nan	nan	('mother', 'lama1277-belan', 'ina')	nan	59. Ibu
198	father	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ama	nan	nan	('father', 'adon1237', 'ˈʔama')	nan	60. Bapak
199	older sibling	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kaka	nan	nan	('older sibling', 'adon1237', 'kakãm,_kaka')	nan	61. Kakak
200	younger sibling	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ari	nan	nan	('younger sibling', 'adan1251-otvai', 'di')	nan	62. Adik
203	1sg	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	goʔe	nan	nan	('1sg', 'adon1237', 'ˈɡoʔɛ')	nan	184. Saya 
204	2sg (informal)	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	moʔe	nan	nan	('2sg (informal)', 'cent2245-hewa', 'miu')	nan	185. Engkau/ kamu 
206	3sg	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	naʔe	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	186. Dia 
207	1pl excl	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kame	nan	nan	('1pl excl', 'cent2245-hewa', 'ami')	nan	188. Kami 
208	1pl incl	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	tite	nan	nan	('1pl incl', 'cent2245-hewa', 'ita')	nan	187. Kita 
210	3pl	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	raʔe	nan	nan	('3pl', 'lama1277-baipi', 'raʔe')	nan	189. Mereka 
212	and	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ko	ko, mo: different inflections	nan	('and', 'lama1277-kalik', 'ko')	nan	197. Dan 
212	and	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	mo	ko, mo: different inflections	nan	('and', 'lama1277-kalik', 'ko')	nan	197. Dan 
213	because	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	pukã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	199. Sebab 
214	if	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kalu	nan	nan	('if', 'cent2245-hewa', 'ganupa')	nan	200. Jikalau 
215	with	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ko	ko, mo: different inflections	nan	('with', 'lama1277-kalik', 'ko')	nan	198. Dengan
215	with	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	mo	ko, mo: different inflections	nan	('with', 'lama1277-kalik', 'ko')	nan	198. Dengan
216	what?	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	naʔã	nan	nan	"('what?', 'abui1241-petle', ""na.'la"")"	nan	190. Apa 
217	who?	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	heku	nan	nan	('who?', 'cent2245-hewa', 'hainimu')	nan	191. Siapa 
218	where?	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	təga	nan	nan	('where?', 'cent2245-hewa', 'upa')	nan	183. Di mana 
219	when?	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ar-apira	nan	nan	('when?', 'cent2245-hewa', 'rəmapira')	nan	174. Bilamana 
223	this	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	niʔi	nan	nan	('this', 'cent2245-hewa', 'ete')	nan	179. Ini 
224	that	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	nəpe	nan	nan	"('that', 'keda1252', ""no'beʔ"")"	nan	180. Itu 
227	here	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	təpi	nan	nan	('here', 'cent2245-hewa', 'ete')	nan	177. Di sini 
228	there	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	na wəli	nan	nan	('there', 'abui1241-petle', 'we')	nan	178. Di situ 
231	left (side)	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	meki	nan	nan	('left (side)', 'cent2245-hewa', 'wirin')	nan	2. Kiri
232	right (side)	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	wanã	nan	nan	('right (side)', 'adan1251-otvai', 'taniŋ')	nan	3. Kanan
233	a few	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	uhe	nan	nan	('a few', 'cent2245-hewa', 'anakha')	nan	195. Sedikit 
234	all	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	wahakae	nan	nan	('all', 'adon1237', 'ˈwahã_ˈkaeʔ')	nan	196. Semua 
235	many	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ayã	nan	nan	('many', 'adon1237', 'ˈʔaːjʔa')	nan	194. Banyak 
236	animal	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	əwã (nawu)	nan	nan	('animal', 'adon1237', 'ˈʔɜˈwã')	nan	102. Binatang 
238	dog	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	aho	nan	nan	('dog', 'adon1237', 'ˈʔaho')	nan	96. Anjing 
249	tail	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	iku	nan	nan	('tail', 'cent2245-hewa', 'i̤ʔur')	nan	105. Ekor 
250	fish	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ikã	nan	nan	('fish', 'adon1237', 'ˈʔikã')	nan	109. Ikan 
259	bird	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kolo	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	97. Burung 
260	wing	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kəpi	nan	nan	('wing', 'cent2245-hewa', 'kapik')	nan	100. Sayap 
262	feather	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	rawuk	nan	nan	('feather', 'adon1237', 'ˈrawuke')	nan	99. Bulu 
264	snake	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	ula	nan	nan	('snake', 'adon1237', 'ˈʔulaʔ')	nan	106. Ular 
266	egg	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	təlʔũ	nan	nan	('egg', 'adon1237', 'ˈtɛluk')	nan	98. Telur 
279	louse (clothing)	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kuto	nan	nan	('louse (clothing)', 'lama1277-baipi', 'kuto')	nan	108. Kutu 
281	big	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	belã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	158. Besar 
282	small	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	kesi	nan	nan	('small', 'abui1241-fuime', 'kding')	nan	157. Kecil 
284	new (house)	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	wuʔũ	nan	nan	('new (house)', 'lama1277-baipi', 'wuʔũ')	nan	167. Baru 
288	hot	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	pəlate	nan	nan	('hot', 'adon1237', 'ˈplate')	nan	142. Panas 
289	cold	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	lətã	nan	nan	('cold', 'abui1241-fuime', 'palata')	nan	143. Dingin 
290	good	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	alusã	nan	nan	('good', 'lama1277-kalik', 'alus')	nan	168. Baik 
291	bad	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	datã	nan	nan	"('bad', 'alor1247-baran', ""'datɛ"")"	nan	169. Jelek
294	near	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	dahe	nan	nan	('near', 'adon1237', 'ˈdahe')	nan	181. Dekat 
295	far	lama1277-merde	Lamaholot-Merdeka	Austronesian	8Lembata, 1North	doe	nan	nan	('far', 'adon1237', 'ˈdɔɑ̃')	nan	182. Jauh 
