Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
299	long	lewo1244	Lewotobi	Austronesian	5Flores, 1East	bəlahã	nan				160. Panjang 
301	short	lewo1244	Lewotobi	Austronesian	5Flores, 1East	pəsu	nan				159. Pendek 
305	thick	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kəwara	nan				162. Tebal 
309	dirty	lewo1244	Lewotobi	Austronesian	5Flores, 1East	milã	nan				14. Kotor
311	sharp	lewo1244	Lewotobi	Austronesian	5Flores, 1East	gã	nan				81. Tajam 
313	heavy	lewo1244	Lewotobi	Austronesian	5Flores, 1East	baʔa	nan				147. Berat 
315	straight	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kəlodo	nan				165. Lurus 
316	wide	lewo1244	Lewotobi	Austronesian	5Flores, 1East	luas	nan				164. Luas 
317	narrow	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kətəkə	nan				163. Sempit 
321	rotten	lewo1244	Lewotobi	Austronesian	5Flores, 1East	wuhu	nan				111. Busuk 
329	black	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mitã	nan				152. Hitam 
330	white	lewo1244	Lewotobi	Austronesian	5Flores, 1East	burã	nan				153. Putih 
331	red	lewo1244	Lewotobi	Austronesian	5Flores, 1East	meʔã	nan				154. Merah 
332	green	lewo1244	Lewotobi	Austronesian	5Flores, 1East	ijo	nan				156. Hijau 
334	yellow	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kumã	nan				155. Kuning 
341	scared	lewo1244	Lewotobi	Austronesian	5Flores, 1East	takuʔ	nan				25. Takut
343	to see	lewo1244	Lewotobi	Austronesian	5Flores, 1East	notõ	nan				48. Melihat
345	to smell	lewo1244	Lewotobi	Austronesian	5Flores, 1East	siõ	nan				32. Membaui
346	to think	lewo1244	Lewotobi	Austronesian	5Flores, 1East	hu	nan				24. Pikir
347	to know	lewo1244	Lewotobi	Austronesian	5Flores, 1East	koi	koi, moiː different inflections				23. Tahu
348	to say	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mari	nan				64. Bilang
352	to lie down	lewo1244	Lewotobi	Austronesian	5Flores, 1East	ledãnə	nan				50. Rebah
353	to sleep	lewo1244	Lewotobi	Austronesian	5Flores, 1East	turu	nan				49. Tidur
358	to sit	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tobo	nan				51. Duduk
359	to stand	lewo1244	Lewotobi	Austronesian	5Flores, 1East	deʔi	nan				52. Berdiri
360	to walk	lewo1244	Lewotobi	Austronesian	5Flores, 1East	pana	nan				6. Berjalan
363	to swim	lewo1244	Lewotobi	Austronesian	5Flores, 1East	naŋe	nan				10. Berenang
364	to fly	lewo1244	Lewotobi	Austronesian	5Flores, 1East	bəka	nan				101. Terbang 
368	to drink	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tenu	nan				42. Minum
369	to eat	lewo1244	Lewotobi	Austronesian	5Flores, 1East	təkã	nan				40. Makan
370	to cook	lewo1244	Lewotobi	Austronesian	5Flores, 1East	biho	nan				41. Masak
371	to wash	lewo1244	Lewotobi	Austronesian	5Flores, 1East	baha	nan				11. Mencuci
372	to sew	lewo1244	Lewotobi	Austronesian	5Flores, 1East	hau	nan				67. Menjahit 
374	to breathe	lewo1244	Lewotobi	Austronesian	5Flores, 1East	hari nãi	nan				31. Bernapas
375	to work	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kəriã	nan				83. Bekerja 
377	to give	lewo1244	Lewotobi	Austronesian	5Flores, 1East	sorõ	nan				91. Memberi 
378	to wipe	lewo1244	Lewotobi	Austronesian	5Flores, 1East	hamu	nan				12. Hapus
379	to come	lewo1244	Lewotobi	Austronesian	5Flores, 1East	səga	nan				8. Datang
380	to laugh	lewo1244	Lewotobi	Austronesian	5Flores, 1East	geka	nan				36. Tertawa
381	to cry	lewo1244	Lewotobi	Austronesian	5Flores, 1East	gaka	nan				37. Menangis
382	to dance	lewo1244	Lewotobi	Austronesian	5Flores, 1East	soka	nan				86. Menari 
383	to sing	lewo1244	Lewotobi	Austronesian	5Flores, 1East	ñañi	nan				85. Menyanyi
389	to suck	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tuho	nan				44. Menetek
390	to blow	lewo1244	Lewotobi	Austronesian	5Flores, 1East	bu	nan				141. Bertiup 
391	to spit	lewo1244	Lewotobi	Austronesian	5Flores, 1East	pino	nan				39. Meludah
392	to vomit	lewo1244	Lewotobi	Austronesian	5Flores, 1East	muta	nan				38. Muntah
393	to rub	lewo1244	Lewotobi	Austronesian	5Flores, 1East	doru	nan				13. Gosok
394	to scratch	lewo1244	Lewotobi	Austronesian	5Flores, 1East	ragu	nan				77. Menggaruk 
399	to bite	lewo1244	Lewotobi	Austronesian	5Flores, 1East	gori	nan				43. Gigit
400	to cut	lewo1244	Lewotobi	Austronesian	5Flores, 1East	belo	nan				78. Memotong
402	to split	lewo1244	Lewotobi	Austronesian	5Flores, 1East	ləga	nan				80. Membelah 
404	to stab	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tuba	nan				71. Menikam 
406	to fight	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kəwuno	nan				73. berkelahi 
408	to throw	lewo1244	Lewotobi	Austronesian	5Flores, 1East	geba	nan				94. Melempar 
409	to hunt	lewo1244	Lewotobi	Austronesian	5Flores, 1East	lərakə	nan				69. Berburu
410	to kill	lewo1244	Lewotobi	Austronesian	5Flores, 1East	belo	nan				74. Membunuh 
414	to dig	lewo1244	Lewotobi	Austronesian	5Flores, 1East	guʔi	nan				90. Menggali 
416	to flow	lewo1244	Lewotobi	Austronesian	5Flores, 1East	ba	nan				125. Mengalir 
417	to float	lewo1244	Lewotobi	Austronesian	5Flores, 1East	bao	nan				126. Terapung 
418	to freeze	lewo1244	Lewotobi	Austronesian	5Flores, 1East	—	nan				123. Membeku 
419	to hold	lewo1244	Lewotobi	Austronesian	5Flores, 1East	pehẽ	nan				89. Memegang
420	to tie	lewo1244	Lewotobi	Austronesian	5Flores, 1East	pũi	nan				66. Mengikat 
421	to play	lewo1244	Lewotobi	Austronesian	5Flores, 1East	məŋə	nan				84. Bermain 
422	to pull	lewo1244	Lewotobi	Austronesian	5Flores, 1East	gehaʔ	nan				92. Menarik
423	to push	lewo1244	Lewotobi	Austronesian	5Flores, 1East	odo	nan				93. Mendorong 
430	to squeeze	lewo1244	Lewotobi	Austronesian	5Flores, 1East	piʔu	nan				88. Memeras 
441	to bark	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kajokəloka	nan				113. Kulit kayu
442	to shoot	lewo1244	Lewotobi	Austronesian	5Flores, 1East	pasa	nan				70. Menembak 
599	left	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mekĩ	nan				2. Kiri
600	right	lewo1244	Lewotobi	Austronesian	5Flores, 1East	wana	nan				3. Kanan
601	footprint	lewo1244	Lewotobi	Austronesian	5Flores, 1East	maka	nan				5. Kaki
602	road	lewo1244	Lewotobi	Austronesian	5Flores, 1East	larã	nan				7. Jalan
603	return	lewo1244	Lewotobi	Austronesian	5Flores, 1East	gəwali	nan				9. Balik
604	dust	lewo1244	Lewotobi	Austronesian	5Flores, 1East	əwu	nan				15. Debu
604	dust	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kəwu	nan				151. Abu 
605	belly	lewo1244	Lewotobi	Austronesian	5Flores, 1East	luwu	nan				18. Perut
606	stomach	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tãi kənaluŋ	nan				20. Isi perut
607	tooth	lewo1244	Lewotobi	Austronesian	5Flores, 1East	ipə	nan				34. Gigi
608	listen	lewo1244	Lewotobi	Austronesian	5Flores, 1East	bãi	nan				46. Dengar
609	fist	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tubuk	nan				72. Bertinju 
610	dead	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mata	nan				75. Mati 
611	alive	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mori	nan				76. Hidup 
612	stem	lewo1244	Lewotobi	Austronesian	5Flores, 1East	pukã	nan				79. Batang 
613	blunt	lewo1244	Lewotobi	Austronesian	5Flores, 1East	gəbohu	nan				82. Tumpul 
614	swollen	lewo1244	Lewotobi	Austronesian	5Flores, 1East	baʔa	nan				87. Bengkak
615	fall	lewo1244	Lewotobi	Austronesian	5Flores, 1East	goka	nan				95. Jatuh 
616	meat	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mətã	nan				103. Daging 
617	tale	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kiku	nan				105. Ekor 
618	worm	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kəbeŋə̃	nan				107. Cacing 
619	louse	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kuto	nan				108. Kutu 
620	grass	lewo1244	Lewotobi	Austronesian	5Flores, 1East	luʔo	nan				118. Rumput 
621	earth	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tana	nan				119. Tanah 
622	water	lewo1244	Lewotobi	Austronesian	5Flores, 1East	waiʔ	nan				122. Air 
623	sea	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tahi	nan				127. Laut 
624	river	lewo1244	Lewotobi	Austronesian	5Flores, 1East	luŋu	nan				130. Sungai 
625	dew	lewo1244	Lewotobi	Austronesian	5Flores, 1East	apũ	nan				137. Embun 
626	flat, smooth	lewo1244	Lewotobi	Austronesian	5Flores, 1East	rata	nan				146. Rata 
627	burn	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tuno	nan				149. Membakar 
628	thin	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mənipi	nan				161. Tipis 
629	old	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tua	nan				166. Tua 
630	new	lewo1244	Lewotobi	Austronesian	5Flores, 1East	wuʔũ	nan				167. Baru 
631	right, correct	lewo1244	Lewotobi	Austronesian	5Flores, 1East	nãdikã	nan				170. Betul 
632	when	lewo1244	Lewotobi	Austronesian	5Flores, 1East	boʔã	nan				174. Bilamana 
633	in	lewo1244	Lewotobi	Austronesian	5Flores, 1East	lau	lau, raeː different inflections?				175. Di 
634	inside	lewo1244	Lewotobi	Austronesian	5Flores, 1East	onã	nan				176. Dalam 
635	where	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tea	nan				183. Di mana 
636	2sg;2pl	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mo	nan				185. Engkau/ kamu 
636	2sg;2pl	lewo1244	Lewotobi	Austronesian	5Flores, 1East	mio	nan				185. Engkau/ kamu 
637	1pl.inc	lewo1244	Lewotobi	Austronesian	5Flores, 1East	tite	nan				187. Kita 
638	1pl.exc	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kame	nan				188. Kami 
639	what	lewo1244	Lewotobi	Austronesian	5Flores, 1East	a	nan				190. Apa 
640	who	lewo1244	Lewotobi	Austronesian	5Flores, 1East	hege	nan				191. Siapa 
641	other	lewo1244	Lewotobi	Austronesian	5Flores, 1East	gehã	nan				192. Lain
642	some	lewo1244	Lewotobi	Austronesian	5Flores, 1East	bopirã	nan				193. Beberapa 
643	few	lewo1244	Lewotobi	Austronesian	5Flores, 1East	kəsə	nan				195. Sedikit 
