Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
296.0	wet	keda1252	Kedang	Austronesian	8Lembata	doroʔ	nan	nan	nan	nan	145. Basah 
297.0	dry	keda1252	Kedang	Austronesian	8Lembata	mayaʔ	nan	nan	nan	nan	144. Kering 
299.0	long	keda1252	Kedang	Austronesian	8Lembata	lawan	nan	nan	nan	nan	160. Panjang 
301.0	short	keda1252	Kedang	Austronesian	8Lembata	mekuʔ	nan	nan	nan	nan	159. Pendek 
305.0	thick	keda1252	Kedang	Austronesian	8Lembata	kapal	nan	nan	nan	nan	162. Tebal 
309.0	dirty	keda1252	Kedang	Austronesian	8Lembata	miteŋ	nan	nan	nan	nan	14. Kotor
311.0	sharp	keda1252	Kedang	Austronesian	8Lembata	deye	nan	nan	nan	nan	81. Tajam 
313.0	heavy	keda1252	Kedang	Austronesian	8Lembata	baraʔ	nan	nan	nan	nan	147. Berat 
315.0	straight	keda1252	Kedang	Austronesian	8Lembata	potoŋ	nan	nan	nan	nan	165. Lurus 
316.0	wide	keda1252	Kedang	Austronesian	8Lembata	riya	nan	nan	nan	nan	164. Luas 
317.0	narrow	keda1252	Kedang	Austronesian	8Lembata	i̤pe	nan	nan	nan	nan	163. Sempit 
321.0	rotten	keda1252	Kedang	Austronesian	8Lembata	buruʔ	nan	nan	nan	nan	111. Busuk 
329.0	black	keda1252	Kedang	Austronesian	8Lembata	miteŋ	nan	nan	nan	nan	152. Hitam 
330.0	white	keda1252	Kedang	Austronesian	8Lembata	buyaʔ	nan	nan	nan	nan	153. Putih 
331.0	red	keda1252	Kedang	Austronesian	8Lembata	putu	nan	nan	nan	nan	154. Merah 
332.0	green	keda1252	Kedang	Austronesian	8Lembata	taŋen	nan	nan	nan	nan	156. Hijau 
334.0	yellow	keda1252	Kedang	Austronesian	8Lembata	uman	nan	nan	nan	nan	155. Kuning 
341.0	scared	keda1252	Kedang	Austronesian	8Lembata	taiʔ	nan	nan	nan	nan	25. Takut
343.0	to see	keda1252	Kedang	Austronesian	8Lembata	bora	nan	nan	nan	nan	48. Melihat
345.0	to smell	keda1252	Kedang	Austronesian	8Lembata	naeʔ	nan	nan	nan	nan	32. Membaui
346.0	to think	keda1252	Kedang	Austronesian	8Lembata	kelən	nan	nan	nan	nan	24. Pikir
347.0	to know	keda1252	Kedang	Austronesian	8Lembata	nuan	nan	nan	nan	nan	23. Tahu
348.0	to say	keda1252	Kedang	Austronesian	8Lembata	tehe	nan	nan	nan	nan	64. Bilang
352.0	to lie down	keda1252	Kedang	Austronesian	8Lembata	retiŋ	nan	nan	nan	nan	50. Rebah
353.0	to sleep	keda1252	Kedang	Austronesian	8Lembata	teʔel	nan	nan	nan	nan	49. Tidur
358.0	to sit	keda1252	Kedang	Austronesian	8Lembata	tebe	nan	nan	nan	nan	51. Duduk
359.0	to stand	keda1252	Kedang	Austronesian	8Lembata	mader	nan	nan	nan	nan	52. Berdiri
360.0	to walk	keda1252	Kedang	Austronesian	8Lembata	pan	nan	nan	nan	nan	6. Berjalan
363.0	to swim	keda1252	Kedang	Austronesian	8Lembata	naŋe	nan	nan	nan	nan	10. Berenang
364.0	to fly	keda1252	Kedang	Austronesian	8Lembata	baʔa	nan	nan	nan	nan	101. Terbang 
368.0	to drink	keda1252	Kedang	Austronesian	8Lembata	min	nan	nan	nan	nan	42. Minum
369.0	to eat	keda1252	Kedang	Austronesian	8Lembata	a	a, kaː different inflections	nan	nan	nan	40. Makan
370.0	to cook	keda1252	Kedang	Austronesian	8Lembata	iu	nan	nan	nan	nan	41. Masak
371.0	to wash	keda1252	Kedang	Austronesian	8Lembata	bahiŋ	nan	nan	nan	nan	11. Mencuci
372.0	to sew	keda1252	Kedang	Austronesian	8Lembata	heuŋ	nan	nan	nan	nan	67. Menjahit 
374.0	to breathe	keda1252	Kedang	Austronesian	8Lembata	ipo	nan	nan	nan	nan	31. Bernapas
375.0	to work	keda1252	Kedang	Austronesian	8Lembata	kareyã	nan	nan	nan	nan	83. Bekerja 
377.0	to give	keda1252	Kedang	Austronesian	8Lembata	soroŋ	nan	nan	nan	nan	91. Memberi 
378.0	to wipe	keda1252	Kedang	Austronesian	8Lembata	poho	nan	nan	nan	nan	12. Hapus
379.0	to come	keda1252	Kedang	Austronesian	8Lembata	adan	nan	nan	nan	nan	8. Datang
380.0	to laugh	keda1252	Kedang	Austronesian	8Lembata	tawe	nan	nan	nan	nan	36. Tertawa
381.0	to cry	keda1252	Kedang	Austronesian	8Lembata	kueʔ	nan	nan	nan	nan	37. Menangis
382.0	to dance	keda1252	Kedang	Austronesian	8Lembata	soka	nan	nan	nan	nan	86. Menari 
383.0	to sing	keda1252	Kedang	Austronesian	8Lembata	lali	nan	nan	nan	nan	85. Menyanyi
