Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
234	all	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	wahaŋkae	nan	nan	('all', 'adon1237', 'ˈwahã_ˈkaeʔ')	nan	196. Semua 
235	many	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ajaʔ	nan	nan	('many', 'adon1237', 'ˈʔaːjʔa')	nan	194. Banyak 
236	animal	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	əwã	nan	nan	('animal', 'adon1237', 'ˈʔɜˈwã')	nan	102. Binatang 
238	dog	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	aho	nan	nan	('dog', 'adon1237', 'ˈʔaho')	nan	96. Anjing 
249	tail	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ikũ	nan	nan	('tail', 'adon1237', 'ˈʔikʔũ')	nan	105. Ekor 
250	fish	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ikã	nan	nan	('fish', 'adon1237', 'ˈʔikã')	nan	109. Ikan 
259	bird	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	manuk utã	nan	nan	"('bird', 'idat1237', ""'manu_ɑhu'ʔin"")"	nan	97. Burung 
260	wing	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kəpi	nan	nan	('wing', 'cent2245-hewa', 'kapik')	nan	100. Sayap 
262	feather	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	rawuk	nan	nan	('feather', 'adon1237', 'ˈrawuke')	nan	99. Bulu 
264	snake	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	ulaʔ	nan	nan	('snake', 'adon1237', 'ˈʔulaʔ')	nan	106. Ular 
266	egg	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	təlʔũ	nan	nan	('egg', 'adon1237', 'ˈtɛluk')	nan	98. Telur 
279	louse (clothing)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kuto	nan	nan	('louse (clothing)', 'lama1277-baipi', 'kuto')	nan	108. Kutu 
281	big	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	belʔã	nan	nan	"('(coral) reef', 'alor1247-munas', ""'aŋgu"")"	nan	158. Besar 
282	small	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	kedi	nan	nan	('small', 'abui1241-fuime', 'kding')	nan	157. Kecil 
284	new (house)	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	wuʔũ	nan	nan	('new (house)', 'lama1277-baipi', 'wuʔũ')	nan	167. Baru 
288	hot	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	pəlate	nan	nan	('hot', 'adon1237', 'ˈplate')	nan	142. Panas 
289	cold	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	gələtã	nan	nan	('cold', 'abui1241-fuime', 'palata')	nan	143. Dingin 
290	good	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	əre	nan	nan	('good', 'lama1277-bama', 'əre')	nan	168. Baik 
291	bad	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	mədõʔ	nan	nan	('bad', 'lama1277-botun', 'mədõ')	nan	169. Jelek
294	near	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	dahe	nan	nan	('near', 'adon1237', 'ˈdahe')	nan	181. Dekat 
295	far	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	doã	nan	nan	('far', 'adon1237', 'ˈdɔɑ̃')	nan	182. Jauh 
296	wet	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	nəmʔe	nan	nan	('wet', 'cent2245-hewa', 'gəma')	nan	145. Basah 
297	dry	lama1277-watan	Lamaholot-Watan	Austronesian	7Adonara, 1West	mara	nan	nan	('dry', 'adon1237', 'ˈmaʔrã')	nan	144. Kering 
