Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
348	to say	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	marĩ	nan	nan	('(coral) reef', 'adan1251-otvai', 'ɔʔɔi')	nan	64. Bilang
352	to lie down	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	duʔe ləbe	nan	nan	('to lie down', 'cent2245-hewa', 'duʔe_ləbe')	nan	50. Rebah
353	to sleep	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	duʔe	nan	nan	('to sleep', 'adon1237', 'ˈturu')	nan	49. Tidur
358	to sit	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	dəri	nan	nan	('to sit', 'cent2245-hewa', 'dəri')	nan	51. Duduk
359	to stand	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	gəra	nan	nan	('to stand', 'adon1237', 'ˈdeʔi')	nan	52. Berdiri
360	to walk	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pano	nan	nan	nan	nan	6. Berjalan
363	to swim	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	nani	nan	nan	nan	nan	10. Berenang
364	to fly	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	horo	nan	nan	nan	nan	101. Terbang 
365	to fall (from above)	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	lodoŋ	nan	nan	('fall', 'cent2245-hewa', 'lodoŋ')	nan	95. Jatuh 
368	to drink	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	tinu	nan	nan	('to drink', 'adan1251', 'na')	nan	42. Minum
369	to eat	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ea	nan	nan	('to eat', 'cent2245-hewa', 'ea')	nan	40. Makan
370	to cook	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	huna	nan	nan	('to cook', 'amar1273-kotos', 'na-hana')	nan	41. Masak
371	to wash	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bopo	nan	nan	('to wash', 'adon1237', 'ˈbaha')	nan	11. Mencuci
372	to sew	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	raʔit	nan	nan	nan	nan	67. Menjahit 
373	to live; be alive; living	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	moret	nan	nan	('alive', 'cent2245-hewa', 'moret')	nan	76. Hidup 
374	to breathe	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	boʔ	nan	nan	nan	nan	31. Bernapas
375	to work	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	kərian	nan	nan	('to work', 'abui1241-takal', 'kär.je̞äŋ')	nan	83. Bekerja 
376	to die	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	mate	nan	nan	('dead', 'cent2245-hewa', 'mate')	nan	75. Mati 
377	to give	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	bəli	nan	nan	nan	nan	91. Memberi 
378	to wipe	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	hapus	nan	nan	('(coral) reef', 'adan1251-otvai', 'ɔʔɔi')	nan	12. Hapus
379	to come	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	səga	nan	nan	('to come', 'cent2245-hewa', 'səga')	nan	8. Datang
380	to laugh	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	gəreŋa	nan	nan	('to laugh', 'adon1237', 'ˈɡeka')	nan	36. Tertawa
381	to cry	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	dani	nan	nan	('to cry', 'adon1237', 'ˈtani')	nan	37. Menangis
382	to dance	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	soka	nan	nan	nan	nan	86. Menari 
383	to sing	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	kantar	nan	nan	('to sing', 'buna1278-bobon', 'kantar,_gio_logo')	nan	85. Menyanyi
384	to burn (clear land)	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	holo	nan	nan	('burn', 'cent2245-hewa', 'holo')	nan	149. Membakar 
389	to suck	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	wuhu	nan	nan	('to suck', 'cent2245-hewa', 'wuhu')	nan	44. Menetek
390	to blow	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pərupi	nan	nan	('to blow', 'abui1241-fuime', 'furungra')	nan	141. Bertiup 
391	to spit	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	niru	nan	nan	nan	nan	39. Meludah
392	to vomit	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	mutaʔ	nan	nan	nan	nan	38. Muntah
393	to rub	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	beroso	nan	nan	('to rub', 'adon1237', 'doˈruʔ')	nan	13. Gosok
394	to scratch	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	garu	nan	nan	"('to scratch', 'abui1241-takal', ""kä.'fiä"")"	nan	77. Menggaruk 
399	to bite	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	waka	nan	nan	('to bite', 'cent2245-hewa', 'waka')	nan	43. Gigit
400	to cut	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pati	nan	nan	nan	nan	78. Memotong
402	to split	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	hika	nan	nan	('to split', 'adon1237', 'ˈlɜkɑʔ')	nan	80. Membelah 
404	to stab	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	robak	nan	nan	('to stab', 'alor1249-sar-a', 'tatap')	nan	71. Menikam 
406	to fight	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	jauŋ	nan	nan	('to fight', 'cent2245-hewa', 'jauŋ')	nan	73. berkelahi 
408	to throw	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	təgu	nan	nan	('to throw', 'cent2245-hewa', 'təgu')	nan	94. Melempar 
409	to hunt	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	rakan	nan	nan	nan	nan	69. Berburu
410	to kill	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	robak	nan	nan	('to kill', 'cent2245-hewa', 'robak')	nan	74. Membunuh 
414	to dig	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	a̤li	nan	nan	"('to dig', 'alor1247-baran', ""'gali"")"	nan	90. Menggali 
416	to flow	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ba	nan	nan	nan	nan	125. Mengalir 
417	to float	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	nebon	nan	nan	('to float', 'adon1237', 'ˈbaɔʔ')	nan	126. Terapung 
419	to hold	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	əti	nan	nan	('to hold', 'cent2245-hewa', 'əti')	nan	89. Memegang
420	to tie	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	mataʔ	nan	nan	nan	nan	66. Mengikat 
421	to play	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ləbeʔ	nan	nan	('to play', 'amar1273-kotos', 'na-ʔbaʔe')	nan	84. Bermain 
422	to pull	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ide	nan	nan	nan	nan	92. Menarik
423	to push	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	sogor	nan	nan	('to push', 'cent2245-hewa', 'sogor')	nan	93. Mendorong 
430	to squeeze	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pəra	nan	nan	nan	nan	88. Memeras 
441	to bark	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	ulit ai	nan	nan	('to bark', 'cent2245-hewa', 'ulit_ai')	nan	113. Kulit kayu
442	to shoot	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	pasak	nan	nan	('to shoot', 'adon1237', 'ˈpasak')	nan	70. Menembak 
601	footprint	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	əpak	nan	nan	('footprint', 'cent2245-hewa', 'əpak')	nan	5. Kaki
603	return	cent2245-hewa	Hewa	Austronesian	5Flores, 2Central	gəwali	nan	nan	('return', 'cent2245-hewa', 'gəwali')	nan	9. Balik
