Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
214	if	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kalu	nan	k a l u - - -	('if', 'lama1277-baipi', 'kalu')	datasets/keraf/Lewotala.tsv	200. Jikalau 
215	with	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	fe	nan	f e	('with', 'lama1277-lewot', 'fe')	datasets/keraf/Lewotala.tsv	198. Dengan
216	what?	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	alaka	nan	a l a k a	('what?', 'lama1277-adona', 'ˈʔaku')	datasets/keraf/Lewotala.tsv	190. Apa 
217	who?	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kena	nan	k e n a - -	('who?', 'lama1277-baipi', 'hege')	datasets/keraf/Lewotala.tsv	191. Siapa 
218	where?	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ketega	nan	k e t e g a - -	('where?', 'lama1277-baipi', 'təga')	datasets/keraf/Lewotala.tsv	183. Di mana 
219	when?	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	jəmapira	nan	- j ə m a - p i r a	('when?', 'lama1277-baipi', 'arəmpira')	datasets/keraf/Lewotala.tsv	174. Bilamana 
223	this	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	nakuri	nan	- - n a k u r i	('this', 'lama1277-baipi', 'pi')	datasets/keraf/Lewotala.tsv	179. Ini 
224	that	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	nakure	nan	n a k u r e	('that', 'lama1277-imulo', 'nakre')	datasets/keraf/Lewotala.tsv	180. Itu 
227	here	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	keteri	nan	k e t e r i	('here', 'lama1277-imulo', 'kətəri')	datasets/keraf/Lewotala.tsv	177. Di sini 
228	there	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	ketere	nan	- - - - - k e t e r e -	"('there', 'alor1247-baran', ""'alika'le:"")"	datasets/keraf/Lewotala.tsv	178. Di situ 
231	left (side)	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	həmekiŋən	nan	h ə m e k i ŋ ə n	('left (side)', 'lama1277-belan', 'seki')	datasets/keraf/Lewotala.tsv	2. Kiri
232	right (side)	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	fanan	nan	f a n a n	('right (side)', 'keda1252', 'wana')	datasets/keraf/Lewotala.tsv	3. Kanan
233	a few	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	kənako	nan	k ə n a k o - -	('a few', 'lama1277-baipi', 'sələ')	datasets/keraf/Lewotala.tsv	195. Sedikit 
234	all	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	pua	nan	p ua - -	('all', 'lama1277-belan', 'pua')	datasets/keraf/Lewotala.tsv	196. Semua 
235	many	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	rai	nan	r - - - ai - - -	('many', 'keda1252', 'rai')	datasets/keraf/Lewotala.tsv	194. Banyak 
236	animal	lama1277-lewot	Lamaholot-Lewotala	Austronesian	8Lembata	əfanŋ	nan	- ə f a n - ŋ - - - -	('animal', 'keda1252', 'ewaŋ')	datasets/keraf/Lewotala.tsv	102. Binatang 
