Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
	right, correct	kali1300	Kalikasa			nər moi	nan				170. Betul 
	night	kali1300	Kalikasa			bukən	nan				171. Malam 
	year	kali1300	Kalikasa			tunən	nan				172. Tahun 
	day	kali1300	Kalikasa			ləjon	nan				173. Hari 
	when	kali1300	Kalikasa			jəm pira	nan				174. Bilamana 
	in 	kali1300	Kalikasa			je	nan				175. Di 
	inside	kali1300	Kalikasa			gomək	nan				176. Dalam 
	here	kali1300	Kalikasa			rene	nan				177. Di sini 
	there	kali1300	Kalikasa			bete	nan				178. Di situ 
	this	kali1300	Kalikasa			rene	nan				179. Ini 
	that	kali1300	Kalikasa			bete	nan				180. Itu 
	near	kali1300	Kalikasa			daek	nan				181. Dekat 
	far	kali1300	Kalikasa			doak	nan				182. Jauh 
	where	kali1300	Kalikasa			nagane	nan				183. Di mana 
	1SG	kali1300	Kalikasa			gone	nan				184. Saya 
	2SG;2PL	kali1300	Kalikasa			mone 	nan				185. Engkau/ kamu 
	3SG	kali1300	Kalikasa			nane	nan				186. Dia 
	1PL.INC	kali1300	Kalikasa			tite	nan				187. Kita 
	1PL.EXC	kali1300	Kalikasa			kame	nan				188. Kami 
	3PL	kali1300	Kalikasa			dane	nan				189. Mereka 
	what	kali1300	Kalikasa			naoga	nan				190. Apa 
	who	kali1300	Kalikasa			naku	nan				191. Siapa 
	other	kali1300	Kalikasa			gesak	nan				192. Lain
	some	kali1300	Kalikasa			uapira	nan				193. Beberapa 
	many	kali1300	Kalikasa			raik	nan				194. Banyak 
	few	kali1300	Kalikasa			kənako	nan				195. Sedikit 
	all	kali1300	Kalikasa			dərwaki	nan				196. Semua 
	and	kali1300	Kalikasa			ko	ko, mo: different inflections				197. Dan 
	with	kali1300	Kalikasa			ko	ko, mo: different inflections				198. Dengan
	because	kali1300	Kalikasa			pukən	nan				199. Sebab 
	if	kali1300	Kalikasa			kalu ma	nan				200. Jikalau 
