Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Indonesian
621	earth	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tana	nan	nan	('earth', 'lama1277-baipi', 'tana')	nan	119. Tanah 
622	water	lama1277-pukau	Pukaunu	Austronesian	8Lembata	wai	nan	nan	('water', 'lama1277-baipi', 'wai')	nan	122. Air 
623	sea	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tahik	nan	nan	('sea', 'lama1277-baipi', 'tahik')	nan	127. Laut 
624	river	lama1277-pukau	Pukaunu	Austronesian	8Lembata	suŋe	nan	nan	('river', 'lama1277-baipi', 'wai ba')	nan	130. Sungai 
625	dew	lama1277-pukau	Pukaunu	Austronesian	8Lembata	apũ	nan	nan	nan	nan	137. Embun 
626	flat, smooth	lama1277-pukau	Pukaunu	Austronesian	8Lembata	rata	nan	nan	('flat, smooth', 'lama1277-ileap', 'nəpa')	nan	146. Rata 
627	burn	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tuno	nan	nan	('burn', 'lama1277-baipi', 'səru')	nan	149. Membakar 
628	thin	lama1277-pukau	Pukaunu	Austronesian	8Lembata	nipi	nan	nan	('thin', 'lama1277-baipi', 'mənipi')	nan	161. Tipis 
629	old	lama1277-pukau	Pukaunu	Austronesian	8Lembata	duʔã	nan	nan	nan	nan	166. Tua 
630	new	lama1277-pukau	Pukaunu	Austronesian	8Lembata	wuʔu	nan	nan	('new', 'lama1277-ileap', 'wun')	nan	167. Baru 
631	right, correct	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tokeʔẽ	nan	nan	nan	nan	170. Betul 
632	when	lama1277-pukau	Pukaunu	Austronesian	8Lembata	arəmpira	nan	nan	('when', 'lama1277-baipi', 'arəmpira')	nan	174. Bilamana 
633	in	lama1277-pukau	Pukaunu	Austronesian	8Lembata	wəli	nan	nan	('in', 'lama1277-baipi', 'di')	nan	175. Di 
634	inside	lama1277-pukau	Pukaunu	Austronesian	8Lembata	ləmã	nan	nan	nan	nan	176. Dalam 
635	where	lama1277-pukau	Pukaunu	Austronesian	8Lembata	gaʔe	nan	nan	('where', 'lama1277-baipi', 'təga')	nan	183. Di mana 
636	2sg;2pl	lama1277-pukau	Pukaunu	Austronesian	8Lembata	mo	nan	nan	('2sg;2pl', 'lama1277-baipi', 'moʔe')	nan	185. Engkau/ kamu 
636	2sg;2pl	lama1277-pukau	Pukaunu	Austronesian	8Lembata	mio	nan	nan	('2sg;2pl', 'lama1277-baipi', 'moʔe')	nan	185. Engkau/ kamu 
637	1pl.inc	lama1277-pukau	Pukaunu	Austronesian	8Lembata	tite	nan	nan	('1pl.inc', 'lama1277-baipi', 'tite')	nan	187. Kita 
638	1pl.exc	lama1277-pukau	Pukaunu	Austronesian	8Lembata	kame	nan	nan	('1pl.exc', 'lama1277-baipi', 'kame')	nan	188. Kami 
639	what	lama1277-pukau	Pukaunu	Austronesian	8Lembata	a	nan	nan	('what', 'lama1277-baipi', 'a')	nan	190. Apa 
640	who	lama1277-pukau	Pukaunu	Austronesian	8Lembata	hege	nan	nan	('who', 'lama1277-baipi', 'hege')	nan	191. Siapa 
641	other	lama1277-pukau	Pukaunu	Austronesian	8Lembata	haʔekã	nan	nan	nan	nan	192. Lain
642	some	lama1277-pukau	Pukaunu	Austronesian	8Lembata	bopira	nan	nan	('some', 'lama1277-baipi', 'bopira')	nan	193. Beberapa 
643	few	lama1277-pukau	Pukaunu	Austronesian	8Lembata	niutou	nan	nan	('few', 'lama1277-baipi', 'sələ')	nan	195. Sedikit 
