Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Alignment	Cognatesets	Source
297	dry	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	táta	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	taqáta	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	taxata	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	dein1238	Deing	Timor-Alor-Pantar	Pantar	siis	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	'siso, 'sisi	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	'siso	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	cici	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	alor1249-sar-adiabang	Sar-Adiabang	Timor-Alor-Pantar	Pantar	siid	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	alor1249-sar-nule	Sar-Nule	Timor-Alor-Pantar	Pantar	siid	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	si:s	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	sisa	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	ta'ata	nan	nan	datasets/beupuramk20160511wordlist.tsv
297	dry	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	hau	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	bunakbobonaro	Bunaq-Bobonaro	Timor-Alor-Pantar	Timor	sɔɁ, soh	nan	nan	datasets/bfnbobonaromk201601wordlist.tsv
297	dry	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'saʔ; 'sɔʔ	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	sɔʔ	nan	nan	datasets/taplanguagesmay2016.tsv
297	dry	bunaksuai	Bunaq-Suai	Timor-Alor-Pantar	Timor	sɔɁ, soh	nan	nan	datasets/bfnsuaimk201601wordlist.tsv
297	dry	fata1247	Fataluku	Timor-Alor-Pantar	Timor	sa'sakɛ	nan	nan	datasets/ddgmk20160112wordlist.tsv
297	dry	maka1316	Makasae	Timor-Alor-Pantar	Timor	'saɁara	nan	nan	datasets/mkzmk20160112wordlist.tsv
297	dry	wers1238	Wersing	Timor-Alor-Pantar	Timor	aruk	nan	nan	datasets/kvwhc20151026wordlist.tsv
297	dry	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	aruk	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈpahe, ˈpaʔĩ	nan	nan	datasets/lmhadmk20150518wordlist.tsv
298	dry in sun	cent2245-hewa	Hewa	Austronesian	Flores	ʋori	nan	nan	datasets/hwamk20150514wordlist.tsv
298	dry in sun	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	paˈʔiŋ	nan	nan	datasets/lmhlimk20150524wordlist.tsv
298	dry in sun	keda1252	Kedang	Austronesian	Lembata	pa'riː	nan	nan	datasets/kedmk20150521wordlistchanges201507.tsv
298	dry in sun	keda1252	Kedang	Austronesian	Lembata	pa'riː	nan	nan	datasets/kedmk20150521wordlist.tsv
298	dry in sun	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	paˈri (məˈka)	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
298	dry in sun	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	paˈri (məˈka)	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
298	dry in sun	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	paˈriŋ	nan	nan	datasets/lhhf2016lerek2016222wordlist.tsv
298	dry in sun	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	paɛ̃:	nan	nan	datasets/aolbaranusamk2003wordlist.tsv
298	dry in sun	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	ha'waɁi	nan	nan	datasets/tdttetunteriksuaimk20160105wordlist.tsv
298	dry in sun	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	ha'waɁi	nan	nan	datasets/tdtterikviquequemk20160105wordlist.tsv
298	dry in sun	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	tek	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	tek	nan	nan	datasets/abzatimelangas2010wordlist.tsv
298	dry in sun	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	waritek	nan	nan	datasets/abzfuimelangas2010wordlist.tsv
298	dry in sun	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	waritek	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	abui1241-petle	Abui-Petleng	Timor-Alor-Pantar	Alor	te.'li.a	nan	nan	datasets/abzpetlenggs201505wordlist.tsv
298	dry in sun	abui1241-petle	Abui-Petleng	Timor-Alor-Pantar	Alor	tǝ.'li.a	nan	nan	datasets/abzpetlenggs201505wordlist.tsv
298	dry in sun	abui1241-petle-o	Abui-Petleng (Orthographic)	Timor-Alor-Pantar	Alor	telia	nan	nan	datasets/abzpetlenggs201505wordlist.tsv
298	dry in sun	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	te̞ä.'qe̞	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
298	dry in sun	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	te̞ä.'qi	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
298	dry in sun	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	teke	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
298	dry in sun	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	teki	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
298	dry in sun	adan1251	Adang-Lawahing	Timor-Alor-Pantar	Alor	fɛd poi	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	hama1240	Hamap-Moru	Timor-Alor-Pantar	Alor	pʊil	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	wer poilj	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	kafo1240	Kafoa-Probur	Timor-Alor-Pantar	Alor	upoi	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	kira1248	Kiraman	Timor-Alor-Pantar	Alor	ber garan	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	klon	Klon	Timor-Alor-Pantar	Alor	upur	nan	nan	datasets/kyohc20151021wordlist.tsv
298	dry in sun	kelo1247-bring	Klon-Bring	Timor-Alor-Pantar	Alor	ʊpur	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	ber garain	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	kula1280	Kula	Timor-Alor-Pantar	Alor	wad gəda	nan	nan	datasets/tpghc20151002wordlist.tsv
298	dry in sun	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	wadɪge	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	rett1240	Reta	Timor-Alor-Pantar	Alor	pualiŋ	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	sawi1256	Sawila	Timor-Alor-Pantar	Alor	wadili	nan	nan	datasets/swthc20151026wordlist.tsv
298	dry in sun	sawi1256	Sawila	Timor-Alor-Pantar	Alor	po:pɒrɔ	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	poriŋ	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	poriŋ	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	poring	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	póriŋ	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	póriŋ	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	poring	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	dein1238	Deing	Timor-Alor-Pantar	Pantar	waddang	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	po'riŋ	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	wadora	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	alor1249-sar-adiabang	Sar-Adiabang	Timor-Alor-Pantar	Pantar	mawada	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	alor1249-sar-nule	Sar-Nule	Timor-Alor-Pantar	Pantar	mooda	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	ma wu'dan	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	puaring	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	kondo a'hele	nan	nan	datasets/beupuramk20160511wordlist.tsv
298	dry in sun	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	esen gene	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	bunakbobonaro	Bunaq-Bobonaro	Timor-Alor-Pantar	Timor	hɛn	nan	nan	datasets/bfnbobonaromk201601wordlist.tsv
298	dry in sun	bunaksuai	Bunaq-Suai	Timor-Alor-Pantar	Timor	hɛn	nan	nan	datasets/bfnsuaimk201601wordlist.tsv
298	dry in sun	fata1247	Fataluku	Timor-Alor-Pantar	Timor	watɕuɛ	nan	nan	datasets/ddgmk20160112wordlist.tsv
298	dry in sun	maka1316	Makasae	Timor-Alor-Pantar	Timor	watu	nan	nan	datasets/mkzmk20160112wordlist.tsv
298	dry in sun	wers1238	Wersing	Timor-Alor-Pantar	Timor	wudile	nan	nan	datasets/kvwhc20151026wordlist.tsv
298	dry in sun	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	lewidilei	nan	nan	datasets/taplanguagesmay2016.tsv
298	dry in sun	p-alor1249	proto-AP	Timor-Alor-Pantar		*por	nan	nan	datasets/taplanguagesmay2016.tsv
299	long	cent2245-hewa	Hewa	Austronesian	Flores	blon	nan	nan	datasets/hwamk20150514wordlist.tsv
299	long	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	doˈak	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
299	long	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	doˈak	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
299	long	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	lohu	nan	nan	datasets/abzatimelangas2010wordlist.tsv
299	long	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	lohu	nan	nan	datasets/abzfuimelangas2010wordlist.tsv
299	long	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	lɔ.'hu	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
299	long	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	lohu	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
300	tall	cent2245-hewa	Hewa	Austronesian	Flores	ɡahar	nan	nan	datasets/hwamk20150514wordlist.tsv
300	tall	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	gɔˈlɔk	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
300	tall	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	gɔˈlɔk	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
300	tall	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	lohu	nan	nan	datasets/abzatimelangas2010wordlist.tsv
300	tall	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	lohu	nan	nan	datasets/abzfuimelangas2010wordlist.tsv
300	tall	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	'dä.lie̞.lä	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
300	tall	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	daliela	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
301	short	cent2245-hewa	Hewa	Austronesian	Flores	buluk	nan	nan	datasets/hwamk20150514wordlist.tsv
301	short	cent2245-hewa	Hewa	Austronesian	Flores	buʔu	nan	nan	datasets/hwamk20150514wordlist.tsv
301	short	cent2245-hewa	Hewa	Austronesian	Flores	puʔur	nan	nan	datasets/hwamk20150514wordlist.tsv
301	short	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	məˈɡɔk	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
301	short	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	məˈɡɔk	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
301	short	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	bui	nan	nan	datasets/abzatimelangas2010wordlist.tsv
301	short	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	bui	nan	nan	datasets/abzfuimelangas2010wordlist.tsv
301	short	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	bui	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
301	short	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	Bui	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
302	short (people)	adon1237	Lamaholot-Adonara	Austronesian	Adonara	rɜʔˈrẽ	nan	nan	datasets/lmhadmk20150518wordlist.tsv
302	short (people)	cent2245-hewa	Hewa	Austronesian	Flores	buluk	nan	nan	datasets/hwamk20150514wordlist.tsv
302	short (people)	cent2245-hewa	Hewa	Austronesian	Flores	buʔu	nan	nan	datasets/hwamk20150514wordlist.tsv
302	short (people)	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈlɛrɛʔ	nan	nan	datasets/lmhlimk20150524wordlist.tsv
302	short (people)	keda1252	Kedang	Austronesian	Lembata	wɛ'hɛʔ	nan	nan	datasets/kedmk20150521wordlistchanges201507.tsv
302	short (people)	keda1252	Kedang	Austronesian	Lembata	wɛ'hɛʔ	nan	nan	datasets/kedmk20150521wordlist.tsv
302	short (people)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	(aˈdik) leˈrɛk	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
302	short (people)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	(aˈdik) leˈrɛk	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
302	short (people)	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ataˈdikə lereˈkən	nan	nan	datasets/lhhf2016lerek2016222wordlist.tsv
302	short (people)	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	(ema) badak	nan	nan	datasets/tdttetunteriksuaimk20160105wordlist.tsv
302	short (people)	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	(ema) badak	nan	nan	datasets/tdtterikviquequemk20160105wordlist.tsv
302	short (people)	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	bui	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	bui	nan	nan	datasets/abzatimelangas2010wordlist.tsv
302	short (people)	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	bui	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
302	short (people)	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	bui	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
302	short (people)	adan1251	Adang-Lawahing	Timor-Alor-Pantar	Alor	lama	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	la:ma	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	kira1248	Kiraman	Timor-Alor-Pantar	Alor	tuku	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	klon	Klon	Timor-Alor-Pantar	Alor	uʔur	nan	nan	datasets/kyohc20151021wordlist.tsv
302	short (people)	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	gei tuk	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	kula1280	Kula	Timor-Alor-Pantar	Alor	tukuda	nan	nan	datasets/tpghc20151002wordlist.tsv
302	short (people)	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	tukuda	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	rett1240	Reta	Timor-Alor-Pantar	Alor	taɓokaŋ	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	sawi1256	Sawila	Timor-Alor-Pantar	Alor	tukudu	nan	nan	datasets/swthc20151026wordlist.tsv
302	short (people)	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	tukaŋ	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	amai	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	tupur	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	netukaŋ	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	tukaŋ	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	dein1238	Deing	Timor-Alor-Pantar	Pantar	noum siis	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	a'majo	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	mo'ong	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	alor1249-sar-adiabang	Sar-Adiabang	Timor-Alor-Pantar	Pantar	moxoʔa	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	alor1249-sar-nule	Sar-Nule	Timor-Alor-Pantar	Pantar	rega	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	tuk	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	tukka	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	nehe 'tukaŋ	nan	nan	datasets/beupuramk20160511wordlist.tsv
302	short (people)	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	ese'e	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	bunakbobonaro	Bunaq-Bobonaro	Timor-Alor-Pantar	Timor	barak	nan	nan	datasets/bfnbobonaromk201601wordlist.tsv
302	short (people)	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'barɑk	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	bunaksuai	Bunaq-Suai	Timor-Alor-Pantar	Timor	barak	nan	nan	datasets/bfnsuaimk201601wordlist.tsv
302	short (people)	fata1247	Fataluku	Timor-Alor-Pantar	Timor	ma:r kawa	nan	nan	datasets/ddgmk20160112wordlist.tsv
302	short (people)	maka1316	Makasae	Timor-Alor-Pantar	Timor	(anu) di'gara	nan	nan	datasets/mkzmk20160112wordlist.tsv
302	short (people)	wers1238	Wersing	Timor-Alor-Pantar	Timor	tuk	nan	nan	datasets/kvwhc20151026wordlist.tsv
302	short (people)	kola1287	Wersing-Kolana	Timor-Alor-Pantar	Timor	tuk bobol	nan	nan	datasets/taplanguagesmay2016.tsv
302	short (people)	p-alor1249	proto-AP	Timor-Alor-Pantar		*tukV	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	adon1237	Lamaholot-Adonara	Austronesian	Adonara	mɜˈnipi	nan	nan	datasets/lmhadmk20150518wordlist.tsv
303	thin (non-human)	cent2245-hewa	Hewa	Austronesian	Flores	bleler	nan	nan	datasets/hwamk20150514wordlist.tsv
303	thin (non-human)	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	məˈnipi	nan	nan	datasets/lmhlimk20150524wordlist.tsv
303	thin (non-human)	sika1262	Sika	Austronesian	Flores	beler	nan	nan	datasets/skihf2013wordlist.tsv
303	thin (non-human)	keda1252	Kedang	Austronesian	Lembata	'mipi	nan	nan	datasets/kedmk20150521wordlistchanges201507.tsv
303	thin (non-human)	keda1252	Kedang	Austronesian	Lembata	'mipi	nan	nan	datasets/kedmk20150521wordlist.tsv
303	thin (non-human)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	mipˈiv	nan	nan	datasets/lhhf2015clembatakalikasawordlist.tsv
303	thin (non-human)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	mipˈiv	nan	nan	datasets/lhhf2015clembatakalikasa2015511wordlist.tsv
303	thin (non-human)	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	mipiu	nan	nan	datasets/lhhf2016lerek2016222wordlist.tsv
303	thin (non-human)	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'kar:i	nan	nan	datasets/aolbaranusamk2003wordlist.tsv
303	thin (non-human)	idat1237	Idate	Austronesian	Timor	mi'his	nan	nan	datasets/idtmk2002wordlistidate.tsv
303	thin (non-human)	kema1243	Kemak	Austronesian	Timor	hi'rirɛn	nan	nan	datasets/kemmk2002wordlist.tsv
303	thin (non-human)	laka1255	Lakalei 	Austronesian	Timor	'mihis	nan	nan	datasets/lkamk2002wordlist.tsv
303	thin (non-human)	mamb1306	Mambai	Austronesian	Timor	hi'lirɛ	nan	nan	datasets/mgmmk2002wordlist.tsv
303	thin (non-human)	tetu1246	Tetun Dili 	Austronesian	Timor	'mihis	nan	nan	datasets/tdttetundilimk2002wordlist.tsv
303	thin (non-human)	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	'miɁis	nan	nan	datasets/tdttetunteriksuaimk20160105wordlist.tsv
303	thin (non-human)	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	'miɁis	nan	nan	datasets/tdtterikviquequemk20160105wordlist.tsv
303	thin (non-human)	tuku1254	Tokodede	Austronesian	Timor	li'hirɛ	nan	nan	datasets/tkdmk2002wordlist.tsv
303	thin (non-human)	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	foli	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	foli	nan	nan	datasets/abzatimelangas2010wordlist.tsv
303	thin (non-human)	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	foli	nan	nan	datasets/abzfuimelangas2010wordlist.tsv
303	thin (non-human)	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	foli	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	fɔ.'li	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
303	thin (non-human)	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	foli	nan	nan	datasets/abztakalelanggs201505wordlist.tsv
303	thin (non-human)	adan1251	Adang-Lawahing	Timor-Alor-Pantar	Alor	tiʔi	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	teʔey	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	kira1248	Kiraman	Timor-Alor-Pantar	Alor	bolu	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	klon	Klon	Timor-Alor-Pantar	Alor	tik	nan	nan	datasets/kyohc20151021wordlist.tsv
303	thin (non-human)	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	bol	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	kula1280	Kula	Timor-Alor-Pantar	Alor	sam	nan	nan	datasets/tpghc20151002wordlist.tsv
303	thin (non-human)	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	suaya	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	rett1240	Reta	Timor-Alor-Pantar	Alor	atéka	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	sawi1256	Sawila	Timor-Alor-Pantar	Alor	manisir	nan	nan	datasets/swthc20151026wordlist.tsv
303	thin (non-human)	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	teil	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	tekil	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	teyil	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	teil	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	téki	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	tekil	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	dein1238	Deing	Timor-Alor-Pantar	Pantar	txal	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	ki'ra, 'kira 'paik	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	tɛ'ki	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	seling	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	alor1249-sar-adiabang	Sar-Adiabang	Timor-Alor-Pantar	Pantar	taxál	nan	nan	datasets/taplanguagesmay2016.tsv
303	thin (non-human)	alor1249-sar-nule	Sar-Nule	Timor-Alor-Pantar	Pantar	tahaal	nan	nan	datasets/taplanguagesmay2016.tsv
