# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT_ID	DOCULECT	FAMILY	REGION	VALUE	ALIGNMENT	COGNATE_SET	SOURCE	SEGMENTS
8496	209.0	2pl	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'ʔɛto; 'ʔei		nan		ˈʔ ɛ t o
8497	209.0	2pl	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	ʔei		nan		ʔ e i
8498	209.0	2pl	p-alor1249	proto-AP	Timor-Alor-Pantar		*(h)i-		nan		i
16152	209.0	2pl	kula1280	Kula	Timor-Alor-Pantar	Alor	jəndua		nan		j ə n d u a
16752	209.0	2pl	wers1238	Wersing	Timor-Alor-Pantar	Timor	jadi		nan		j a d i
17344	209.0	2pl	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ˈmio woˈləm	nan	nan	nan	ˈm i o _ w o ˈl ə m
17915	209.0	2pl	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	ei		nan		e i
18500	209.0	2pl	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	iŋ		nan		i ŋ
19511	209.0	2pl	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	imi		nan		i m i
19993	209.0	2pl	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	,mi sa'kali	nan	nan	nan	m i _ s a ˈk a l i
20298	209.0	2pl	kema1243	Kemak	Austronesian	Timor	'ʔimi		nan		ˈʔ i m i
20692	209.0	2pl	fata1247	Fataluku	Timor-Alor-Pantar	Timor	'iri		nan		ˈi r i
21293	209.0	2pl	sawi1256	Sawila	Timor-Alor-Pantar	Alor	jandua		nan		j a n d u a
21880	209.0	2pl	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	imi		nan		i m i
22500	209.0	2pl	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈmio		nan		ˈm i o
23368	209.0	2pl	mamb1306	Mambai	Austronesian	Timor	ʔim hai'ra:		nan		ʔ i m _ h a i ˈr aː
23642	209.0	2pl	laka1255	Lakalei 	Austronesian	Timor	'ɪme		nan		ˈɪ m e
24046	209.0	2pl	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈmio		nan		ˈm i o
24908	209.0	2pl	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	'ri.dɔ		nan		ˈr i d ɔ
24909	209.0	2pl	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	rido		nan		r i d o
25917	209.0	2pl	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	ei		4		e i
26499	209.0	2pl	keda1252	Kedang	Austronesian	Lembata	meː		a		m eː
26984	209.0	2pl	tetu1246	Tetun Dili 	Austronesian	Timor	'ʔimi		nan		ˈʔ i m i
27252	209.0	2pl	idat1237	Idate	Austronesian	Timor	'ʔemi		nan		ˈʔ e m i
27620	209.0	2pl	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈmio		a		ˈm i o
28205	209.0	2pl	maka1316	Makasae	Timor-Alor-Pantar	Timor	i:		nan		iː
#
200	204.0	2sg (informal)	keda1252	Kedang	Austronesian	Lembata	ɔː		a		ɔː
786	204.0	2sg (informal)	kelo1247	Klon	Timor-Alor-Pantar	Alor	a:n		nan		aː n
1418	204.0	2sg (informal)	cent2245-hewa	Hewa	Austronesian	Flores	ʔau		nan		ʔ a u
1944	204.0	2sg (informal)	tuku1254	Tokodede	Austronesian	Timor	'kɔ:		nan		ˈk ɔː
2323	204.0	2sg (informal)	adan1251	Adang	Timor-Alor-Pantar	Alor	ari		1		a r i
2909	204.0	2sg (informal)	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	moː		b		m oː
8451	204.0	2sg (informal)	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	a:ŋ		1		aː ŋ
8452	204.0	2sg (informal)	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	aŋ		nan		a ŋ
8453	204.0	2sg (informal)	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	hang		1		h a n g
8454	204.0	2sg (informal)	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	haɁan; ha		1		h a ʔ a n
8455	204.0	2sg (informal)	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	leh		nan		l e h
8456	204.0	2sg (informal)	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'ʔɛtɔ		nan		ˈʔ ɛ t ɔ
8457	204.0	2sg (informal)	p-alor1249	proto-AP	Timor-Alor-Pantar		*(h)a-		nan		a
16147	204.0	2sg (informal)	kula1280	Kula	Timor-Alor-Pantar	Alor	ijən		nan		i j ə n
16747	204.0	2sg (informal)	wers1238	Wersing	Timor-Alor-Pantar	Timor	gadi		nan		g a d i
17339	204.0	2sg (informal)	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	mɔn	nan	nan	nan	m ɔ n
17910	204.0	2sg (informal)	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	ɛtɔ		nan		ɛ t ɔ
18495	204.0	2sg (informal)	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	aiŋ		nan		a i ŋ
19506	204.0	2sg (informal)	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	o		nan		o
19988	204.0	2sg (informal)	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'mɔ:	nan	nan	nan	ˈm ɔː
20293	204.0	2sg (informal)	kema1243	Kemak	Austronesian	Timor	'ʔita		nan		ˈʔ i t a
20687	204.0	2sg (informal)	fata1247	Fataluku	Timor-Alor-Pantar	Timor	ɛri		nan		ɛ r i
21288	204.0	2sg (informal)	sawi1256	Sawila	Timor-Alor-Pantar	Alor	janu		nan		j a n u
21875	204.0	2sg (informal)	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	o		nan		o
22491	204.0	2sg (informal)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	mo		nan		m o
22492	204.0	2sg (informal)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	mone		nan		m o n e
23363	204.0	2sg (informal)	mamb1306	Mambai	Austronesian	Timor	'ʔɔ:		nan		ˈʔ ɔː
23636	204.0	2sg (informal)	laka1255	Lakalei 	Austronesian	Timor	'ɔ:		nan		ˈɔː
24037	204.0	2sg (informal)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	mo		nan		m o
24038	204.0	2sg (informal)	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	mone		nan		m o n e
24896	204.0	2sg (informal)	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	'e̞̞.dɔ		nan		ˈe̞̞ d ɔ
24897	204.0	2sg (informal)	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	edo		nan		e d o
25912	204.0	2sg (informal)	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	ɛtɔ		1		ɛ t ɔ
26495	204.0	2sg (informal)	keda1252	Kedang	Austronesian	Lembata	ɔː		a		ɔː
26979	204.0	2sg (informal)	tetu1246	Tetun Dili 	Austronesian	Timor	'ɔ:		nan		ˈɔː
27247	204.0	2sg (informal)	idat1237	Idate	Austronesian	Timor	'ʔɔ:		nan		ˈʔ ɔː
27615	204.0	2sg (informal)	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈmoʔɛ		b		ˈm o ʔ ɛ
28200	204.0	2sg (informal)	maka1316	Makasae	Timor-Alor-Pantar	Timor	ai		nan		a i
#
787	205.0	2sg (polite)	kelo1247	Klon	Timor-Alor-Pantar	Alor	a:n		nan		aː n
1945	205.0	2sg (polite)	tuku1254	Tokodede	Austronesian	Timor	'kiti		nan		ˈk i t i
2324	205.0	2sg (polite)	adan1251	Adang	Timor-Alor-Pantar	Alor	hari		4		h a r i
2910	205.0	2sg (polite)	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	moː		b		m oː
3372	205.0	2sg (polite)	sika1262	Sika	Austronesian	Flores	ʔau		a		ʔ a u
8458	205.0	2sg (polite)	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	a:ŋ		1		aː ŋ
8459	205.0	2sg (polite)	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	aŋ		nan		a ŋ
8460	205.0	2sg (polite)	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	haɁan; ha		1		h a ʔ a n
8461	205.0	2sg (polite)	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	bel		nan		b e l
8462	205.0	2sg (polite)	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'ʔɛtɔ		nan		ˈʔ ɛ t ɔ
8463	205.0	2sg (polite)	p-alor1249	proto-AP	Timor-Alor-Pantar		*(h)a-		nan		a
16148	205.0	2sg (polite)	kula1280	Kula	Timor-Alor-Pantar	Alor	gən		nan		g ə n
16748	205.0	2sg (polite)	wers1238	Wersing	Timor-Alor-Pantar	Timor	adi		nan		a d i
17340	205.0	2sg (polite)	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	kəˈneu	nan	nan	nan	k ə ˈn e u
17911	205.0	2sg (polite)	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	ɛtɔ		nan		ɛ t ɔ
18496	205.0	2sg (polite)	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	aiŋ		nan		a i ŋ
19507	205.0	2sg (polite)	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	o		nan		o
19989	205.0	2sg (polite)	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'mɔ:	nan	nan	nan	ˈm ɔː
20294	205.0	2sg (polite)	kema1243	Kemak	Austronesian	Timor	'ʔɔ:		nan		ˈʔ ɔː
20688	205.0	2sg (polite)	fata1247	Fataluku	Timor-Alor-Pantar	Timor	ɛri		nan		ɛ r i
21289	205.0	2sg (polite)	sawi1256	Sawila	Timor-Alor-Pantar	Alor	anu		nan		a n u
21876	205.0	2sg (polite)	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	o		nan		o
23364	205.0	2sg (polite)	mamb1306	Mambai	Austronesian	Timor	'ʔɔ:		nan		ˈʔ ɔː
23637	205.0	2sg (polite)	laka1255	Lakalei 	Austronesian	Timor	'ʔita 'bɔsuk		nan		ˈʔ i t a _ ˈb ɔ s u k
24898	205.0	2sg (polite)	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	'e̞̞.dɔ		nan		ˈe̞̞ d ɔ
24899	205.0	2sg (polite)	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	edo		nan		e d o
25913	205.0	2sg (polite)	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	ɛtɔ		4		ɛ t ɔ
26980	205.0	2sg (polite)	tetu1246	Tetun Dili 	Austronesian	Timor	'ʔita 'bɔ:t		nan		ˈʔ i t a _ ˈb ɔː t
27248	205.0	2sg (polite)	idat1237	Idate	Austronesian	Timor	'ʔita		nan		ˈʔ i t a
27616	205.0	2sg (polite)	adon1237	Lamaholot-Adonara	Austronesian	Adonara	x		*		x
28201	205.0	2sg (polite)	maka1316	Makasae	Timor-Alor-Pantar	Timor	fi:		nan		f iː
#
205	210.0	3pl	keda1252	Kedang	Austronesian	Lembata	meː		c		m eː
792	210.0	3pl	kelo1247	Klon	Timor-Alor-Pantar	Alor	eniʔ		nan		e n i ʔ
1424	210.0	3pl	cent2245-hewa	Hewa	Austronesian	Flores	rimu		nan		r i m u
1950	210.0	3pl	tuku1254	Tokodede	Austronesian	Timor	'rɔʔɔ		nan		ˈr ɔ ʔ ɔ
2329	210.0	3pl	adan1251	Adang	Timor-Alor-Pantar	Alor	supi		4		s u p i
2915	210.0	3pl	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ˈraː		b		ˈr aː
3377	210.0	3pl	sika1262	Sika	Austronesian	Flores	rimu		a		r i m u
8499	210.0	3pl	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	giŋ		1		g i ŋ
8500	210.0	3pl	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	giŋ		nan		g i ŋ
8501	210.0	3pl	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	ging		1		g i n g
8502	210.0	3pl	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	iman; gi; giɁin		[31]		i m a n
8503	210.0	3pl	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	masak		nan		m a s a k
8504	210.0	3pl	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	ʔɔla'ʔi; ʔɑla'ʔi		nan		ʔ ɔ l a ˈʔ i
8505	210.0	3pl	p-alor1249	proto-AP	Timor-Alor-Pantar		*gi-		nan		g i
8506	210.0	3pl	p-east2519	proto-TIM	Timor-Alor-Pantar		*gie		nan		g i e
8507	210.0	3pl	p-timo1261	proto-TAP	Timor-Alor-Pantar		*gi-		nan		g i
8508	210.0	3pl	p-timo1261	proto-TAP	Timor-Alor-Pantar		*gie		nan		g i e
16153	210.0	3pl	kula1280	Kula	Timor-Alor-Pantar	Alor	gəndua		nan		g ə n d u a
16753	210.0	3pl	wers1238	Wersing	Timor-Alor-Pantar	Timor	gadi		nan		g a d i
17345	210.0	3pl	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ˈdane	nan	nan	nan	ˈd a n e
17916	210.0	3pl	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	hɔlaɁi		nan		h ɔ l a ʔ i
18501	210.0	3pl	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	iŋ (emampi) (check Steinhauer)		nan		i ŋ
19512	210.0	3pl	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	sia		nan		s i a
19994	210.0	3pl	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'fe: sa'kali	nan	nan	nan	ˈf eː _ s a ˈk a l i
20299	210.0	3pl	kema1243	Kemak	Austronesian	Timor	'rɔmɔ		nan		ˈr ɔ m ɔ
20300	210.0	3pl	kema1243	Kemak	Austronesian	Timor	ʔimi bosinua		nan		ʔ i m i _ b o s i n u a
20693	210.0	3pl	fata1247	Fataluku	Timor-Alor-Pantar	Timor	ta'wari		nan		t a ˈw a r i
21294	210.0	3pl	sawi1256	Sawila	Timor-Alor-Pantar	Alor	gandua		nan		g a n d u a
21881	210.0	3pl	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	sia		nan		s i a
22501	210.0	3pl	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	da		nan		d a
22502	210.0	3pl	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	dane		nan		d a n e
23369	210.0	3pl	mamb1306	Mambai	Austronesian	Timor	rɔm		nan		r ɔ m
23643	210.0	3pl	laka1255	Lakalei 	Austronesian	Timor	'sira		nan		ˈs i r a
24047	210.0	3pl	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	da		nan		d a
24048	210.0	3pl	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	dane		nan		d a n e
24910	210.0	3pl	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	he̞̞l lo.qu		nan		h e̞̞ l _ l o q u
24911	210.0	3pl	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	hel loku		nan		h e l _ l o k u
25918	210.0	3pl	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	hɔlaɁi		8		h ɔ l a ʔ i
26500	210.0	3pl	keda1252	Kedang	Austronesian	Lembata	meː		c		m eː
26985	210.0	3pl	tetu1246	Tetun Dili 	Austronesian	Timor	'sira		nan		ˈs i r a
27253	210.0	3pl	idat1237	Idate	Austronesian	Timor	sira		nan		s i r a
27621	210.0	3pl	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈraʔe		b		ˈr a ʔ e
28206	210.0	3pl	maka1316	Makasae	Timor-Alor-Pantar	Timor	wɛra		nan		w ɛ r a
#
201	206.0	3sg	keda1252	Kedang	Austronesian	Lembata	nuɔ		n		n u ɔ
788	206.0	3sg	kelo1247	Klon	Timor-Alor-Pantar	Alor	gan		nan		g a n
1420	206.0	3sg	cent2245-hewa	Hewa	Austronesian	Flores	nimu		nan		n i m u
1946	206.0	3sg	tuku1254	Tokodede	Austronesian	Timor	'ʔu:		nan		ˈʔ uː
2325	206.0	3sg	adan1251	Adang	Timor-Alor-Pantar	Alor	sari		2		s a r i
2911	206.0	3sg	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	naː		n		n aː
3373	206.0	3sg	sika1262	Sika	Austronesian	Flores	miu (pl)		m		m i u
8464	206.0	3sg	kaer1234	Kaera-Abangiwang	Timor-Alor-Pantar	Pantar	ga:ŋ		1		g aː ŋ
8465	206.0	3sg	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	gaŋ		nan		g a ŋ
8466	206.0	3sg	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	gang		1		g a n g
8467	206.0	3sg	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	gaɁan; ga; a		1		g a ʔ a n
8468	206.0	3sg	buna1278	Bunak (Orthographic)	Timor-Alor-Pantar	Timor	phan		nan		ph a n
8469	206.0	3sg	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'bɑʔi		nan		ˈb ɑ ʔ i
8470	206.0	3sg	p-alor1249	proto-AP	Timor-Alor-Pantar		*ga-		nan		g a
8471	206.0	3sg	p-alor1249	proto-AP	Timor-Alor-Pantar		*ge		nan		g e
8472	206.0	3sg	p-east2519	proto-TIM	Timor-Alor-Pantar		*gie		nan		g i e
8473	206.0	3sg	p-timo1261	proto-TAP	Timor-Alor-Pantar		*ga-		nan		g a
8474	206.0	3sg	p-timo1261	proto-TAP	Timor-Alor-Pantar		*gie		nan		g i e
16149	206.0	3sg	kula1280	Kula	Timor-Alor-Pantar	Alor	gən		nan		g ə n
16749	206.0	3sg	wers1238	Wersing	Timor-Alor-Pantar	Timor	gadi		nan		g a d i
17912	206.0	3sg	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	baɁi		nan		b a ʔ i
18497	206.0	3sg	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	iŋ		nan		i ŋ
19508	206.0	3sg	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	nia		nan		n i a
19990	206.0	3sg	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'nɔ:	nan	nan	nan	ˈn ɔː
20295	206.0	3sg	kema1243	Kemak	Austronesian	Timor	'ʔua		nan		ˈʔ u a
20689	206.0	3sg	fata1247	Fataluku	Timor-Alor-Pantar	Timor	'tawa		nan		ˈt a w a
21290	206.0	3sg	sawi1256	Sawila	Timor-Alor-Pantar	Alor	ganu		nan		g a n u
21877	206.0	3sg	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	nia		nan		n i a
22494	206.0	3sg	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	na		nan		n a
22495	206.0	3sg	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	nane		nan		n a n e
23365	206.0	3sg	mamb1306	Mambai	Austronesian	Timor	ʔu'ra		nan		ʔ u ˈr a
23638	206.0	3sg	laka1255	Lakalei 	Austronesian	Timor	'ni:		nan		ˈn iː
23639	206.0	3sg	laka1255	Lakalei 	Austronesian	Timor	ni mane		nan		n i _ m a n e
24040	206.0	3sg	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	na		nan		n a
24041	206.0	3sg	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	nane		nan		n a n e
24900	206.0	3sg	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	'he̞̞.di		nan		ˈh e̞̞ d i
24901	206.0	3sg	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	'he̞̞.dɔ		nan		ˈh e̞̞ d ɔ
24902	206.0	3sg	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	hedi		nan		h e d i
24903	206.0	3sg	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	hedo		nan		h e d o
25914	206.0	3sg	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	baɁi		2		b a ʔ i
26496	206.0	3sg	keda1252	Kedang	Austronesian	Lembata	nuɔ		n		n u ɔ
26981	206.0	3sg	tetu1246	Tetun Dili 	Austronesian	Timor	'nia		nan		ˈn i a
27249	206.0	3sg	idat1237	Idate	Austronesian	Timor	'ni:		nan		ˈn iː
27617	206.0	3sg	adon1237	Lamaholot-Adonara	Austronesian	Adonara	ˈnaʔɛ		n		ˈn a ʔ ɛ
28202	206.0	3sg	maka1316	Makasae	Timor-Alor-Pantar	Timor	laɁi		nan		l a ʔ i
#
29	30.0	Earth	keda1252	Kedang	Austronesian	Lembata	ʔauʔ		nan		ʔ a u ʔ
616	30.0	Earth	kelo1247	Klon	Timor-Alor-Pantar	Alor	bulja		nan		b u l j a
1225	30.0	Earth	cent2245-hewa	Hewa	Austronesian	Flores	nian tana		nan		n i a n _ t a n a
2149	30.0	Earth	adan1251	Adang	Timor-Alor-Pantar	Alor	pali		nan		p a l i
2740	30.0	Earth	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	tana ˈʔɛkɑŋ		nan		t a n a _ ˈʔ ɛ k ɑ ŋ
3308	30.0	Earth	sika1262	Sika	Austronesian	Flores	t̪ana		nan		t̪ a n a
4295	30.0	Earth	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	buku		nan		b u k u
4296	30.0	Earth	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	buku		nan		b u k u
4297	30.0	Earth	kabo1247	Kabola-Monbang	Timor-Alor-Pantar	Alor	peliʔi		nan		p e l i ʔ i
4298	30.0	Earth	kama1365	Kamang-Atoitaa	Timor-Alor-Pantar	Alor	fɪnɪŋ		nan		f ɪ n ɪ ŋ
4299	30.0	Earth	kira1248	Kiraman	Timor-Alor-Pantar	Alor	dunia		nan		d u n i a
4300	30.0	Earth	kuii1253	Kui-Moru	Timor-Alor-Pantar	Alor	bungun		nan		b u n g u n
4301	30.0	Earth	kula1280-lanto	Kula-Lantoka	Timor-Alor-Pantar	Alor	atəkw		nan		a t ə kw
4302	30.0	Earth	rett1240	Reta	Timor-Alor-Pantar	Alor	palika		nan		p a l i k a
4303	30.0	Earth	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	id		nan		i d
4304	30.0	Earth	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	Pantar	por		nan		p o r
4305	30.0	Earth	alor1249-sar-n	Sar-Nule	Timor-Alor-Pantar	Pantar	por		nan		p o r
4306	30.0	Earth	baka1276	Blagar-Bakalang	Timor-Alor-Pantar	Pantar	por		nan		p o r
4307	30.0	Earth	blag1240-bama	Blagar-Bama	Timor-Alor-Pantar	Pantar	por		nan		p o r
4308	30.0	Earth	blag1240-kulij	Blagar-Kulijahi	Timor-Alor-Pantar	Pantar	poor		nan		p oo r
4309	30.0	Earth	blag1240-nule	Blagar-Nule	Timor-Alor-Pantar	Pantar	por		nan		p o r
4310	30.0	Earth	blag1240-tuntu	Blagar-Tuntuli	Timor-Alor-Pantar	Pantar	por		nan		p o r
4311	30.0	Earth	blag1240-warsa	Blagar-Warsalelang	Timor-Alor-Pantar	Pantar	por		nan		p o r
4312	30.0	Earth	dein1238	Deing	Timor-Alor-Pantar	Pantar	por		nan		p o r
4313	30.0	Earth	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	par		nan		p a r
4314	30.0	Earth	lamm1241	Western Pantar-Tubbe	Timor-Alor-Pantar	Pantar	por		nan		p o r
4315	30.0	Earth	nede1245	Nedebang	Timor-Alor-Pantar	Pantar	qoka		nan		q o k a
4316	30.0	Earth	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	i:d		nan		iː d
4317	30.0	Earth	teiw1235	Teiwa-Lebang	Timor-Alor-Pantar	Pantar	por		nan		p o r
4318	30.0	Earth	buna1278-malia	Bunaq-Maliana	Timor-Alor-Pantar	Timor	'muk		nan		ˈm u k
15978	30.0	Earth	kula1280	Kula	Timor-Alor-Pantar	Alor	ataku		nan		a t a k u
16571	30.0	Earth	wers1238	Wersing	Timor-Alor-Pantar	Timor	atok		nan		a t o k
17165	30.0	Earth	sout2896-lerek	Lerek Lamaholot	Austronesian	Lembata	ˈtana ˈekan	nan	nan	nan	ˈt a n a _ ˈe k a n
17741	30.0	Earth	buna1278-suai	Bunak-Suai	Timor-Alor-Pantar	Timor	mug		nan		m u g
18326	30.0	Earth	pura1258	Blagar-Pura	Timor-Alor-Pantar	Pura	pɔr		nan		p ɔ r
18909	30.0	Earth	atim1239	Abui-Atimelang	Timor-Alor-Pantar	Alor	buku		nan		b u k u
19337	30.0	Earth	tetu1245-suai	Tetun Terik-Suai 	Austronesian	Timor	mundu		nan		m u n d u
19908	30.0	Earth	alor1247-baran	Alorese-Baranusa	Austronesian	Pantar	'tana	nan	nan	nan	ˈt a n a
20510	30.0	Earth	fata1247	Fataluku	Timor-Alor-Pantar	Timor	mu.a		nan		m u a
21119	30.0	Earth	sawi1256	Sawila	Timor-Alor-Pantar	Alor	ataku		nan		a t a k u
21706	30.0	Earth	tetu1245-vique	Tetun Terik-Viqueque	Austronesian	Timor	mundu		nan		m u n d u
22293	30.0	Earth	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈtana ˈɛkan		nan		ˈt a n a _ ˈɛ k a n
22935	30.0	Earth	abui1241-fuime	Abui-Fuimelang	Timor-Alor-Pantar	Alor	buku		nan		b u k u
23839	30.0	Earth	sout2896-kalik	Lembata-Kalikasa	Austronesian	Lembata	ˈtana ˈɛkan		nan		ˈt a n a _ ˈɛ k a n
24520	30.0	Earth	abui1241-takal	Abui-Takalelang	Timor-Alor-Pantar	Alor	bu.'ku		nan		b u ˈk u
24521	30.0	Earth	abui1241-takal-o	Abui-Takalelang (Orthographic)	Timor-Alor-Pantar	Alor	buku		nan		b u k u
25743	30.0	Earth	buna1278-bobon	Bunak-Bobonaro	Timor-Alor-Pantar	Timor	mug		nan		m u g
26326	30.0	Earth	keda1252	Kedang	Austronesian	Lembata	ʔauʔ		nan		ʔ a u ʔ
27446	30.0	Earth	adon1237	Lamaholot-Adonara	Austronesian	Adonara	tana 'ʔekã		nan		t a n a _ ˈʔ e k ã
28031	30.0	Earth	maka1316	Makasae	Timor-Alor-Pantar	Timor	muɁa		nan		m u ʔ a
#
517	527.0	God	keda1252	Kedang	Austronesian	Lembata	tuaŋ'ala		nan		t u a ŋ ˈa l a
1122	527.0	God	kelo1247	Klon	Timor-Alor-Pantar	Alor	lahtal		nan		l a h t a l
1778	527.0	God	cent2245-hewa	Hewa	Austronesian	Flores	ɑma'pu:		nan		ɑ m a ˈp uː
2639	527.0	God	adan1251	Adang	Timor-Alor-Pantar	Alor	lahtal		nan		l a h t a l
3227	527.0	God	lama1278	Lamaholot-Lewoingu	Austronesian	Flores	ləra ˈwulaŋ		nan		l ə r a _ ˈw u l a ŋ
15528	527.0	God	kaer1234-o	Kaera-Abangiwang (Orthographic)	Timor-Alor-Pantar	Pantar	'Latala		nan		ˈL a t a l a
