Feature_ID	Language_ID	Value	English	Language name (-dialect)	Family	Region	Comment	Alignment	Cognate Set	Source	Loan	Reference
387.0	cent2245-hewa	ŋalet	to chew	Hewa	Austronesian	5Flores, 2Central	"/maʔmaʔ/ only for hard things (betel nut, meet, ...); for humans and animals, for humans one usually adds the verb for eat after mama 'chew';
/ŋalet/ for animals only"	ŋ a l e t	9108.0			
388.0	cent2245-hewa	moaʔ	to yawn	Hewa	Austronesian	5Flores, 2Central		m o a ʔ	9010.0			
389.0	cent2245-hewa	pləmet	to suck	Hewa	Austronesian	5Flores, 2Central		p l ə m e t	8981.0			
390.0	cent2245-hewa	plupi	to blow	Hewa	Austronesian	5Flores, 2Central	to blow (a. of the wind, b. with the mouth).	p l u p i	9073.0			
391.0	cent2245-hewa	niru	to spit	Hewa	Austronesian	5Flores, 2Central		n i r u	8990.0			
392.0	cent2245-hewa	mutaʔ	to vomit	Hewa	Austronesian	5Flores, 2Central		m u t a ʔ	8785.0			
393.0	cent2245-hewa	blosok	to rub	Hewa	Austronesian	5Flores, 2Central		b l o s o k - -	5991.0			
394.0	cent2245-hewa	ʔaro	to scratch	Hewa	Austronesian	5Flores, 2Central		ʔ a r o	9203.0			
395.0	cent2245-hewa	ɡatar	itchy	Hewa	Austronesian	5Flores, 2Central		ɡ a t a r	6806.0			
396.0	cent2245-hewa	boʋoʔ	to swell	Hewa	Austronesian	5Flores, 2Central	to swell (as an abscess)	b o ʋ o ʔ	3673.0			
397.0	cent2245-hewa	rama	to hit	Hewa	Austronesian	5Flores, 2Central	to hit (with stick, club)	r a m a	9219.0			
398.0	cent2245-hewa	pahɑk	to slap	Hewa	Austronesian	5Flores, 2Central	to clap = təpete	p a h ɑ k	6818.0			
399.0	cent2245-hewa	baka	to bite	Hewa	Austronesian	5Flores, 2Central		b a k - - a	5730.0			
400.0	cent2245-hewa	bati	to cut	Hewa	Austronesian	5Flores, 2Central	to cut, hack (wood); 1SG, 1PL.IN, 3PL: /pati/; all others: /bati/	b a - - t i	127.0			
400.0	cent2245-hewa	pati	to cut	Hewa	Austronesian	5Flores, 2Central	to cut, hack (wood); 1SG, 1PL.IN, 3PL: /pati/; all others: /bati/	p a - - t i	127.0			
401.0	cent2245-hewa	roʔa	to cut down	Hewa	Austronesian	5Flores, 2Central		r o ʔ a	9077.0			
402.0	cent2245-hewa	pleka	to split	Hewa	Austronesian	5Flores, 2Central	transitive; 	p l e k a -	8988.0			
402.0	cent2245-hewa	plika	to split	Hewa	Austronesian	5Flores, 2Central	transitive; 	p l i k a -	8988.0			
403.0	cent2245-hewa	bige	to divide	Hewa	Austronesian	5Flores, 2Central		b i g e - -	354.0			
404.0	cent2245-hewa	pləgaʔ	to stab	Hewa	Austronesian	5Flores, 2Central	to stab, pierce	p l ə g a ʔ	8982.0			
405.0	cent2245-hewa	tuhuk	to skewer	Hewa	Austronesian	5Flores, 2Central		t u h u k	3636.0			
406.0	cent2245-hewa	punu ʋiʔin	to fight	Hewa	Austronesian	5Flores, 2Central		p u n u _ ʋ i - ʔ i n	6683.0			
407.0	cent2245-hewa	jaga	to guard	Hewa	Austronesian	5Flores, 2Central		j a g a	9227.0			
408.0	cent2245-hewa	dəgu	to throw	Hewa	Austronesian	5Flores, 2Central	to throw (as a stone)	d ə g u -	7091.0			
409.0	cent2245-hewa	rakan	to hunt	Hewa	Austronesian	5Flores, 2Central	to hunt for animals	r a k a n	5406.0			
410.0	cent2245-hewa	pati	to kill	Hewa	Austronesian	5Flores, 2Central		p a t i	583.0			
411.0	cent2245-hewa	bəʋe	to chase away	Hewa	Austronesian	5Flores, 2Central		b ə ʋ e	9090.0			
413.0	cent2245-hewa	ʔəle	to search for; to hunt for	Hewa	Austronesian	5Flores, 2Central	1SG, 1PL.IN, 3PL: /ʔəle/; all others: /ɡəle/	ʔ ə l e - -	4399.0			
414.0	cent2245-hewa	ɡali	to dig	Hewa	Austronesian	5Flores, 2Central	1SG, 1PL.IN, 3PL: /ʔali/; all others: /ɡali/	ɡ a l i	93.0			
414.0	cent2245-hewa	ʔali	to dig	Hewa	Austronesian	5Flores, 2Central	1SG, 1PL.IN, 3PL: /ʔali/; all others: /ɡali/	ʔ a - l i	8013.0			
415.0	cent2245-hewa	ləra	to bury	Hewa	Austronesian	5Flores, 2Central		l ə r a	9094.0			
416.0	cent2245-hewa	ba	to flow	Hewa	Austronesian	5Flores, 2Central		b a - - -	126.0			
417.0	cent2245-hewa	bau lele	to float	Hewa	Austronesian	5Flores, 2Central		b a - u - _ l e l e	8000.0			
418.0	cent2245-hewa		to freeze	Hewa	Austronesian	5Flores, 2Central						
419.0	cent2245-hewa	pligo	to hold	Hewa	Austronesian	5Flores, 2Central	to hold (in the fist)	p l i g o	9200.0			
420.0	cent2245-hewa	mataʔ	to tie	Hewa	Austronesian	5Flores, 2Central	to tie up, fasten	m a t a ʔ	9013.0			
421.0	cent2245-hewa	ləbe	to play	Hewa	Austronesian	5Flores, 2Central		l ə b e - -	5666.0			
422.0	cent2245-hewa	ide	to pull	Hewa	Austronesian	5Flores, 2Central	1SG, 1PL.IN, 3PL: /poru/; all others: /boru/	- - i d e -	2601.0			
422.0	cent2245-hewa	poru	to pull	Hewa	Austronesian	5Flores, 2Central	1SG, 1PL.IN, 3PL: /poru/; all others: /boru/	p o r u	7178.0			
423.0	cent2245-hewa	soɡor	to push	Hewa	Austronesian	5Flores, 2Central		- s o ɡ o r	5749.0			
424.0	cent2245-hewa	belok	to turn	Hewa	Austronesian	5Flores, 2Central	to turn (=veer to the side, as in turning left or right on a path); loan from Indonesian	- - b e l o k -	981.0			
425.0	cent2245-hewa	mipin	to dream	Hewa	Austronesian	5Flores, 2Central	can also be a noun	m i p i n	9085.0			
426.0	cent2245-hewa	'bɔkɔŋ	to crouch; to bend over	Hewa	Austronesian	5Flores, 2Central		- - ˈb - ɔ k ɔ ŋ	8506.0			
427.0	cent2245-hewa	də'ri	to live; to stay	Hewa	Austronesian	5Flores, 2Central		d ə ˈr i	8724.0			
428.0	cent2245-hewa	liʔi	to choose	Hewa	Austronesian	5Flores, 2Central		l i - ʔ - i	2865.0			
429.0	cent2245-hewa	ne	to grow	Hewa	Austronesian	5Flores, 2Central	intransitive	n e - -	9191.0			
430.0	cent2245-hewa	bəra	to squeeze	Hewa	Austronesian	5Flores, 2Central	to squeeze (as juice from a fruit); 1SG, 1PL.IN, 3PL: /pəra/; all others: /bəra/	b ə r a	884.0			
430.0	cent2245-hewa	pəra	to squeeze	Hewa	Austronesian	5Flores, 2Central	to squeeze (as juice from a fruit); 1SG, 1PL.IN, 3PL: /pəra/; all others: /bəra/	p ə r a	884.0			
431.0	cent2245-hewa	boter	to buy	Hewa	Austronesian	5Flores, 2Central		b o t e r	9093.0			
432.0	cent2245-hewa	teʔa	to sell	Hewa	Austronesian	5Flores, 2Central	1SG, 1PL.IN, 3PL: /teʔa/; all others: /deʔa/	t e ʔ a	7776.0			
433.0	cent2245-hewa	toʔi	to steal	Hewa	Austronesian	5Flores, 2Central		t o ʔ - - i -	387.0			
434.0	cent2245-hewa	dier	to open	Hewa	Austronesian	5Flores, 2Central	to open, uncover	d i e r	9194.0			
435.0	cent2245-hewa	həre?	to close	Hewa	Austronesian	5Flores, 2Central		- h ə r e ?	9104.0			
436.0	cent2245-hewa	haʔe	to climb	Hewa	Austronesian	5Flores, 2Central	to climb (a. ladder, b. mountain)	h a ʔ e	6998.0			
437.0	cent2245-hewa	səsuʔ	to hide	Hewa	Austronesian	5Flores, 2Central	intransitive	s ə s u ʔ	9226.0			
438.0	cent2245-hewa	teʔer	to wait	Hewa	Austronesian	5Flores, 2Central		t e ʔ e r	8986.0			
439.0	cent2245-hewa	ləpet	to fold	Hewa	Austronesian	5Flores, 2Central		l ə p e t	2578.0			
440.0	cent2245-hewa	bantu	to help	Hewa	Austronesian	5Flores, 2Central		b a n t u	9215.0			
441.0	cent2245-hewa	ɡəran	to bark	Hewa	Austronesian	5Flores, 2Central		ɡ ə r a n	9043.0			
442.0	cent2245-hewa	bana	to shoot	Hewa	Austronesian	5Flores, 2Central	to shoot (an arrow); 1SG, 1PL.IN, 3PL: /pana/; all others: /bana/	b a n a	8989.0			
442.0	cent2245-hewa	pana	to shoot	Hewa	Austronesian	5Flores, 2Central	to shoot (an arrow); 1SG, 1PL.IN, 3PL: /pana/; all others: /bana/	p a n a	8989.0			
443.0	cent2245-hewa	pasɑk	to shoot with slingshot	Hewa	Austronesian	5Flores, 2Central		p a s ɑ k -	1502.0			
444.0	cent2245-hewa	bai	to pound; to beat	Hewa	Austronesian	5Flores, 2Central	(= as in rice or prepared food); 1SG, 1PL.IN, 3PL: pai / vai; all others: bai	b a - i	7058.0			
445.0	cent2245-hewa	rede	to hit (drum)	Hewa	Austronesian	5Flores, 2Central		r e d e	2408.0			
446.0	cent2245-hewa	gerit	to call out	Hewa	Austronesian	5Flores, 2Central	teok=yell, gerit=scream	- - g e r i t	6070.0			
446.0	cent2245-hewa	teok	to call out	Hewa	Austronesian	5Flores, 2Central	teok=yell, gerit=scream	t e o k	9092.0			
447.0	cent2245-hewa	puhe	to lie (tell untruth)	Hewa	Austronesian	5Flores, 2Central	1SG, 1PL.IN, 3PL: /puhe/; all others: /buhe/	p u h e -	6952.0			
448.0	cent2245-hewa	plaʔ	to ask (question)	Hewa	Austronesian	5Flores, 2Central		p l a ʔ	9044.0			
449.0	cent2245-hewa	ɡasik	to count	Hewa	Austronesian	5Flores, 2Central		- ɡ a s i k	6573.0			
450.0	cent2245-hewa	ha	one	Hewa	Austronesian	5Flores, 2Central		h a - -	6325.0			
451.0	cent2245-hewa	rua	two	Hewa	Austronesian	5Flores, 2Central		- - r u a	108.0			
452.0	cent2245-hewa	təlu	three	Hewa	Austronesian	5Flores, 2Central		t ə l - u	12.0			
453.0	cent2245-hewa	hutu	four	Hewa	Austronesian	5Flores, 2Central		h u t u -	101.0			
454.0	cent2245-hewa	lima	five	Hewa	Austronesian	5Flores, 2Central		- - l i m a	145.0			
455.0	cent2245-hewa	əna	six	Hewa	Austronesian	5Flores, 2Central		- ə n a - -	226.0			
456.0	cent2245-hewa	pitu	seven	Hewa	Austronesian	5Flores, 2Central		p i t - - u	180.0			
457.0	cent2245-hewa	ʋalu	eight	Hewa	Austronesian	5Flores, 2Central		ʋ a l u	6307.0			
458.0	cent2245-hewa	hiʋa	nine	Hewa	Austronesian	5Flores, 2Central		h i ʋ a	72.0			
459.0	cent2245-hewa	pulu	ten	Hewa	Austronesian	5Flores, 2Central		- - p u l u	6557.0			
460.0	cent2245-hewa	pulu ʋot ha	eleven	Hewa	Austronesian	5Flores, 2Central		- - p u l u _ ʋ o t - - _ h a - -	8543.0			
461.0	cent2245-hewa	pulu ʋot rua	twelve	Hewa	Austronesian	5Flores, 2Central		- - p u l u _ ʋ o t - - _ r u a	8732.0			
462.0	cent2245-hewa	pulu ʋot təlu	thirteen	Hewa	Austronesian	5Flores, 2Central		- - p u l u - _ ʋ o t - - _ t ə l u	8599.0			
463.0	cent2245-hewa	pulu ʋot hutu	fourteen	Hewa	Austronesian	5Flores, 2Central		- - p u l u _ ʋ o t - - _ h u t u	8875.0			
464.0	cent2245-hewa	pulu ʋot lima	fifteen	Hewa	Austronesian	5Flores, 2Central		- - p u l u - _ ʋ o t - - _ l i m a	8687.0			
465.0	cent2245-hewa	pulu ʋot əna	sixteen	Hewa	Austronesian	5Flores, 2Central		- - p u l u _ ʋ o t _ ə n a -	9190.0			
466.0	cent2245-hewa	pulu ʋot pitu	seventeen	Hewa	Austronesian	5Flores, 2Central		- - p u l u - _ ʋ o t - - _ p i t u	8836.0			
467.0	cent2245-hewa	pulu ʋot ʋalu	eighteen	Hewa	Austronesian	5Flores, 2Central		- - p u l u - _ ʋ o t - - _ ʋ a l u	8579.0			
468.0	cent2245-hewa	pulu ʋot hiʋa	nineteen	Hewa	Austronesian	5Flores, 2Central		- - p u l u - _ ʋ o t - - _ h i ʋ a	8924.0			
469.0	cent2245-hewa	pulu rua	twenty	Hewa	Austronesian	5Flores, 2Central		p u l u _ r u a	6590.0			
470.0	cent2245-hewa	pulu rua ʋot ha	twenty one	Hewa	Austronesian	5Flores, 2Central		p u l u _ r u a _ ʋ o t - - _ - - h a	8728.0			
471.0	cent2245-hewa	pulu rua ʋot rua	twenty two	Hewa	Austronesian	5Flores, 2Central		p u l u _ r u a _ ʋ o t - - _ r u a	8773.0			
472.0	cent2245-hewa	pulu rua ʋot təlu	twenty three	Hewa	Austronesian	5Flores, 2Central		p u l u - _ r u - a _ - ʋ o t - - _ t ə l u	8717.0			
473.0	cent2245-hewa	pulu rua ʋot hutu	twenty four	Hewa	Austronesian	5Flores, 2Central		p u l u _ r u a _ ʋ o t - - _ h u t u	8846.0			
474.0	cent2245-hewa	pulu rua ʋot lima	twenty five	Hewa	Austronesian	5Flores, 2Central		p u l u - _ r u - a _ - ʋ o t - - _ l i m a	8789.0			
475.0	cent2245-hewa	pulu təlu	thirty	Hewa	Austronesian	5Flores, 2Central		p u l u _ t ə l u	7059.0			
476.0	cent2245-hewa	pulu hutu	forty	Hewa	Austronesian	5Flores, 2Central		p u l u _ h u t u	8921.0			
477.0	cent2245-hewa	pulu lima	fifty	Hewa	Austronesian	5Flores, 2Central		p u l u - _ l i m a	8142.0			
478.0	cent2245-hewa	pulu əna	sixty	Hewa	Austronesian	5Flores, 2Central		p u l u - _ - ə n a -	8772.0			
479.0	cent2245-hewa	pulu pitu	seventy	Hewa	Austronesian	5Flores, 2Central		p u l u - _ p i t u	8164.0			
480.0	cent2245-hewa	pulu ʋalu	eighty	Hewa	Austronesian	5Flores, 2Central		p u l u _ ʋ a l u	7034.0			
481.0	cent2245-hewa	pulu hiʋa	ninety	Hewa	Austronesian	5Flores, 2Central		p u l u _ h i ʋ a	8335.0			
482.0	cent2245-hewa	ŋasu	one hundred	Hewa	Austronesian	5Flores, 2Central		ŋ a s u	9110.0			
483.0	cent2245-hewa	ŋasu ha pulu rua ʋot təlu	one hundred and twenty three	Hewa	Austronesian	5Flores, 2Central		- - ŋ a s u _ - - - h a _ p u l u _ r u a _ ʋ o t - - _ t ə l u	8937.0			
484.0	cent2245-hewa	ŋasu rua	two hundred	Hewa	Austronesian	5Flores, 2Central		- ŋ a s u - _ r u - a -	555.0			
485.0	cent2245-hewa	riʋu	thousand	Hewa	Austronesian	5Flores, 2Central		- r i ʋ - - - u -	2476.0			
486.0	cent2245-hewa	ŋasu ha	one hundred thousand	Hewa	Austronesian	5Flores, 2Central		ŋ a s u _ h a	9114.0			
487.0	cent2245-hewa	puda	grandmother	Hewa	Austronesian	5Flores, 2Central		p u d a	3194.0			
488.0	cent2245-hewa	moʔa	grandfather	Hewa	Austronesian	5Flores, 2Central		m o ʔ a	9217.0			
489.0	cent2245-hewa	cucu	grandchild	Hewa	Austronesian	5Flores, 2Central		- - c u c - u	2831.0			
490.0	cent2245-hewa	mame	mother's brother	Hewa	Austronesian	5Flores, 2Central		m a m e	9164.0			
491.0	cent2245-hewa	meː laʔit (m), meː duʔat (f)	nephew; niece	Hewa	Austronesian	5Flores, 2Central		m eː _ l a ʔ i t	9188.0			
492.0	cent2245-hewa	ueʔ	older brother	Hewa	Austronesian	5Flores, 2Central		u e ʔ	9124.0			
492.0	cent2245-hewa	wari ̩is younɡer siblinɡ	older brother	Hewa	Austronesian	5Flores, 2Central		w a r i _̩ i s _ y o u n ɡ e r _ s i b l i n ɡ	9131.0			
493.0	cent2245-hewa	ueʔ	older sister	Hewa	Austronesian	5Flores, 2Central		u e ʔ -	8974.0			
494.0	cent2245-hewa	ʋine	sister	Hewa	Austronesian	5Flores, 2Central		ʋ i n e -	9183.0			
495.0	cent2245-hewa	ʋari, ueʔ	woman's cross-cousin	Hewa	Austronesian	5Flores, 2Central		ʋ a r i	9008.0			
496.0	cent2245-hewa	ʋari	woman's younger sister	Hewa	Austronesian	5Flores, 2Central		ʋ a r i -	8857.0			
497.0	cent2245-hewa	ueʔ	younger brother	Hewa	Austronesian	5Flores, 2Central		- u - e ʔ	8858.0			
498.0	cent2245-hewa	nara	brother	Hewa	Austronesian	5Flores, 2Central		n a r - - a	434.0			
499.0	cent2245-hewa	ʋari, ueʔ	brother-in-law	Hewa	Austronesian	5Flores, 2Central		ʋ a r i -	8269.0			
500.0	cent2245-hewa	this may be the term of address, not the term of reference	cross-cousin	Hewa	Austronesian	5Flores, 2Central		th i s _ m a y _ b e _ th e _ t e r m _ o f _ a dd r e ss	9127.0			
500.0	cent2245-hewa	ʋari, ueʔ	cross-cousin	Hewa	Austronesian	5Flores, 2Central		ʋ a r i	9129.0			
501.0	cent2245-hewa	kaka	father's sister	Hewa	Austronesian	5Flores, 2Central		k a k a	9160.0			
502.0	cent2245-hewa	puʋun	ridge(pole); peak; tip	Hewa	Austronesian	5Flores, 2Central		p u ʋ u n	8843.0			
503.0	cent2245-hewa	tepi	rack(above hearth/for storing food)	Hewa	Austronesian	5Flores, 2Central		t e p i	2955.0			
504.0	cent2245-hewa	oni	broom; sweep	Hewa	Austronesian	5Flores, 2Central		o n i	9039.0			
505.0	cent2245-hewa		ground for ritual activities and public meetings	Hewa	Austronesian	5Flores, 2Central						
506.0	cent2245-hewa		mound of stones for ritual activities	Hewa	Austronesian	5Flores, 2Central						
507.0	cent2245-hewa	ləpo puʔan	meeting house	Hewa	Austronesian	5Flores, 2Central	lit. house base; pu?an is the base of a tree, the part just above where the roots start. Ai pu'an = base of a tree. Pati = roots.	l ə p o _ p u ʔ a n	9060.0			
508.0	cent2245-hewa	lante	floor	Hewa	Austronesian	5Flores, 2Central		- - l a n t - e	1107.0			
509.0	cent2245-hewa	gəbi	wall	Hewa	Austronesian	5Flores, 2Central		g ə - - b i -	2922.0			
510.0	cent2245-hewa	jendela	window	Hewa	Austronesian	5Flores, 2Central		j e n d e l a	2112.0			
511.0	cent2245-hewa	dapur	cookhouse; kitchen	Hewa	Austronesian	5Flores, 2Central		d a - p u r -	2978.0			
512.0	cent2245-hewa	ʔohaʔ	bed	Hewa	Austronesian	5Flores, 2Central		ʔ o h a ʔ	9080.0			
513.0	cent2245-hewa	kursi	chair	Hewa	Austronesian	5Flores, 2Central		k u - - - - rs i	1271.0			
514.0	cent2245-hewa	lampu	lamp	Hewa	Austronesian	5Flores, 2Central		l a m p u -	2992.0			
515.0	cent2245-hewa	taru	candle	Hewa	Austronesian	5Flores, 2Central		- t a r u	8621.0			
516.0	cent2245-hewa	noruʔ	to weave	Hewa	Austronesian	5Flores, 2Central		n o r u ʔ	8991.0			
517.0	cent2245-hewa	lɑbur	shirt	Hewa	Austronesian	5Flores, 2Central		l ɑ b u r	8515.0			
518.0	cent2245-hewa	rante	necklace	Hewa	Austronesian	5Flores, 2Central		- - r a n t e	7046.0			
519.0	cent2245-hewa	huʋɔŋ	earring	Hewa	Austronesian	5Flores, 2Central		h u ʋ ɔ ŋ	9144.0			
520.0	cent2245-hewa	səkak blon	trousers	Hewa	Austronesian	5Flores, 2Central		s ə k a k _ b l o n	9007.0			
521.0	cent2245-hewa	nɛnɑŋ	sarong (women)	Hewa	Austronesian	5Flores, 2Central		n ɛ n ɑ ŋ	9120.0			
522.0	cent2245-hewa	lorun	loom	Hewa	Austronesian	5Flores, 2Central	lorun=loom, pati = instrument to insert the thread.	l o r u n	6954.0			
522.0	cent2245-hewa	pati	loom	Hewa	Austronesian	5Flores, 2Central	lorun=loom, pati = instrument to insert the thread.	p a t i	9038.0			
523.0	cent2245-hewa	bənaŋ	thread	Hewa	Austronesian	5Flores, 2Central		b ə n a ŋ	8204.0			
524.0	cent2245-hewa	plɛdɛ	to worship	Hewa	Austronesian	5Flores, 2Central		p l ɛ d - ɛ	5737.0			
525.0	cent2245-hewa	suci	holy	Hewa	Austronesian	5Flores, 2Central		s u - c i	5113.0			
526.0	cent2245-hewa	bəli bɛrkat	to bless	Hewa	Austronesian	5Flores, 2Central		b ə l i _ b ɛ r k a t - - - - - - - - - -	5973.0			
527.0	cent2245-hewa	ɑma'pu:	God	Hewa	Austronesian	5Flores, 2Central		ɑ m a ˈp - - uː	1074.0			
528.0	cent2245-hewa	plɛDɛ	to pray	Hewa	Austronesian	5Flores, 2Central		p l ɛ D ɛ	9192.0			
529.0	cent2245-hewa	gereja	church	Hewa	Austronesian	5Flores, 2Central		- g e r e j a	1098.0			
530.0	cent2245-hewa	mesjid	mosque	Hewa	Austronesian	5Flores, 2Central		- m e s - - j i d	1305.0			
531.0	cent2245-hewa	pue	to curse	Hewa	Austronesian	5Flores, 2Central		p u - e	9079.0			
532.0	cent2245-hewa	tuan	priest (modern)	Hewa	Austronesian	5Flores, 2Central		t u a n -	5033.0			
533.0	cent2245-hewa	ʋuʔɛ	sorcerer; witch	Hewa	Austronesian	5Flores, 2Central		ʋ u ʔ ɛ	9158.0			
534.0	cent2245-hewa		initiation ceremony	Hewa	Austronesian	5Flores, 2Central						
535.0	cent2245-hewa	kotba	sermon	Hewa	Austronesian	5Flores, 2Central		k o t b a -	2015.0			
536.0	cent2245-hewa	plaʔan	sacrifice	Hewa	Austronesian	5Flores, 2Central		- - - p l a ʔ a n	2039.0			
537.0	cent2245-hewa	suku	clan	Hewa	Austronesian	5Flores, 2Central		s u k u	1920.0			
538.0	cent2245-hewa	pala suku	chieftain	Hewa	Austronesian	5Flores, 2Central		- - p a l a - _ s u k u	1836.0			
539.0	cent2245-hewa	plɛta	to rule or govern	Hewa	Austronesian	5Flores, 2Central		p - l ɛ - t a - - - -	1846.0			
540.0	cent2245-hewa		treaty	Hewa	Austronesian	5Flores, 2Central						
541.0	cent2245-hewa	bɛrkɑt	marriage	Hewa	Austronesian	5Flores, 2Central		b ɛ r k ɑ t	9029.0			
542.0	cent2245-hewa	deuŋ	friend	Hewa	Austronesian	5Flores, 2Central		d e u ŋ	7975.0			
543.0	cent2245-hewa	musuh	enemy	Hewa	Austronesian	5Flores, 2Central		m u s u h	9173.0			
544.0	cent2245-hewa	raja	king; ruler	Hewa	Austronesian	5Flores, 2Central		r a j a	1100.0			
545.0	cent2245-hewa	bian məŋɑn	stranger	Hewa	Austronesian	5Flores, 2Central		b i a n _ m ə ŋ ɑ n	9166.0			
546.0	cent2245-hewa	hərɔn	to invite	Hewa	Austronesian	5Flores, 2Central		h ə - r ɔ n	9232.0			
547.0	cent2245-hewa	plɛta	to command or order	Hewa	Austronesian	5Flores, 2Central		p - l ɛ - t a	9103.0			
548.0	cent2245-hewa	a:lat	dowry	Hewa	Austronesian	5Flores, 2Central	sarong and emping	aː l a t	9143.0			
549.0	cent2245-hewa	biʔan laga	the judge	Hewa	Austronesian	5Flores, 2Central	lit. person defend	b i ʔ a n _ l a g a	9064.0			
550.0	cent2245-hewa	rudu	accuse	Hewa	Austronesian	5Flores, 2Central		r u d u	9231.0			
551.0	cent2245-hewa	dəna 'hala	guilty	Hewa	Austronesian	5Flores, 2Central	lit. do/make wrong	d ə n a _ ˈh a l a	9221.0			
552.0	cent2245-hewa	hala 'iʋa	innocent	Hewa	Austronesian	5Flores, 2Central	lit. wrong NEG	h a l a - _ - ˈi ʋ a	5131.0			
553.0	cent2245-hewa	'pati	the murder	Hewa	Austronesian	5Flores, 2Central	pati= potong, robak = tikam	ˈp a t i	9063.0			
553.0	cent2245-hewa	'robak	the murder	Hewa	Austronesian	5Flores, 2Central	pati= potong, robak = tikam	ˈr o b a k	9062.0			
554.0	cent2245-hewa	hala ʋiʔin	the adultery	Hewa	Austronesian	5Flores, 2Central	wrong do/make	h a l a _ ʋ i ʔ i n	9065.0			
555.0	cent2245-hewa	hukum	penalty	Hewa	Austronesian	5Flores, 2Central		h u k u m	9148.0			
556.0	cent2245-hewa	'a:la	fishnet	Hewa	Austronesian	5Flores, 2Central		- ˈaː l a - -	4319.0			
557.0	cent2245-hewa	plina poin	to surrender	Hewa	Austronesian	5Flores, 2Central		p l i n a _ p o i n	8998.0			
558.0	cent2245-hewa	'laga	to defend	Hewa	Austronesian	5Flores, 2Central		ˈl a - - - g a -	6027.0			
559.0	cent2245-hewa	nuku	the war or battle	Hewa	Austronesian	5Flores, 2Central		n u k u	9061.0			
560.0	cent2245-hewa	nukak	poor	Hewa	Austronesian	5Flores, 2Central		n u k a k	9152.0			
561.0	cent2245-hewa	bisaʔ	rich	Hewa	Austronesian	5Flores, 2Central		b i s a ʔ	9135.0			
562.0	cent2245-hewa	do:i	money	Hewa	Austronesian	5Flores, 2Central		d oː i -	1290.0			
563.0	cent2245-hewa	pasar	market	Hewa	Austronesian	5Flores, 2Central		p a s a r -	5447.0			
564.0	cent2245-hewa	ʋelin	price	Hewa	Austronesian	5Flores, 2Central		ʋ e l i n	3320.0			
565.0	cent2245-hewa	noran	to own	Hewa	Austronesian	5Flores, 2Central		n o r a n	5124.0			
566.0	cent2245-hewa	ha:o	to borrow	Hewa	Austronesian	5Flores, 2Central		h aː o	9097.0			
567.0	cent2245-hewa	pəlele	to trade or barter	Hewa	Austronesian	5Flores, 2Central		p ə l e l e -	3063.0			
568.0	cent2245-hewa	ʋelin	expensive	Hewa	Austronesian	5Flores, 2Central		ʋ e l i n - - - -	7090.0			
569.0	cent2245-hewa	murah	cheap	Hewa	Austronesian	5Flores, 2Central		m u r a h	9054.0			
570.0	cent2245-hewa	pligo	to grasp	Hewa	Austronesian	5Flores, 2Central		p l i g o	9209.0			
571.0	cent2245-hewa	pioʔ	to let go	Hewa	Austronesian	5Flores, 2Central		p i o ʔ	9213.0			
572.0	cent2245-hewa	pue	to promise	Hewa	Austronesian	5Flores, 2Central		p u - e	9218.0			
573.0	cent2245-hewa	kata	word	Hewa	Austronesian	5Flores, 2Central		- - k a t a	8861.0			
574.0	cent2245-hewa	jaʋab	to answer	Hewa	Austronesian	5Flores, 2Central		j a ʋ a b	9033.0			
575.0	cent2245-hewa	lɛʔɛ	to refuse	Hewa	Austronesian	5Flores, 2Central		- - l ɛ ʔ ɛ -	8215.0			
576.0	cent2245-hewa	kakɔt	to whisper	Hewa	Austronesian	5Flores, 2Central	dental t	k a k ɔ t	8996.0			
577.0	cent2245-hewa	bile	to be silent	Hewa	Austronesian	5Flores, 2Central		b i l e	9037.0			
578.0	cent2245-hewa	cerita	to tell	Hewa	Austronesian	5Flores, 2Central		c e r i - t a	3071.0			
579.0	cent2245-hewa	belajar	to learn	Hewa	Austronesian	5Flores, 2Central		b e l a j a r	1318.0			
580.0	cent2245-hewa	meŋajar	to teach	Hewa	Austronesian	5Flores, 2Central		m e ŋ a j a r	9003.0			
581.0	cent2245-hewa	pla:u'ha:	easy	Hewa	Austronesian	5Flores, 2Central		p l aː u ˈh aː	9111.0			
582.0	cent2245-hewa	sulit	difficult	Hewa	Austronesian	5Flores, 2Central		- s u l i t	3049.0			
583.0	cent2245-hewa	pora	finished	Hewa	Austronesian	5Flores, 2Central		p o r a	9070.0			
584.0	cent2245-hewa	sekaraŋ	now	Hewa	Austronesian	5Flores, 2Central		s e k a r a ŋ -	5642.0			
585.0	cent2245-hewa	jam	hour	Hewa	Austronesian	5Flores, 2Central		j a m	1953.0			
586.0	cent2245-hewa	hama	same	Hewa	Austronesian	5Flores, 2Central		- h - a m a -	1021.0			
598.0	cent2245-hewa	bəʋe, pəʋe	to chase away; to expel	Hewa	Austronesian	5Flores, 2Central	pəwe = usir, bəwe = mengusir	b ə ʋ e	9098.0			
