Feature_ID	English	Language_ID	Language name (-dialect)	Family	Region	Value	Comment	Alignment	Cognate Set	Source	Loan	Reference
118	marungga	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	qu:d waʔ	nan	q uu d _ w a ʔ	('marungga', 'alor1249-sar-a', 'qu:d_waʔ')	datasets/Sar-Adiabang.tsv		
119	gum tree; eucalyptus	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pal	nan	p a l -	('gum tree; eucalyptus', 'adan1251-lawah', 'pu')	datasets/Sar-Adiabang.tsv		
120	bamboo	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	peita 	‘large domestic bamboo’	nan	('bamboo', 'alor1249-sar-a', 'biŋmaliŋ_')	datasets/Sar-Adiabang.tsv		
120	bamboo	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	'ʤa	‘small wild bamboo’	nan	('bamboo', 'alor1249-sar-a', 'biŋmaliŋ_')	datasets/Sar-Adiabang.tsv		
120	bamboo	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	biŋmaliŋ 	‘domestic bamboo used for furniture’	nan	('bamboo', 'alor1249-sar-a', 'biŋmaliŋ_')	datasets/Sar-Adiabang.tsv		
121	banana	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	muxul	nan	nan	('banana', 'abui1241-fuime', 'musa')	datasets/Sar-Adiabang.tsv		
122	mango	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	wow	‘domestic mango’	w o w _ ‘ d o m e s t i c _ m a n g o ’	('mango', 'alor1249-sar-a', 'biyat_')	datasets/Sar-Adiabang.tsv		
122	mango	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	bijat 	‘wild mango’	w o w _ ‘ d o m e s t i c _ m a n g o ’	('mango', 'alor1249-sar-a', 'biyat_')	datasets/Sar-Adiabang.tsv		
123	papaya	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	qa'ja	nan	q a - j á	('papaya', 'adan1251-lawah', 'kahatɛlɛ')	datasets/Sar-Adiabang.tsv		
124	jackfruit	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	ku'lar	nan	k u l á r	('jackfruit', 'alor1249-sar-a', 'kulár')	datasets/Sar-Adiabang.tsv		
125	breadfruit	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	tu'wan	nan	t u w á n	('breadfruit', 'alor1249-sar-a', 'tuwán')	datasets/Sar-Adiabang.tsv		
126	bean	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	qa:s	nan	nan	('bean', 'alor1249-sar-a', 'qa:s')	datasets/Sar-Adiabang.tsv		
127	honey	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	ta:ŋ	nan	- - t aa ŋ -	('honey', 'alor1249-sar-a', 'ta:ŋ')	datasets/Sar-Adiabang.tsv		
128	milk	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	haŋ	not 'breast'	h a ŋ -	('milk', 'alor1249-sar-a', 'haŋ')	datasets/Sar-Adiabang.tsv		
129	salt	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	ʤisar	nan	j i s a r -	('salt', 'alor1249-sar-a', 'jisar')	datasets/Sar-Adiabang.tsv		
130	fat	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	qout	nan	q o u t -	('fat', 'alor1249-sar-a', 'qout')	datasets/Sar-Adiabang.tsv		
132	bone	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	kir	nan	nan	('bone', 'alor1249-sar-a', 'kir')	datasets/Sar-Adiabang.tsv		
133	rib	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pa'ʔis	nan	p a ʔ í s	('rib', 'alor1249-sar-a', 'paʔís')	datasets/Sar-Adiabang.tsv		
134	sweat	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	wu'sir	nan	w u s í r	('sweat', 'alor1249-sar-a', 'wusír')	datasets/Sar-Adiabang.tsv		
135	tear	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	qa'ʔar	nan	- - - - - q a ʔ á r	('tear', 'alor1249-sar-a', 'qaʔár')	datasets/Sar-Adiabang.tsv		
136	blood	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	waj	nan	nan	('blood', 'abui1241-fuime', 'we')	datasets/Sar-Adiabang.tsv		
138	heart	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	qalu'al	nan	- - q a l u á l -	('heart', 'alor1249-sar-a', 'qaluál')	datasets/Sar-Adiabang.tsv		
139	liver	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	paxa:l	nan	p a x aa l	('liver', 'alor1249-sar-a', 'paxa:l')	datasets/Sar-Adiabang.tsv		
141	guts	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	gum	nan	g u m	('guts', 'alor1249-sar-a', 'gum')	datasets/Sar-Adiabang.tsv		
142	excrement	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	a'qus	nan	a q ú s	('excrement', 'alor1249-sar-a', 'aqús')	datasets/Sar-Adiabang.tsv		
144	stomach; belly	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pi'taʔ	nan	p i t á ʔ -	('stomach; belly', 'abui1241-fuime', 'tatok_foko')	datasets/Sar-Adiabang.tsv		
145	head	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	puʔuŋ kul	nan	nan	"('head', 'alor1247-besar', ""'kɔtɔŋ"")"	datasets/Sar-Adiabang.tsv		
146	hair	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	puʔuŋ	nan	p u ʔ u ŋ	('hair', 'alor1249-sar-a', 'puʔuŋ')	datasets/Sar-Adiabang.tsv		
147	body hair	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	piŋ mur	nan	nan	('body hair', 'abui1241-fuime', 'teamur')	datasets/Sar-Adiabang.tsv		
148	eye	alor1249-sar-a	Sar-Adiabang	Timor-Alor-Pantar	1Pantar, 1West	pejkba	nan	p e j k b a	('eye', 'alor1249-sar-a', 'peykba')	datasets/Sar-Adiabang.tsv		
