Feature_ID	Language_ID	Value	English	Language name (-dialect)	Family	Region	Comment	Alignment	Cognate Set	Source	Loan	Reference
434.0	adon1237	ˈbuka	to open	Lamaholot-Adonara	Austronesian	7Adonara		ˈb u k a -	8766			
435.0	adon1237	ˈlɜːtuʔ	to close	Lamaholot-Adonara	Austronesian	7Adonara		ˈl ɜː t u ʔ	8625			
436.0	adon1237	ˈɡere	to climb	Lamaholot-Adonara	Austronesian	7Adonara		ˈɡ e r - - e -	2285			
437.0	adon1237	ˈhorõ	to hide	Lamaholot-Adonara	Austronesian	7Adonara			m			
438.0	adon1237	ˈmĩa	to wait	Lamaholot-Adonara	Austronesian	7Adonara	2sg form		n			
439.0	adon1237	ˈlɜpɜt	to fold	Lamaholot-Adonara	Austronesian	7Adonara	NOT: lipat tikar	ˈl ɜ p ɜ t	8907			
440.0	adon1237	ɡɜˈmohe	to help	Lamaholot-Adonara	Austronesian	7Adonara		ɡ ɜ ˈm o h e	9476			
441.0	adon1237	ˈhobo	to bark	Lamaholot-Adonara	Austronesian	7Adonara		ˈh o b o -	8662			
442.0	adon1237	ˈpasak	to shoot	Lamaholot-Adonara	Austronesian	7Adonara		ˈp a s a k	8970			
443.0	adon1237	ˈpɜsi	to shoot with slingshot	Lamaholot-Adonara	Austronesian	7Adonara		ˈp ɜ s i -	8927			
444.0	adon1237	ˈtubuk, ˈbadʒo	to pound; to beat	Lamaholot-Adonara	Austronesian	7Adonara	tubuk is loan,  badʒo traditional word	- ˈt u b u - - k	545			
445.0	adon1237	ˈdane	to hit (drum)	Lamaholot-Adonara	Austronesian	7Adonara		ˈd a n e	8714			
446.0	adon1237	ɡiˈake	to call out	Lamaholot-Adonara	Austronesian	7Adonara		ɡ i ˈa k e	9390			
447.0	adon1237	ˈʔopɜ	to lie (tell untruth)	Lamaholot-Adonara	Austronesian	7Adonara		ˈʔ o p - - - - ɜ -	8845			
448.0	adon1237	ˈdahã	to ask (question)	Lamaholot-Adonara	Austronesian	7Adonara			o			
449.0	adon1237	ˈɡasik	to count	Lamaholot-Adonara	Austronesian	7Adonara		ˈɡ a s i k - -	4014			
450.0	adon1237	ˈtoʔu	one	Lamaholot-Adonara	Austronesian	7Adonara		ˈt o ʔ u	8971			
451.0	adon1237	ˈrua	two	Lamaholot-Adonara	Austronesian	7Adonara		ˈr u a	8886			
452.0	adon1237	ˈtɛlo	three	Lamaholot-Adonara	Austronesian	7Adonara		ˈt ɛ l o	8538			
453.0	adon1237	ˈpaːt	four	Lamaholot-Adonara	Austronesian	7Adonara		- ˈp aː t	8918			
454.0	adon1237	ˈlema	five	Lamaholot-Adonara	Austronesian	7Adonara		ˈl e m a	8685			
455.0	adon1237	ˈnamu	six	Lamaholot-Adonara	Austronesian	7Adonara		ˈn a m u -	8747			
456.0	adon1237	ˈpito	seven	Lamaholot-Adonara	Austronesian	7Adonara		ˈp i t o	7712			
457.0	adon1237	butoː	eight	Lamaholot-Adonara	Austronesian	7Adonara		b u t oː - - - -	8910			
458.0	adon1237	hiwa	nine	Lamaholot-Adonara	Austronesian	7Adonara		h i w a	7734			
459.0	adon1237	puloː	ten	Lamaholot-Adonara	Austronesian	7Adonara		p u l oː	8915			
460.0	adon1237	pulok ˈtoʔu	eleven	Lamaholot-Adonara	Austronesian	7Adonara		p u l o k _ - ˈt o ʔ u	9341			
461.0	adon1237	pulok rua	twelve	Lamaholot-Adonara	Austronesian	7Adonara		p u l o k _ r u - a	9460			
462.0	adon1237	pulok tɜlo	thirteen	Lamaholot-Adonara	Austronesian	7Adonara		- - p u l o k _ - - - - - - t ɜ l o	8599			
463.0	adon1237	pulok paːt	fourteen	Lamaholot-Adonara	Austronesian	7Adonara		p u l o k _ - p aː t	9425			
464.0	adon1237	pulok lɛma	fifteen	Lamaholot-Adonara	Austronesian	7Adonara		- - p u l o k _ - - - - - - l ɛ m a	8687			
465.0	adon1237	pulok nɜmu	sixteen	Lamaholot-Adonara	Austronesian	7Adonara		p u l o k _ - n ɜ m u	9333			
466.0	adon1237	pulok pito	seventeen	Lamaholot-Adonara	Austronesian	7Adonara		- - p u l o k _ - - - - - - p i t o	8836			
467.0	adon1237	pulok buto	eighteen	Lamaholot-Adonara	Austronesian	7Adonara		- - p u l o k _ b u t o - - - - - -	8579			
468.0	adon1237	pulok hiwa	nineteen	Lamaholot-Adonara	Austronesian	7Adonara		- - p u l o k _ - - - - - - h i w a	8924			
469.0	adon1237	pulu rua	twenty	Lamaholot-Adonara	Austronesian	7Adonara		p u l u _ r u a	8711			
470.0	adon1237	pulu rua nɔ ˈtoʔu	twenty one	Lamaholot-Adonara	Austronesian	7Adonara		p u l u _ r u a _ n ɔ - - - _ ˈt o ʔ u	8728			
471.0	adon1237	pulu rua nɔ ˈrua	twenty two	Lamaholot-Adonara	Austronesian	7Adonara		p u l u _ r u a _ n ɔ - - - _ ˈr u a	8773			
472.0	adon1237	pulu rua nɔ ˈtɛlo	twenty three	Lamaholot-Adonara	Austronesian	7Adonara		p u l u - _ r u - a _ - n ɔ - - - _ ˈt ɛ l o	8717			
473.0	adon1237	pulu rua nɔ ˈpaːt	twenty four	Lamaholot-Adonara	Austronesian	7Adonara		p u l u _ r u a _ n ɔ - - - _ ˈp aː t -	8846			
474.0	adon1237	pulu rua nɔ ˈlɛma	twenty five	Lamaholot-Adonara	Austronesian	7Adonara		p u l u - _ r u - a _ - n ɔ - - - _ ˈl ɛ m a	8789			
475.0	adon1237	pulu ˈtɜlo	thirty	Lamaholot-Adonara	Austronesian	7Adonara		p u l u - _ ˈt ɜ l o	8593			
476.0	adon1237	pulu paːt	forty	Lamaholot-Adonara	Austronesian	7Adonara		p u l u _ p aː t -	8921			
477.0	adon1237	pulu lɛma	fifty	Lamaholot-Adonara	Austronesian	7Adonara		p u l u - _ l ɛ m a	8142			
478.0	adon1237	pulu nɜmu	sixty	Lamaholot-Adonara	Austronesian	7Adonara		p u l u - _ n ɜ m u -	8772			
479.0	adon1237	pulu pito	seventy	Lamaholot-Adonara	Austronesian	7Adonara		p u l u - _ p i t o	8164			
480.0	adon1237	pulu buto	eighty	Lamaholot-Adonara	Austronesian	7Adonara		p u l u - _ b u t o - - - -	8554			
481.0	adon1237	pulu hiwa	ninety	Lamaholot-Adonara	Austronesian	7Adonara		p u l u _ h i w a	8335			
482.0	adon1237	tɜˈratu	one hundred	Lamaholot-Adonara	Austronesian	7Adonara		t ɜ ˈr a t u	8946			
483.0	adon1237	tɜˈratu pulu ˈrua nɔ ˈtɛlo	one hundred and twenty three	Lamaholot-Adonara	Austronesian	7Adonara		t ɜ ˈr a t u _ - - - - - - p u l u _ ˈr u a _ n ɔ - - - _ ˈt ɛ l o	8937			
484.0	adon1237	ratu rua	two hundred	Lamaholot-Adonara	Austronesian	7Adonara		- r a t u - _ r u - a -	555			
485.0	adon1237	riːbu	thousand	Lamaholot-Adonara	Austronesian	7Adonara		r iː b u - - - - -	2371			
486.0	adon1237	ribhũ tɜˈratu	one hundred thousand	Lamaholot-Adonara	Austronesian	7Adonara			[3m]			
487.0	adon1237	wae	grandmother	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	w a e	9480			
488.0	adon1237	opu	grandfather	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	- o p u - - - - - - - - -	8957			
489.0	adon1237	tʃutʃu	grandchild	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	- - tʃ u tʃ - u	2831			
490.0	adon1237	opu	mother's brother	Lamaholot-Adonara	Austronesian	7Adonara	Mother's brother (opu lake) is most highly respected, as the provider of the mother (=life), and the person to whom belis is paid.  ; The kinship task also asks for this term	- - o p u -	5573			
491.0	adon1237	ʔanaʔ	nephew; niece	Lamaholot-Adonara	Austronesian	7Adonara	opu (m), pɜraʔa (f) are wife's brother's children, bine? ?ana? (m) and wae (f) are husband's sister's children; The kinship task also asks for this term	ʔ a n a ʔ	8540			
492.0	adon1237	ʔariʔ, kaka	older brother	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	ʔ a r i ʔ	9383			
493.0	adon1237	ʔariʔ, kaka	older sister	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	ʔ a r i ʔ	9361			
494.0	adon1237	bine-k	sister	Lamaholot-Adonara	Austronesian	7Adonara	sister of male eɡo; The kinship task also asks for this term	b i n e k	9183			
495.0	adon1237	x	woman's cross-cousin	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	x	9477			
496.0	adon1237	ʔariʔ	woman's younger sister	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	ʔ a r i ʔ	8857			
497.0	adon1237	ʔariʔ	younger brother	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	ʔ a r i ʔ	8858			
498.0	adon1237	ʔariʔ, kaka	brother	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	ʔ a r i ʔ	8561			
499.0	adon1237	bine ʔanaʔ	brother-in-law	Lamaholot-Adonara	Austronesian	7Adonara	husband of sister of male eɡo; The kinship task also asks for this term	b i n e _ ʔ a n a ʔ	9308			
500.0	adon1237	opu (m), breũ (f)	cross-cousin	Lamaholot-Adonara	Austronesian	7Adonara	Breũ (cousin that is the child of mother's brother) is considered the ideal marriage partner. ; The kinship task also asks for this term					
501.0	adon1237	kaka	father's sister	Lamaholot-Adonara	Austronesian	7Adonara	The kinship task also asks for this term	k a k a	9160			
502.0	adon1237	ˈwolaʔ	ridge(pole); peak; tip	Lamaholot-Adonara	Austronesian	7Adonara		ˈw o l a ʔ	9436			
503.0	adon1237	kɜˈnala, maɡa	rack(above hearth/for storing food)	Lamaholot-Adonara	Austronesian	7Adonara	There may be two types, a high one (for e.g. storage) and a lower one; if so, elicit both.	k ɜ ˈn a l a	9417			
504.0	adon1237	ˈnamu	broom; sweep	Lamaholot-Adonara	Austronesian	7Adonara		- - ˈn a m u -	9468			
505.0	adon1237	basa	ground for ritual activities and public meetings	Lamaholot-Adonara	Austronesian	7Adonara	Village square is called Basa. ; The cultural features questionnaire also asks for this term.	b a s a	9402			
506.0	adon1237	ˈnubo ˈnara	mound of stones for ritual activities	Lamaholot-Adonara	Austronesian	7Adonara	The cultural features questionnaire also asks for this term.	ˈn u b o _ ˈn a r a	8706			
507.0	adon1237	ˈkokɜ	meeting house	Lamaholot-Adonara	Austronesian	7Adonara		ˈk o k ɜ - - - - -	8608			
508.0	adon1237	ˈlante	floor	Lamaholot-Adonara	Austronesian	7Adonara		- - ˈl a n t - e	1107			
509.0	adon1237	ˈkɜnɜˈbiʔ	wall	Lamaholot-Adonara	Austronesian	7Adonara		ˈk ɜ n ɜ ˈb i ʔ	2922			
510.0	adon1237	ɡɜˈnela	window	Lamaholot-Adonara	Austronesian	7Adonara		ɡ ɜ ˈn - e l a	2112			
511.0	adon1237	ˈrurã	cookhouse; kitchen	Lamaholot-Adonara	Austronesian	7Adonara						
512.0	adon1237	kɜˈnatã	bed	Lamaholot-Adonara	Austronesian	7Adonara						
513.0	adon1237	nɔbɔ, kursi	chair	Lamaholot-Adonara	Austronesian	7Adonara	nobo is old term for chair	n ɔ b ɔ	9307			
514.0	adon1237	pɜlita, lampu	lamp	Lamaholot-Adonara	Austronesian	7Adonara	pelita is small lamp, lampu is electric liɡht	p ɜ l i t a	5014			
515.0	adon1237	tɜˈnaro	candle	Lamaholot-Adonara	Austronesian	7Adonara		t ɜ ˈn a r o -	8621			
516.0	adon1237	tane, nekɜt tane	to weave	Lamaholot-Adonara	Austronesian	7Adonara	nekɜt is to catch	t a n e -	5641			
517.0	adon1237	ˈlabu	shirt	Lamaholot-Adonara	Austronesian	7Adonara		ˈl a b u -	8515			
518.0	adon1237	ˈnilɜ	necklace	Lamaholot-Adonara	Austronesian	7Adonara		ˈn i l ɜ -	8576			
519.0	adon1237	ˈʔatĩ	earring	Lamaholot-Adonara	Austronesian	7Adonara						
520.0	adon1237	ˈdekoˈblahã	trousers	Lamaholot-Adonara	Austronesian	7Adonara						
521.0	adon1237	kəˈwata	sarong (women)	Lamaholot-Adonara	Austronesian	7Adonara		k ə ˈw a t a	5396			
522.0	adon1237	x	loom	Lamaholot-Adonara	Austronesian	7Adonara	Kata untuk seluru alat menenun. Tetapi di sini alat tenun tidak ada nama umum, dan masing-masing bagian ada namanya. (It is likely that there is no word referring to a loom as such,  only words referring to parts of it. If you can make a picture of a loom, you could try to elicit the words for the various parts. If this is not possible, just skip this.)	x	9475			
523.0	adon1237	bɜˈʔuwa	thread	Lamaholot-Adonara	Austronesian	7Adonara	no word for the entire instrument	b ɜ ˈʔ u w a	9450			
524.0	adon1237	sɜˈbajã	to worship	Lamaholot-Adonara	Austronesian	7Adonara						
525.0	adon1237	kəˈlɔhɔ̃	holy	Lamaholot-Adonara	Austronesian	7Adonara		k ə ˈl ɔ h ɔ̃	9465			
526.0	adon1237	bɜrˈkaːt	to bless	Lamaholot-Adonara	Austronesian	7Adonara		- - - - - b ɜ r ˈk aː t - - - - - - - - - -	5973			
527.0	adon1237	ˈʔalatɜt	God	Lamaholot-Adonara	Austronesian	7Adonara		ˈʔ a l a t ɜ t	1241			
528.0	adon1237	sɜˈbajã	to pray	Lamaholot-Adonara	Austronesian	7Adonara						
529.0	adon1237	ɡɜˈrɛdʒa	church	Lamaholot-Adonara	Austronesian	7Adonara		- ɡ ɜ ˈr ɛ dʒ a	1098			
530.0	adon1237	mɛˈsjit	mosque	Lamaholot-Adonara	Austronesian	7Adonara		- m ɛ ˈs - - j i t	1305			
531.0	adon1237	ˈtuma	to curse	Lamaholot-Adonara	Austronesian	7Adonara		- ˈt u m a -	5701			
532.0	adon1237	ˈtuã	priest (modern)	Lamaholot-Adonara	Austronesian	7Adonara						
533.0	adon1237	sɜˈnɜmu	sorcerer; witch	Lamaholot-Adonara	Austronesian	7Adonara		s ɜ ˈn ɜ m u	9374			
534.0	adon1237	ˈnuã	initiation ceremony	Lamaholot-Adonara	Austronesian	7Adonara						
535.0	adon1237	ˈnuã marĩ	sermon	Lamaholot-Adonara	Austronesian	7Adonara						
536.0	adon1237	x	sacrifice	Lamaholot-Adonara	Austronesian	7Adonara		x	9462			
537.0	adon1237	ˈsuku	clan	Lamaholot-Adonara	Austronesian	7Adonara		ˈs u k u	1920			
538.0	adon1237	ˈsuku ˈmehene	chieftain	Lamaholot-Adonara	Austronesian	7Adonara		ˈs u k u _ ˈm e h e n e	5908			
539.0	adon1237	pɜˈreta	to rule or govern	Lamaholot-Adonara	Austronesian	7Adonara		p ɜ ˈr e - t a - - - -	1846			
540.0	adon1237	ˈbaja	treaty	Lamaholot-Adonara	Austronesian	7Adonara	ɡlide; E.g. perjanjian antara dua suku untuk tidak berperang	ˈb a j a	9408			
541.0	adon1237	bɜrˈkaːt	marriage	Lamaholot-Adonara	Austronesian	7Adonara		b ɜ r ˈk aː t	9029			
542.0	adon1237	ˈrɛu	friend	Lamaholot-Adonara	Austronesian	7Adonara		ˈr ɛ u	9446			
543.0	adon1237	ˈmusu	enemy	Lamaholot-Adonara	Austronesian	7Adonara		ˈm u s u -	9173			
544.0	adon1237	ˈraja	king; ruler	Lamaholot-Adonara	Austronesian	7Adonara	ɡlide	ˈr a j a	1100			
545.0	adon1237	muriˈke	stranger	Lamaholot-Adonara	Austronesian	7Adonara		m u r i ˈk e	9366			
546.0	adon1237	ˈmarĩ	to invite	Lamaholot-Adonara	Austronesian	7Adonara						
547.0	adon1237	ˈhudaʔ	to command or order	Lamaholot-Adonara	Austronesian	7Adonara		ˈh u d a ʔ	8689			
548.0	adon1237	ˈʔohɛ	dowry	Lamaholot-Adonara	Austronesian	7Adonara		ˈʔ o h ɛ	9443			
549.0	adon1237	ʔolɛ̃ ˈkwadʒũ	the judge	Lamaholot-Adonara	Austronesian	7Adonara						
550.0	adon1237	ʔɜˈwaʔ	accuse	Lamaholot-Adonara	Austronesian	7Adonara		ʔ ɜ ˈw a ʔ	9451			
551.0	adon1237	ˈnalã	guilty	Lamaholot-Adonara	Austronesian	7Adonara						
552.0	adon1237	nalã hɑlɑ	innocent	Lamaholot-Adonara	Austronesian	7Adonara						
553.0	adon1237	belo ˈwɜkika	the murder	Lamaholot-Adonara	Austronesian	7Adonara	belo is to cut up	b e l o _ ˈw ɜ k i k a	8555			
554.0	adon1237	ˈbəluwo	the adultery	Lamaholot-Adonara	Austronesian	7Adonara	Jika seseorang yg sudah menikah atau belum menikah berhubungan badan dengan orang yg bukan isteri/suaminya.	ˈb ə l u w o	9313			
555.0	adon1237	ˈnɜda	penalty	Lamaholot-Adonara	Austronesian	7Adonara		ˈn ɜ d a	6804			
556.0	adon1237	ˈpukɜt, ala	fishnet	Lamaholot-Adonara	Austronesian	7Adonara	pukɜt is a lonɡ fish net, ala a small one	ˈp u k ɜ t	9514			
557.0	adon1237	soʔoˈtaʔ	to surrender	Lamaholot-Adonara	Austronesian	7Adonara		s o ʔ o ˈt a ʔ	9384			
558.0	adon1237	ˈnɜtĩ	to defend	Lamaholot-Adonara	Austronesian	7Adonara						
559.0	adon1237	pɜˈwuno	the war or battle	Lamaholot-Adonara	Austronesian	7Adonara		p ɜ ˈw u n o	7031			
560.0	adon1237	ˈkuno, ɡuru ˈɡipa	poor	Lamaholot-Adonara	Austronesian	7Adonara	ɡuru ɡipa is old lanɡuaɡe	- - ˈk u n o	9391			
561.0	adon1237	kəˈwasa	rich	Lamaholot-Adonara	Austronesian	7Adonara		k ə - - ˈw a s a -	3012			
562.0	adon1237	ˈdoi	money	Lamaholot-Adonara	Austronesian	7Adonara		ˈd o i -	1290			
563.0	adon1237	ˈwulɜ	market	Lamaholot-Adonara	Austronesian	7Adonara		ˈw u l ɜ -	8672			
564.0	adon1237	ˈwelĩ	price	Lamaholot-Adonara	Austronesian	7Adonara						
565.0	adon1237	ɡoˈʔẽ	to own	Lamaholot-Adonara	Austronesian	7Adonara						
566.0	adon1237	ɡɜˈnerĩː	to borrow	Lamaholot-Adonara	Austronesian	7Adonara						
567.0	adon1237	ˈduʔũ ˈhope	to trade or barter	Lamaholot-Adonara	Austronesian	7Adonara						
568.0	adon1237	ˈwelĩ	expensive	Lamaholot-Adonara	Austronesian	7Adonara						
569.0	adon1237	welĩ ˈtake	cheap	Lamaholot-Adonara	Austronesian	7Adonara						
570.0	adon1237	ˈpehẽ	to grasp	Lamaholot-Adonara	Austronesian	7Adonara						
571.0	adon1237	ˈloʔok	to let go	Lamaholot-Adonara	Austronesian	7Adonara		ˈl o ʔ o k	1933			
572.0	adon1237	ˈbaja	to promise	Lamaholot-Adonara	Austronesian	7Adonara		ˈb a j a	9218			
573.0	adon1237	ˈkoda	word	Lamaholot-Adonara	Austronesian	7Adonara		- - ˈk o d a	8861			
574.0	adon1237	ˈtapã	to answer	Lamaholot-Adonara	Austronesian	7Adonara						
575.0	adon1237	ɡeˈhik	to refuse	Lamaholot-Adonara	Austronesian	7Adonara		ɡ e - - ˈh i k	8215			
576.0	adon1237	hakori	to whisper	Lamaholot-Adonara	Austronesian	7Adonara		- - h a k o r i	7645			
577.0	adon1237	ˈpiʔe, ˈpaha	to be silent	Lamaholot-Adonara	Austronesian	7Adonara	mean the same	ˈp i ʔ e	9037			
578.0	adon1237	ˈtutuʔ	to tell	Lamaholot-Adonara	Austronesian	7Adonara		ˈt u t u ʔ -	8031			
579.0	adon1237	ɡɜˈnuaʔ	to learn	Lamaholot-Adonara	Austronesian	7Adonara		ɡ ɜ ˈn u a ʔ	9365			
580.0	adon1237	ˈnuã	to teach	Lamaholot-Adonara	Austronesian	7Adonara						
581.0	adon1237	ˈpəlelɛt	easy	Lamaholot-Adonara	Austronesian	7Adonara		ˈp ə l e l ɛ t	9327			
582.0	adon1237	ˈtudak	difficult	Lamaholot-Adonara	Austronesian	7Adonara		ˈt u d a k	9406			
583.0	adon1237	ˈwahak(a)	finished	Lamaholot-Adonara	Austronesian	7Adonara		ˈw a h a k	7713			
584.0	adon1237	ˈnhake ˈnhare	now	Lamaholot-Adonara	Austronesian	7Adonara		ˈnh a k e _ ˈnh a r e	9349			
585.0	adon1237	ˈdahu	hour	Lamaholot-Adonara	Austronesian	7Adonara		ˈd a h u	1954			
586.0	adon1237	ˈhama	same	Lamaholot-Adonara	Austronesian	7Adonara		- ˈh - a m a -	1021			
587.0	adon1237	ˈlikat	oven/cooking place	Lamaholot-Adonara	Austronesian	7Adonara		ˈl i k a t	8965			
588.0	adon1237	ˈpuhũ	flower (in e.g. mangga tree)	Lamaholot-Adonara	Austronesian	7Adonara			n			
589.0	adon1237	a:lˈhĩ	vein	Lamaholot-Adonara	Austronesian	7Adonara			m			
590.0	adon1237	ˈblaha, bɜlahɜˈa	long (stick)	Lamaholot-Adonara	Austronesian	7Adonara		ˈb - l a h a	8656			
591.0	adon1237	blɔʔˈlɔ̃	tall (person)	Lamaholot-Adonara	Austronesian	7Adonara		b - l ɔ ʔ ˈl ɔ̃	4705			
592.0	adon1237	kɜʔˈrũ	short (stick)	Lamaholot-Adonara	Austronesian	7Adonara			b			
593.0	adon1237	ˈkɛniʔ	narrow (road)	Lamaholot-Adonara	Austronesian	7Adonara	kɜtɜke tiɡht (clothes); Not: rumah sempit (crowded/small house), or pakaian sempit (clothes that are too tight).	- - ˈk ɛ n i ʔ	9243			
598.0	adon1237	ˈsika	to chase away; to expel	Lamaholot-Adonara	Austronesian	7Adonara		ˈs i k a -	1645			
