ID,Form_ID,Cognateset_ID,Alignment,Source
9284,9284,16,- g o - -,LexStat
9285,9285,35,- - m o - -,LexStat
9286,9286,45,m o,LexStat
9287,9287,78,r o,LexStat
9288,9288,1,k a m - - e,LexStat
9289,9289,7,- t i t e,LexStat
9290,9290,25,- - - m i -,LexStat
9291,9291,62,w e,LexStat
9292,9292,4940,l a h ɛ -,LexStat
9293,9293,226,n a - - ŋ -,LexStat
9294,9294,556,k a r - n a,LexStat
9295,9295,3741,k a l - - ɔ,LexStat
9296,9296,10618,n a - - ŋ,LexStat
9297,9297,10417,- - p ai - -,LexStat
9298,9298,10485,h e w - - - ai,LexStat
9299,9299,10448,- ə r - g a,LexStat
9300,9300,10459,ɔ r g - - a -,LexStat
9301,9301,10431,- a r i - p - - i r a,LexStat
9302,9302,10497,p ai - - n a ŋ -,LexStat
9303,9303,10497,n a - - ŋ - g a,LexStat
9304,9304,10497,n a m ə ŋ - g a,LexStat
9305,9305,3651,p i - r a,LexStat
9306,9306,3648,p ai n a ŋ,LexStat
9307,9307,3628,n a m - - ə ŋ g - - a,LexStat
9308,9308,7193,k ɛ,LexStat
9309,9309,6969,k w a lː i,LexStat
9310,9310,6964,- k ə t e,LexStat
9311,9311,6969,k - a lː i,LexStat
9312,9312,6967,- - k - r e,LexStat
9313,9313,6990,k l ou,LexStat
9314,9314,371,k ɛ,LexStat
9315,9315,366,ɔ r ɔ,LexStat
9316,9316,3773,- ɔ n ɔ ŋ,LexStat
9317,9317,3442,ɔ r - k ɛ,LexStat
9318,9318,3442,ɔ r ɔ k ɛ,LexStat
9319,9319,3442,ɔ r ɔ k ia,LexStat
9320,9320,7092,ɔ r k ə tː e - - - - -,LexStat
9321,9321,7088,- ɔ r - k a l i -,LexStat
9322,9322,7092,ɔ r k a tː i - - - - -,LexStat
9323,9323,144,- - - - l ɔ l ɔ ŋ,LexStat
9324,9324,616,l au - - - - ŋ -,LexStat
9325,9325,4055,h ɛ k ɛ ŋ,LexStat
9326,9326,5583,- - d i k ɛ ŋ,LexStat
9327,9327,113,w i s u - - - - -,LexStat
9328,9328,113,- i s u - - - - -,LexStat
9329,9329,198,- - - - s - k a l i -,LexStat
9330,9330,4388,- r a s a,LexStat
9331,9331,4389,- - - - l a bː i -,LexStat
9332,9332,4389,- - - - l a bː i ŋ,LexStat
9333,9333,283,b i n a - t a -,LexStat
9334,9334,2895,a p a m ə n a k a ŋ,LexStat
9335,9335,1868,- - a h o,LexStat
9336,9336,5257,w a w e -,LexStat
9337,9337,1139,m a n u -,LexStat
9338,9338,5386,- - m ɔ r e,LexStat
9339,9339,5386,k - m ɔ r e,LexStat
9340,9340,4201,t a - kː - e -,LexStat
9341,9341,1226,l a k o -,LexStat
9342,9342,1759,- - r u h a -,LexStat
9343,9343,2928,- - m a tː ɔ -,LexStat
9344,9344,529,m i k e,LexStat
9345,9345,527,p ə n i k e,LexStat
9346,9346,2723,m i h ua,LexStat
9347,9347,1652,k u s k u s,LexStat
9348,9348,6839,- i k - - u k,LexStat
9349,9349,2542,- i k a - - - ŋ -,LexStat
9350,9350,6064,- - - - i o -,LexStat
9351,9351,10393,- - - - k - l a r u -,LexStat
9352,9352,1878,- - - - - u dʒ a - -,LexStat
9353,9353,1606,b a p - - a,LexStat
9354,9354,4535,t ə t o d a m a r,LexStat
9355,9355,6601,t a p i n a -,LexStat
9356,9356,10087,k e - a -,LexStat
9357,9357,10102,k e - a -,LexStat
9358,9358,681,- - - k ɔ l ɔ - ŋ -,LexStat
9359,9359,10604,k a p i k - -,LexStat
9360,9360,1253,k - r a k o,LexStat
9361,9361,2327,w - - - - u l - - u k,LexStat
9362,9362,3561,h ua r,LexStat
9363,9363,6396,- u l a - - - - - -,LexStat
9364,9364,5978,- a l a,LexStat
9365,9365,2124,- - t a lː u k - -,LexStat
9366,9366,2074,- u l a w a l i,LexStat
9367,9367,998,k a k ə l i l i -,LexStat
9368,9368,2705,k - n a m u -,LexStat
9369,9369,4590,k a - - pː u ŋ,LexStat
9370,9370,301,k a - - rː e -,LexStat
9371,9371,3141,k - m a - r ɔ -,LexStat
9372,9372,3141,- - m a - r ɔ -,LexStat
9373,9373,4208,k - m ɛ r u ŋ - - - - - -,LexStat
9374,9374,6524,k - - - l a - k e,LexStat
9375,9375,3371,k u t o -,LexStat
9376,9376,4304,k u t o k - l ɛ h ɛ ŋ,LexStat
9377,9377,4617,- k u - t o - i n a ŋ,LexStat
9378,9378,2633,b e g a l,LexStat
9379,9379,4289,m a m ə l a p u ŋ,LexStat
9380,9380,603,- - m a dʒ u ŋ,LexStat
9381,9381,603,t ə m a dʒ u ŋ,LexStat
9382,9382,660,b e a - - - -,LexStat
9383,9383,6344,k - i h u -,LexStat
9384,9384,6342,- a n a - - ŋ,LexStat
9385,9385,6341,k a rː i -,LexStat
9386,9386,5027,- - - t ua - - - - -,LexStat
9387,9387,5057,u m a o k i,LexStat
9388,9388,5035,u m a n ɔ l o -,LexStat
9389,9389,4867,w u n ɔ ŋ,LexStat
9390,9390,4872,u m a w u n ɔ ŋ,LexStat
9391,9391,5004,- - t ua - - - -,LexStat
9392,9392,5020,ɔ r a ŋ t ua,LexStat
9393,9393,5022,w a b ei ŋ,LexStat
9394,9394,5016,g a m b ei ŋ - - - -,LexStat
9395,9395,10815,b i k - w a e,LexStat
9396,9396,10816,b i l a m i ŋ,LexStat
9397,9397,4012,p l i h a ŋ -,LexStat
9398,9398,3570,p - l a t i ŋ,LexStat
9399,9399,1391,k - l ua ŋ,LexStat
9400,9400,3010,d i k ɛ - - - - - k,LexStat
9401,9401,430,- - - d a t ɛ - - - - -,LexStat
9402,9402,2965,p a nː - - o ŋ -,LexStat
9403,9403,2182,- a m u k - -,LexStat
9404,9404,4775,d a - - h ɛ -,LexStat
9405,9405,2259,- - d o a - - ŋ,LexStat
9406,9406,10374,ɛ l e k,LexStat
9407,9407,1962,m a - - r a k,LexStat
9408,9408,1988,p ai ŋ a p a h i r e,LexStat
9409,9409,4223,b - l a h a k - -,LexStat
9410,9410,6853,b - l o l ɔ k,LexStat
9411,9411,6106,m a kː u -,LexStat
9412,9412,6116,w ɛ r o -,LexStat
9413,9413,7130,n i - - - p - - - - i -,LexStat
9414,9414,7130,m ə n i - p i - - - - -,LexStat
9415,9415,6292,k ɛ l a ŋ,LexStat
9416,9416,6278,k i p ɛ k,LexStat
9417,9417,7115,- - g a - p a l - - - - -,LexStat
9418,9418,5791,p ɔ l i - - -,LexStat
9419,9419,1659,- k - - ui ŋ,LexStat
9420,9420,4093,- ɛ l u ŋ,LexStat
9421,9421,1840,k - l i t a -,LexStat
9422,9422,1309,- l a h ɛ ŋ,LexStat
9423,9423,6073,d ə - - k ɛ k - - - -,LexStat
9424,9424,787,p u n a k,LexStat
9425,9425,773,k u m b u k,LexStat
9426,9426,3399,b aː - - - - - - - - - -,LexStat
9427,9427,4116,b ɛ r ɛ,LexStat
9428,9428,6683,- m o - - l o ŋ,LexStat
9429,9429,10518,p - l e n - g a ŋ,LexStat
9430,9430,10528,p l a w a ʔ -,LexStat
9431,9431,4740,k - - - - u p o - - -,LexStat
9432,9432,1582,m ɔ - l ɔ ŋ,LexStat
9433,9433,1583,m u - r o k,LexStat
9434,9434,10757,h - - a l a ŋ -,LexStat
9435,9435,5619,- - t a h a k - -,LexStat
9436,9436,5734,w au - -,LexStat
9437,9437,703,p ai -,LexStat
9438,9438,6779,t a - gː ɛ,LexStat
9439,9439,6779,t a ŋ g ɛ,LexStat
9440,9440,6491,g - i l o -,LexStat
9441,9441,6491,g - i l ɔ ŋ,LexStat
9442,9442,5871,p a - rː ɔ,LexStat
9443,9443,2603,n a - d a k,LexStat
9444,9444,2610,n a p u k - -,LexStat
9445,9445,6379,- - m ɛ l u k - -,LexStat
9446,9446,6390,m ɛ m ɛ ŋ,LexStat
9447,9447,5759,b ɔ g a l,LexStat
9448,9448,714,m - - i t ɛ - - - - ŋ,LexStat
9449,9449,10465,- b u - - r a k - - -,LexStat
9450,9450,5420,m e - - a ŋ - -,LexStat
9451,9451,3197,- - - i dʒ ɔ ŋ -,LexStat
9452,9452,751,- t a ŋ a ŋ,LexStat
9453,9453,10775,k u - - m - - ɔ ŋ,LexStat
9454,9454,6178,b - l a r - a -,LexStat
9455,9455,6183,w ə kː i ŋ p l a t i ŋ,LexStat
9456,9456,6158,m - n ia - ŋ,LexStat
9457,9457,7151,ɔ n ɔ ŋ m a r a -,LexStat
9458,9458,3663,t u k a ŋ m a l u -,LexStat
9459,9459,724,m a t a ŋ d a t e,LexStat
9460,9460,1738,- - m u k e -,LexStat
9461,9461,1738,k - m u k e -,LexStat
9462,9462,5952,- - t a k u - k -,LexStat
9463,9463,258,k b a dʒ a,LexStat
9464,9464,247,- - - - - - k - l i k i l -,LexStat
9465,9465,9140,s ɛ r u -,LexStat
9466,9466,8420,d a ŋ a - - - - -,LexStat
9467,9467,9326,m a r ɛ,LexStat
9468,9468,9334,w u n g ɔ,LexStat
9469,9469,9593,g ua ŋ - - - -,LexStat
9470,9470,9593,g - n u k u -,LexStat
9471,9471,8633,n oi ŋ,LexStat
9472,9472,8624,k oi ŋ,LexStat
9473,9473,8625,m oi ŋ,LexStat
9474,9474,9076,- - m a r i ŋ,LexStat
9475,9475,9344,t u - t u - - - - - -,LexStat
9476,9476,10288,a l a ŋ,LexStat
9477,9477,3988,k d i r ɛ -,LexStat
9478,9478,8706,p ɔ n a a l ɛ ŋ -,LexStat
9479,9479,8705,t u - - - - r u,LexStat
9480,9480,9298,t u r - u -,LexStat
9481,9481,9803,b au ŋ - -,LexStat
9482,9482,9780,p ui - - - -,LexStat
9483,9483,9780,g uo b au ŋ -,LexStat
9484,9484,9780,p ui b au ŋ -,LexStat
9485,9485,7343,h a bː ɔ,LexStat
9486,9486,7353,h a bː ɔ - b ai - - -,LexStat
9487,9487,9266,- t ɔ b ɔ -,LexStat
9488,9488,9462,t i d e - -,LexStat
9489,9489,9817,p a n - - - - - - a -,LexStat
9490,9490,9048,p - l a - e -,LexStat
9491,9491,8343,r a h i,LexStat
9492,9492,9546,n a ŋ - - g e -,LexStat
9493,9493,8272,b ə kː a ŋ,LexStat
9494,9494,8157,g ɔ k a - - - l - - - -,LexStat
9495,9495,8157,g ɔ k a - l - l ɔ d ɔ ŋ,LexStat
9496,9496,8184,h ɔ b a k,LexStat
9497,9497,8191,b a k u ŋ,LexStat
9498,9498,8106,l ɛ l a ŋ - g ɔ k a l,LexStat
9499,9499,8091,- m ɛ n u ŋ - -,LexStat
9500,9500,8131,k a - - ŋ -,LexStat
9501,9501,8131,g ou - - ŋ -,LexStat
9502,9502,8131,g a - - ŋ -,LexStat
9503,9503,7815,d a k a ŋ - - -,LexStat
9504,9504,9843,h u e,LexStat
9505,9505,9845,b e m - - - a,LexStat
9506,9506,9835,- - l a m i ŋ,LexStat
9507,9507,9166,h au r - - -,LexStat
9508,9508,9168,- h o rː - - - u - - - -,LexStat
9509,9509,8766,- m ɔ r i k - -,LexStat
9510,9510,7471,n a ŋ - n a h i ŋ,LexStat
9511,9511,9922,k - r - a dʒ a ŋ,LexStat
9512,9512,8026,- m a - t e - - -,LexStat
9513,9513,8323,n ei ŋ -,LexStat
9514,9514,8323,n i ŋ -,LexStat
9515,9515,9900,h a p - - o -,LexStat
9516,9516,9904,d ɔ h ɔ -,LexStat
9517,9517,7768,b e t a -,LexStat
9518,9518,8646,g ɛ k e - -,LexStat
9519,9519,7874,- - t a n i -,LexStat
9520,9520,7874,- - t a n i ŋ,LexStat
9521,9521,7991,r ɔ ŋ g e -,LexStat
9522,9522,9249,k a ŋ - l ia ŋ,LexStat
9523,9523,7498,s a rː - - - u -,LexStat
9524,9524,7498,s a rː u ɛ k a ŋ,LexStat
9525,9525,7500,- - p a - p i - ŋ -,LexStat
9526,9526,7536,t u t u ŋ,LexStat
9527,9527,9180,b o l ɔ r,LexStat
9528,9528,7684,- m a m e -,LexStat
9529,9529,9953,p - n o e -,LexStat
9530,9530,9484,d u m ɔ - -,LexStat
9531,9531,9485,- - d a mː e -,LexStat
9532,9532,7434,p - - - - ui - -,LexStat
9533,9533,9384,b u h - - - - u,LexStat
9534,9534,9382,p i t ɔ ŋ - - -,LexStat
9535,9535,9382,p i t ɔ ŋ i l u,LexStat
9536,9536,9729,- m u - t a ŋ -,LexStat
9537,9537,9729,- m u - t - - a,LexStat
9538,9538,9021,d ɔ h ɔ -,LexStat
9539,9539,9107,- g - - - - au - - -,LexStat
9540,9540,3835,- - g a t e -,LexStat
9541,9541,9531,b a - - ŋ,LexStat
9542,9542,9534,i h i ŋ,LexStat
9543,9543,8495,b o a -,LexStat
9544,9544,8482,b ɛ h ɛ -,LexStat
9545,9545,9290,l ə pː - - a - - -,LexStat
9546,9546,9290,l ə pː a k a p u ŋ,LexStat
9547,9547,7397,g a - k i - -,LexStat
9548,9548,7927,p ə kː u,LexStat
9549,9549,7976,h ɔ d a ŋ,LexStat
9550,9550,7958,t a rː i,LexStat
9551,9551,9398,p e - a - -,LexStat
9552,9552,9400,b ə tː a,LexStat
9553,9553,8056,b a g ɛ - -,LexStat
9554,9554,9461,b u n ɔ,LexStat
9555,9555,9447,t u - h u -,LexStat
9556,9556,9444,s i k a - - -,LexStat
9557,9557,9272,t u h u - -,LexStat
9558,9558,8212,b o - a - w ə kː i,LexStat
9559,9559,8212,- u l a - w ə kː i,LexStat
9560,9560,8212,k - l ai ŋ w ə kː i,LexStat
9561,9561,8418,s ɛ r u,LexStat
9562,9562,8396,- dʒ a g a,LexStat
9563,9563,9619,d ei - -,LexStat
9564,9564,8564,g ɛ n a ɛ k a ŋ,LexStat
9565,9565,8604,b u n ɔ -,LexStat
9566,9566,7666,l i s o -,LexStat
9567,9567,7668,l a dː ɔ,LexStat
9568,9568,9199,t u t ɛ,LexStat
9569,9569,9118,g ɛ n a,LexStat
9570,9570,8036,g a - - l i ŋ,LexStat
9571,9571,8041,g ui - - -,LexStat
9572,9572,7567,t ɔ n ɔ ŋ,LexStat
9573,9573,8256,b ə rː ɛ ŋ,LexStat
9574,9574,8244,n ɛ p i k,LexStat
9575,9575,8313,m a tː ɛ ŋ,LexStat
9576,9576,8528,p a h a - - -,LexStat
9577,9577,9641,p ɔ h i -,LexStat
9578,9578,9643,h ɔ ŋ ɔ ŋ,LexStat
9579,9579,9643,h ɔ w ɔ -,LexStat
9580,9580,9665,w e l a,LexStat
9581,9581,8876,k - n a kː u -,LexStat
9582,9582,8954,t a rː e -,LexStat
9583,9583,8951,w i d e r,LexStat
9584,9584,8950,- - w a k -,LexStat
9585,9585,8975,- - t ɔ - b a ŋ,LexStat
9586,9586,9693,g ɔ - l ɔ,LexStat
9587,9587,9691,m i k u - ŋ,LexStat
9588,9588,8075,n u - - r ɔ ŋ,LexStat
9589,9589,7863,s ɔ r ɔ b ɔ k ɔ ŋ,LexStat
9590,9590,7852,l u - - g - u -,LexStat
9591,9591,8781,t ɔ b ɔ,LexStat
9592,9592,7706,- p i - - l e -,LexStat
9593,9593,8376,- t a w a ŋ,LexStat
9594,9594,9423,p ɛ m ɛ -,LexStat
9595,9595,9426,b u l ɛ -,LexStat
9596,9596,7589,h ɔ p ɛ,LexStat
9597,9597,9158,p - n a h a ŋ,LexStat
9598,9598,9473,t m a k - - a -,LexStat
9599,9599,9474,- - m a k a,LexStat
9600,9600,8795,l ɛ k a,LexStat
9601,9601,7745,- t ɛ r a -,LexStat
9602,9602,7762,h ɔ b ɔ,LexStat
9603,9603,7763,l i k ɔ,LexStat
9604,9604,7728,g ɛ r e,LexStat
9605,9605,8465,d a w u -,LexStat
9606,9606,9759,b ai ŋ -,LexStat
9607,9607,9758,k ia ŋ -,LexStat
9608,9608,9758,m ia ŋ -,LexStat
9609,9609,9755,- - t ia ŋ,LexStat
9610,9610,9758,r ia ŋ -,LexStat
9611,9611,8288,l a pː ɛ -,LexStat
9612,9612,8291,l a k u k -,LexStat
9613,9613,8443,s a m b ɔ,LexStat
9614,9614,7320,b ɔ w ɔ ŋ,LexStat
9615,9615,9209,p a s a - -,LexStat
9616,9616,9236,f i t i,LexStat
9617,9617,8900,b a dʒ - ɔ,LexStat
9618,9618,8508,d a n - - - - e -,LexStat
9619,9619,7601,g ə p a r,LexStat
9620,9620,7603,- - - ɔ r ɔ ŋ,LexStat
9621,9621,8764,p u t ɔ r b a l e,LexStat
9622,9622,7301,g a tː e r,LexStat
9623,9623,7835,r ɛ k ɛ ŋ,LexStat
9624,9624,5122,t ou - -,LexStat
9625,9625,10227,- - r ua -,LexStat
9626,9626,7224,t a lː ɔ,LexStat
9627,9627,2874,- - p a - -,LexStat
9628,9628,2597,- - l ɛ m a,LexStat
9629,9629,6229,n a mː u -,LexStat
9630,9630,6035,p i t o,LexStat
9631,9631,2141,b u t - - o,LexStat
9632,9632,4906,h i w a,LexStat
9633,9633,6929,k ə r - t ou - -,LexStat
9634,9634,2176,k ə r t ou i l a k - t ou,LexStat
9635,9635,10123,k ə r t ou i l a k - r ua,LexStat
9636,9636,7174,k ə r t ou i l a k - t a lː ɔ,LexStat
9637,9637,2884,k ə r t ou i l a k - p a -,LexStat
9638,9638,2430,k ə r t ou i l a k - l ɛ m a,LexStat
9639,9639,6242,k ə r t ou i l a k - n a mː u -,LexStat
9640,9640,6052,k ə r t ou i l a k - p i t o,LexStat
9641,9641,2154,k ə r t ou i l a k - b u t o,LexStat
9642,9642,4921,k ə r t ou i l a k - h i w a,LexStat
9643,9643,10128,- - - k a - r ua - - -,LexStat
9644,9644,10164,k a r ua i l a k - t ou,LexStat
9645,9645,10188,k a r ua i l a k - r ua,LexStat
9646,9646,10177,k a r ua i l a k - t a lː ɔ,LexStat
9647,9647,10152,k a r ua i l a k - p a -,LexStat
9648,9648,10141,k a r ua i l a k - l ɛ m a,LexStat
9649,9649,7177,k a r - t a lː - ɔ -,LexStat
9650,9650,2863,k a r - p a - -,LexStat
9651,9651,2435,k a r - - l ɛ m a,LexStat
9652,9652,6249,k a r - n a - - mː u -,LexStat
9653,9653,6055,k a r - - p i t o,LexStat
9654,9654,2160,k a r - - b u t - - o,LexStat
9655,9655,4927,k a r - h i w a,LexStat
9656,9656,5130,- - r a t - - - - - u - -,LexStat
9657,9657,5143,r a t u k a r ua i l a k - t a lː ɔ,LexStat
9658,9658,10235,- r a t u r - - ua -,LexStat
9659,9659,7212,- r i b - - u - -,LexStat
9660,9660,5152,- - r a t - - - - - u,LexStat
9661,9661,3098,b a p a - k - w a e,LexStat
9662,9662,3077,b a p a - k - l a k e,LexStat
9663,9663,3049,a n a b a p a -,LexStat
9664,9664,4633,- - p u k ɔ ŋ k l a k e,LexStat
9665,9665,4844,- - n u l a -,LexStat
9666,9666,4844,m - n u l a ŋ,LexStat
9667,9667,5060,t a t - - - - - a - -,LexStat
9668,9668,5060,b ei ŋ - - k - l a k e,LexStat
9669,9669,5099,t a t a k w a e,LexStat
9670,9670,6206,b i n ɛ - ŋ - - - -,LexStat
9671,9671,10681,n a r a ŋ,LexStat
9672,9672,10667,o p u,LexStat
9673,9673,10690,- k au k w a e,LexStat
9674,9674,10690,u l a k w a e,LexStat
9675,9675,10843,- k au - k - l a k e,LexStat
9676,9676,10843,u l a - k - l a k e,LexStat
9677,9677,10857,n a ŋ,LexStat
9678,9678,937,n a ŋ -,LexStat
9679,9679,954,u l a,LexStat
9680,9680,956,t a t a,LexStat
9681,9681,963,n a r a ŋ,LexStat
9682,9682,961,ɔ p u ŋ,LexStat
9683,9683,1645,p u k ɔ ŋ a n a ŋ,LexStat
9684,9684,2307,- - - - p u k ɔ ŋ k w a e,LexStat
9685,9685,5571,n u k a,LexStat
9686,9686,5555,b l o k - - ɔ ŋ,LexStat
9687,9687,5304,h ɛ r ɛ -,LexStat
9688,9688,5305,h u r u ŋ,LexStat
9689,9689,5313,k ɛ l ɛ r,LexStat
9690,9690,922,- - n a m o -,LexStat
9691,9691,3227,d ɔ r u,LexStat
9692,9692,4664,w a t o p l a w a k,LexStat
9693,9693,4655,w a t o ua m au u l i ŋ,LexStat
9694,9694,4470,k ɔ k - - ɔ r -,LexStat
9695,9695,4493,m n ɔ h i,LexStat
9696,9696,4495,l a d a,LexStat
9697,9697,2685,t a n a,LexStat
9698,9698,2676,d a s a r,LexStat
9699,9699,10314,g - n a bː ɛ ŋ,LexStat
9700,9700,10595,dʒ - n - ɛ l a,LexStat
9701,9701,1513,- a w - - - o,LexStat
9702,9702,582,s ə l i g a ŋ,LexStat
9703,9703,1065,k - - d e r a,LexStat
9704,9704,3963,l a m p o -,LexStat
9705,9705,1029,p a d u n o m a l,LexStat
9706,9706,9864,- - - - - t a n e - - -,LexStat
9707,9707,6095,k ɔ n d ɔ,LexStat
9708,9708,4820,m a ŋ g e r - - - -,LexStat
9709,9709,2034,- a n t i a n t i,LexStat
9710,9710,10072,d e k o l ei ŋ b - l a h a k - -,LexStat
9711,9711,5924,k - w a t e -,LexStat
9712,9712,4261,- - - - - - - h e -,LexStat
9713,9713,4261,- - - - - b - l ia -,LexStat
9714,9714,7216,k a p o -,LexStat
9715,9715,9934,s ə - b e - a ŋ,LexStat
9716,9716,3521,- - - - - l a h - - e ŋ,LexStat
9717,9717,7422,b r a kː a ʔ,LexStat
9718,9718,101,a l a p ɔ l a h a t a l a,LexStat
9719,9719,8915,p u dʒ i p - a k a ŋ,LexStat
9720,9720,8915,p u dʒ i p l ɛ w a ŋ,LexStat
9721,9721,1219,u m a g ə r ɛ dʒ a,LexStat
9722,9722,4581,- u m a s i - g i -,LexStat
9723,9723,7921,s a lː ɛ,LexStat
9724,9724,7908,h ɔi,LexStat
9725,9725,7905,h i n a,LexStat
9726,9726,6464,s ə h e r,LexStat
9727,9727,6447,s u w a ŋ g i,LexStat
9728,9728,6446,m - n a k a -,LexStat
9729,9729,6450,d ɔ t i,LexStat
9730,9730,3798,g ə h i ŋ g a p a ŋ,LexStat
9731,9731,6032,s r a m a,LexStat
9732,9732,5817,l ɔ n d ɔ,LexStat
9733,9733,1242,l a lː a ŋ,LexStat
9734,9734,1172,g a m b ei ŋ u m a s u k u,LexStat
9735,9735,9037,g a h i ŋ,LexStat
9736,9736,9044,k ə rː a,LexStat
9737,9737,10056,l i u t a,LexStat
9738,9738,4428,r a l e g u t e,LexStat
9739,9739,2906,b a rː - - - - e -,LexStat
9740,9740,2213,k l i k i l,LexStat
9741,9741,3887,p a h a l a w o,LexStat
9742,9742,3879,a t a b e - a,LexStat
9743,9743,6706,- a t a m a t a p u n a,LexStat
9744,9744,6706,m e s ia m a t a p u n a,LexStat
9745,9745,8583,- ɔ n d a -,LexStat
9746,9746,8582,m a r i ŋ a t a,LexStat
9747,9747,7793,- - g a h i ŋ,LexStat
9748,9748,7803,k ə rː a,LexStat
9749,9749,1914,w e l i p a l a -,LexStat
9750,9750,7040,p r e s a,LexStat
9751,9751,173,t u r u ŋ t u m a ŋ,LexStat
9752,9752,3234,- - - - h a l a -,LexStat
9753,9753,3801,- - h a l a l a h ɛ,LexStat
9754,9754,7051,b e l o w ə k i ŋ -,LexStat
9755,9755,7053,b e l o b u n o,LexStat
9756,9756,7021,g a w e l a k a,LexStat
9757,9757,7021,l a k a g a w e,LexStat
9758,9758,5210,p a t - - - - e,LexStat
9759,9759,5209,d a n - d a -,LexStat
9760,9760,2581,p u k ɔ -,LexStat
9761,9761,9508,s ɔ m b a,LexStat
9762,9762,8010,l i k ɔ -,LexStat
9763,9763,7074,n u h ɔ - - - - -,LexStat
9764,9764,5269,s u k a r t u d a k,LexStat
9765,9765,5541,k - - - w a s a ŋ,LexStat
9766,9766,4523,- s - ɛ ŋ -,LexStat
9767,9767,4419,w u s a l u k,LexStat
9768,9768,5283,- w e l i ŋ,LexStat
9769,9769,8826,n a ŋ a p a,LexStat
9770,9770,7451,b i h ɛ -,LexStat
9771,9771,9686,p n a h a ŋ a p a,LexStat
9772,9772,2233,w ɛ l i ŋ - - - - - - -,LexStat
9773,9773,1089,w ɛ l i ŋ l a h ɛ,LexStat
9774,9774,8359,p a h a - - -,LexStat
9775,9775,8357,p r a g ɛ ŋ,LexStat
9776,9776,8697,h o e,LexStat
9777,9777,8929,n a kː i ŋ,LexStat
9778,9778,10730,k d i r ɛ -,LexStat
9779,9779,7281,h ɔ d e - - - - - -,LexStat
9780,9780,9005,- - - g ɛ h i ŋ,LexStat
9781,9781,9882,t - m a g - - a,LexStat
9782,9782,7372,r a m a -,LexStat
9783,9783,9572,t u t u - - - - - -,LexStat
9784,9784,8672,u k u r i ŋ a,LexStat
9785,9785,9559,n ua ŋ - - -,LexStat
9786,9786,2107,s ə s a dʒ a,LexStat
9787,9787,1799,p a dʒ a,LexStat
9788,9788,2470,k a pː o -,LexStat
9789,9789,4979,- n u k e,LexStat
9790,9790,4982,n i h u,LexStat
9791,9791,3591,o r a s -,LexStat
9792,9792,5885,- h - a m a -,LexStat
9793,9793,6300,aj a k e ŋ -,LexStat
9794,9794,6756,w i - d i - -,LexStat
9795,9795,4550,u r a k,LexStat
9796,9796,6588,a p i k a l,LexStat
9797,9797,4887,m a l e ŋ -,LexStat
9798,9798,1681,w i d i t e - ŋ,LexStat
9799,9799,4554,w i d i ŋ l e - -,LexStat
9800,9800,10789,m - l e - - n j a,LexStat
9801,9801,1719,- - - g a - t e ŋ j - o k u,LexStat
9802,9802,9978,m a d a l i,LexStat
9803,9803,1704,j a l j o k u,LexStat
9804,9804,10218,m i w i d i ŋ l e,LexStat
9805,9805,1359,s a kp - - u l -,LexStat
9806,9806,10576,l a p o n -,LexStat
9807,9807,5331,ei j a m ai,LexStat
9808,9808,1951,ei j a m i s e m e r,LexStat
9809,9809,5348,s u k a ʔ,LexStat
9810,9810,7235,- - - k e - t e -,LexStat
9811,9811,4136,m e - - k e,LexStat
9812,9812,2050,k o m ei - - d ai -,LexStat
9813,9813,2751,s a k a p u l -,LexStat
9814,9814,5641,i l u - - - -,LexStat
9815,9815,3951,m e r ia ʔ,LexStat
9816,9816,4673,a t o k u b u b u ŋ -,LexStat
9817,9817,3470,a t o k u b u b u ŋ -,LexStat
9818,9818,10276,m a n a ʔ,LexStat
9819,9819,3974,a t o k u,LexStat
9820,9821,85,d u n - - - - ia -,LexStat
9821,9822,3495,k a d a r,LexStat
9822,9823,6672,w o r -,LexStat
9823,9824,1557,w o r - s a l a r -,LexStat
9824,9825,1525,s a l a r -,LexStat
9825,9826,10329,- i r a,LexStat
9826,9827,5988,t a m - - a ʔ -,LexStat
9827,9828,10342,i l - a l -,LexStat
9828,9829,2745,t a m a ʔ k u l a ʔ,LexStat
9829,9830,2844,d u m,LexStat
9830,9831,2418,o k u p e d a k a r,LexStat
9831,9832,2987,p u r - -,LexStat
9832,9833,5664,je - - - - l e,LexStat
9833,9834,1037,s i p i r -,LexStat
9834,9835,2571,- a w i l -,LexStat
9835,9836,2547,k - n o p o ŋ,LexStat
9836,9837,5732,kp ei ʔ,LexStat
9837,9838,4339,- - p e d e -,LexStat
9838,9839,383,p o l o ŋ - - - -,LexStat
9839,9840,6508,s u s u r ai,LexStat
9840,9841,990,b o ŋ l e w a r e d,LexStat
9841,9842,6625,d - - e k e ŋ -,LexStat
9842,9843,1821,a t o k u t ei,LexStat
9843,9844,839,m o s u,LexStat
9844,9845,340,s i k i,LexStat
9845,9846,3916,k i n - ai,LexStat
9846,9847,1433,k ai k u r i,LexStat
9847,9848,4459,b i t i ʔ,LexStat
9848,9849,4835,d a m u ʔ,LexStat
9849,9850,1329,k e ŋ - b a d u,LexStat
9850,9851,2491,- a d a w a r,LexStat
9851,9852,6361,a d - a p u n a - k - -,LexStat
9852,9853,2018,m a p u n a k a,LexStat
9853,9854,2514,m a a b u,LexStat
9854,9855,4723,b r e k e ŋ,LexStat
9855,9856,1284,l o l o m a,LexStat
