ID,Lect_ID,Concept_ID,Form,Segments,Comment,Source
15442,idat1237,water,wɛ:r,w ɛː r,,datasets_idtmk2002wordlistidate_tsv
15443,idat1237,sea,tɑsi,t ɑ s i,,datasets_idtmk2002wordlistidate_tsv
15444,idat1237,forest,ʔɑi le'ʔik,ʔ ɑ i _ l e ʔ i k,,datasets_idtmk2002wordlistidate_tsv
15445,idat1237,garden,ada 'mɑtan,a d a _ m ɑ t a n,,datasets_idtmk2002wordlistidate_tsv
15446,idat1237,road,lɑla i'na:k,l ɑ l a _ i n aː k,,datasets_idtmk2002wordlistidate_tsv
15447,idat1237,canoe,rɔ:,r ɔː,,datasets_idtmk2002wordlistidate_tsv
15448,idat1237,rope,tɑli,t ɑ l i,,datasets_idtmk2002wordlistidate_tsv
15449,idat1237,machete,la'ʔe'hɑn,l a ʔ e h ɑ n,,datasets_idtmk2002wordlistidate_tsv
15450,idat1237,stick_pole,ʔɑi tu'tuk,ʔ ɑ i _ t u t u k,,datasets_idtmk2002wordlistidate_tsv
15451,idat1237,knife,hi'ʔu,h i ʔ u,,datasets_idtmk2002wordlistidate_tsv
15452,idat1237,clothing,la'ʔɛtɑk,l a ʔ ɛ t ɑ k,,datasets_idtmk2002wordlistidate_tsv
15453,idat1237,fire,wɑi,w ɑ i,,datasets_idtmk2002wordlistidate_tsv
15454,idat1237,smoke,wɑi 'masuk,w ɑ i _ m a s u k,,datasets_idtmk2002wordlistidate_tsv
15455,idat1237,dust,la'rɛ ʔɑ'huk,l a r ɛ _ ʔ ɑ h u k,soil ash/dust,datasets_idtmk2002wordlistidate_tsv
15456,idat1237,ash,wɑi ɑhuk,w ɑ i _ ɑ h u k,,datasets_idtmk2002wordlistidate_tsv
15457,idat1237,sand,sidɑ'jik,s i d ɑ j i k,,datasets_idtmk2002wordlistidate_tsv
15458,idat1237,house,ada,a d a,,datasets_idtmk2002wordlistidate_tsv
15459,idat1237,thatch_for_roofing,ru:t,r uː t,,datasets_idtmk2002wordlistidate_tsv
15460,idat1237,tree,ɑi'jun,ɑ i j u n,,datasets_idtmk2002wordlistidate_tsv
15461,idat1237,bark_of_tree,ɑili'tɑ:k,ɑ i l i t ɑː k,,datasets_idtmk2002wordlistidate_tsv
15462,idat1237,leaf,rɔ:g,r ɔː g,,datasets_idtmk2002wordlistidate_tsv
15463,idat1237,root,ra'put,r a p u t,,datasets_idtmk2002wordlistidate_tsv
15464,idat1237,fruit,hu'ʔa:n,h u ʔ aː n,,datasets_idtmk2002wordlistidate_tsv
15465,idat1237,seed,hini,h i n i,,datasets_idtmk2002wordlistidate_tsv
15466,idat1237,rice_grains,a'rek,a r e k,,datasets_idtmk2002wordlistidate_tsv
15467,idat1237,cooked_rice,ʔetu,ʔ e t u,,datasets_idtmk2002wordlistidate_tsv
15468,idat1237,rice_plant,la'hɔ:s,l a h ɔː s,,datasets_idtmk2002wordlistidate_tsv
15469,idat1237,betel_nut_areca,pua,p ua,,datasets_idtmk2002wordlistidate_tsv
15470,idat1237,betel_vine,ma'lus,m a l u s,,datasets_idtmk2002wordlistidate_tsv
15471,idat1237,lime,wa'ʔur,w a ʔ u r,,datasets_idtmk2002wordlistidate_tsv
15472,idat1237,chew_betel,mama 'malus,m a m a _ m a l u s,,datasets_idtmk2002wordlistidate_tsv
15473,idat1237,sweet_potato,ʔuhi,ʔ u h i,,datasets_idtmk2002wordlistidate_tsv
15474,idat1237,taro,kei,k ei,,datasets_idtmk2002wordlistidate_tsv
15475,idat1237,sago,ɑ'kar,ɑ k a r,pohon sago,datasets_idtmk2002wordlistidate_tsv
15476,idat1237,corn_maize,pɑ'ta:r,p ɑ t aː r,,datasets_idtmk2002wordlistidate_tsv
15477,idat1237,milk,susu 'wɛ:r,s u s u _ w ɛː r,,datasets_idtmk2002wordlistidate_tsv
15478,idat1237,salt,masi,m a s i,,datasets_idtmk2002wordlistidate_tsv
15479,idat1237,fat,bo'ʔur,b o ʔ u r,,datasets_idtmk2002wordlistidate_tsv
15480,idat1237,meat,sisi,s i s i,,datasets_idtmk2002wordlistidate_tsv
15481,idat1237,bone,lu:'rik,l uː r i k,,datasets_idtmk2002wordlistidate_tsv
15482,idat1237,blood,ra:n,r aː n,,datasets_idtmk2002wordlistidate_tsv
15483,idat1237,heart,huan,h ua n,,datasets_idtmk2002wordlistidate_tsv
15484,idat1237,liver,nɑun,n ɑu n,,datasets_idtmk2002wordlistidate_tsv
15485,idat1237,guts,tɛ:n ʔa'tu:n,t ɛː n _ ʔ a t uː n,gut big,datasets_idtmk2002wordlistidate_tsv
15486,idat1237,stomach_belly,baer,b a e r,,datasets_idtmk2002wordlistidate_tsv
15487,idat1237,head,huhu,h u h u,,datasets_idtmk2002wordlistidate_tsv
15488,idat1237,hair,huhu 'rɔ:n,h u h u _ r ɔː n,,datasets_idtmk2002wordlistidate_tsv
15489,idat1237,eye,mata,m a t a,,datasets_idtmk2002wordlistidate_tsv
15490,idat1237,ear,tɑ'lina,t ɑ l i n a,,datasets_idtmk2002wordlistidate_tsv
15491,idat1237,nose,ʔinun,ʔ i n u n,,datasets_idtmk2002wordlistidate_tsv
15492,idat1237,mouth,jipar,j i p a r,,datasets_idtmk2002wordlistidate_tsv
15493,idat1237,mouth,wibar,w i b a r,,datasets_idtmk2002wordlistidate_tsv
15494,idat1237,lips,ji'par li'tak,j i p a r _ l i t a k,,datasets_idtmk2002wordlistidate_tsv
15495,idat1237,teeth,nea:n,n e aː n,,datasets_idtmk2002wordlistidate_tsv
15496,idat1237,tongue,na:n,n aː n,,datasets_idtmk2002wordlistidate_tsv
15497,idat1237,tongue,na,n a,,datasets_idtmk2002wordlistidate_tsv
15498,idat1237,neck,kakɔ'rɔ:k,k a k ɔ r ɔː k,,datasets_idtmk2002wordlistidate_tsv
15499,idat1237,arm,li'man,l i m a n,,datasets_idtmk2002wordlistidate_tsv
15500,idat1237,hand,lima,l i m a,,datasets_idtmk2002wordlistidate_tsv
15501,idat1237,breast,susu,s u s u,,datasets_idtmk2002wordlistidate_tsv
15502,idat1237,navel,u'sɑr,u s ɑ r,,datasets_idtmk2002wordlistidate_tsv
15503,idat1237,leg,wein,w ei n,,datasets_idtmk2002wordlistidate_tsv
15504,idat1237,leg,wei,w ei,,datasets_idtmk2002wordlistidate_tsv
15505,idat1237,foot,wein 'tɑnin,w ei n _ t ɑ n i n,,datasets_idtmk2002wordlistidate_tsv
15506,idat1237,knee,wein 'tur,w ei n _ t u r,,datasets_idtmk2002wordlistidate_tsv
15507,idat1237,back,lɛ'sɔn,l ɛ s ɔ n,,datasets_idtmk2002wordlistidate_tsv
15508,idat1237,skin,li'tɑk,l i t ɑ k,,datasets_idtmk2002wordlistidate_tsv
15509,idat1237,person,nɑin,n ɑ i n,,datasets_idtmk2002wordlistidate_tsv
15510,idat1237,name,narɑn,n a r ɑ n,,datasets_idtmk2002wordlistidate_tsv
15511,idat1237,child,wa'nɑn,w a n ɑ n,,datasets_idtmk2002wordlistidate_tsv
15512,idat1237,man,mɑnek,m ɑ n e k,,datasets_idtmk2002wordlistidate_tsv
15513,idat1237,woman,mahi'nak,m a h i n a k,,datasets_idtmk2002wordlistidate_tsv
15514,idat1237,husband,ma'nɛn,m a n ɛ n,,datasets_idtmk2002wordlistidate_tsv
15515,idat1237,wife,mahi'nɑn,m a h i n ɑ n,,datasets_idtmk2002wordlistidate_tsv
15516,idat1237,mother,ʔinak,ʔ i n a k,mother-1sPoss,datasets_idtmk2002wordlistidate_tsv
15517,idat1237,father,ʔamɑn,ʔ a m ɑ n,father-3sPoss,datasets_idtmk2002wordlistidate_tsv
15518,idat1237,older_sibling,ka'ak,k a a k,,datasets_idtmk2002wordlistidate_tsv
15519,idat1237,older_sibling,pouk,p ou k,,datasets_idtmk2002wordlistidate_tsv
15520,idat1237,younger_sibling,walin mahinak,w a l i n _ m a h i n a k,younger sibling female,datasets_idtmk2002wordlistidate_tsv
15521,idat1237,younger_sibling,walin manɛk,w a l i n _ m a n ɛ k,younger sibling male; younger sibling female,datasets_idtmk2002wordlistidate_tsv
15522,idat1237,slave,wato,w a t o,,datasets_idtmk2002wordlistidate_tsv
15523,idat1237,1sg,ʔɑu,ʔ ɑu,,datasets_idtmk2002wordlistidate_tsv
15524,idat1237,2sg_informal,ʔɔ:,ʔ ɔː,,datasets_idtmk2002wordlistidate_tsv
15525,idat1237,2sg_polite,ʔita,ʔ i t a,,datasets_idtmk2002wordlistidate_tsv
15526,idat1237,3sg,ni:,n iː,,datasets_idtmk2002wordlistidate_tsv
15527,idat1237,1pl_excl,ʔami,ʔ a m i,,datasets_idtmk2002wordlistidate_tsv
15528,idat1237,1pl_incl,ʔita,ʔ i t a,,datasets_idtmk2002wordlistidate_tsv
15529,idat1237,2pl,ʔemi,ʔ e m i,,datasets_idtmk2002wordlistidate_tsv
15530,idat1237,3pl,sira,s i r a,,datasets_idtmk2002wordlistidate_tsv
15531,idat1237,no_not,lɑek,l ɑ e k,,datasets_idtmk2002wordlistidate_tsv
15532,idat1237,and,nɔrɔ:,n ɔ r ɔː,,datasets_idtmk2002wordlistidate_tsv
15533,idat1237,because,tɑn 'ti:,t ɑ n _ t iː,,datasets_idtmk2002wordlistidate_tsv
15534,idat1237,if,kalɑu,k a l ɑu,,datasets_idtmk2002wordlistidate_tsv
15535,idat1237,with,ʔɔrɔ:,ʔ ɔ r ɔː,,datasets_idtmk2002wordlistidate_tsv
15536,idat1237,what,sa:,s aː,,datasets_idtmk2002wordlistidate_tsv
15537,idat1237,who,ʔɛta,ʔ ɛ t a,,datasets_idtmk2002wordlistidate_tsv
15538,idat1237,when,a'lira,a l i r a,when; when,datasets_idtmk2002wordlistidate_tsv
15539,idat1237,when,walira,w a l i r a,when; when,datasets_idtmk2002wordlistidate_tsv
15540,idat1237,why,tan ti 'sa:,t a n _ t i _ s aː,,datasets_idtmk2002wordlistidate_tsv
15541,idat1237,how_much_how_many,jila,j i l a,,datasets_idtmk2002wordlistidate_tsv
15542,idat1237,how,nu'sa:,n u s aː,,datasets_idtmk2002wordlistidate_tsv
15543,idat1237,this,nia,n ia,Prox,datasets_idtmk2002wordlistidate_tsv
15544,idat1237,that,ɛnɛ 'lei,ɛ n ɛ _ l ei,? Dist,datasets_idtmk2002wordlistidate_tsv
15545,idat1237,at,he:,h eː,Loc,datasets_idtmk2002wordlistidate_tsv
15546,idat1237,inside,he:,h eː,Loc,datasets_idtmk2002wordlistidate_tsv
15547,idat1237,here,hɛ'nia,h ɛ n ia,Loc Prox,datasets_idtmk2002wordlistidate_tsv
15548,idat1237,there,hɛ 'lei,h ɛ _ l ei,Loc Dist,datasets_idtmk2002wordlistidate_tsv
15549,idat1237,above,hɛ 'houk,h ɛ _ h ou k,Loc above,datasets_idtmk2002wordlistidate_tsv
15550,idat1237,below,hɛ 'rahak,h ɛ _ r a h a k,Loc below,datasets_idtmk2002wordlistidate_tsv
15551,idat1237,left_side,hɛ ka'haruk,h ɛ _ k a h a r u k,Loc left,datasets_idtmk2002wordlistidate_tsv
15552,idat1237,right_side,hɛ ka'ɛr,h ɛ _ k a ɛ r,Loc right,datasets_idtmk2002wordlistidate_tsv
15553,idat1237,few,mo'ɑk,m o ɑ k,a little bit,datasets_idtmk2002wordlistidate_tsv
15554,idat1237,all,nopu-'nopu,n o p u _ n o p u,empty-empty,datasets_idtmk2002wordlistidate_tsv
15555,idat1237,many,wa'ʔi:k,w a ʔ iː k,,datasets_idtmk2002wordlistidate_tsv
15556,idat1237,animal,ani'mɑl,a n i m ɑ l,,datasets_idtmk2002wordlistidate_tsv
15557,idat1237,dog,ɑsu,ɑ s u,,datasets_idtmk2002wordlistidate_tsv
15558,idat1237,tail,ji'ʔan,j i ʔ a n,,datasets_idtmk2002wordlistidate_tsv
15559,idat1237,fish,ikɑn,i k ɑ n,,datasets_idtmk2002wordlistidate_tsv
15560,idat1237,bird,manu ɑhu'ʔin,m a n u _ ɑ h u ʔ i n,,datasets_idtmk2002wordlistidate_tsv
15561,idat1237,wing,ri:s,r iː s,,datasets_idtmk2002wordlistidate_tsv
15562,idat1237,claw,ka'ramɑs,k a r a m ɑ s,to claw,datasets_idtmk2002wordlistidate_tsv
15563,idat1237,feather,hu'luk,h u l u k,,datasets_idtmk2002wordlistidate_tsv
15564,idat1237,horn,sorun,s o r u n,,datasets_idtmk2002wordlistidate_tsv
15565,idat1237,snake,samoro,s a m o r o,snake; adder,datasets_idtmk2002wordlistidate_tsv
15566,idat1237,snake,sɔ'ʔɑi,s ɔ ʔ ɑ i,snake; adder,datasets_idtmk2002wordlistidate_tsv
15567,idat1237,egg,manu tɛ'lɔr,m a n u _ t ɛ l ɔ r,,datasets_idtmk2002wordlistidate_tsv
15568,idat1237,earthworm,kule,k u l e,worm in soil; worm in people,datasets_idtmk2002wordlistidate_tsv
15569,idat1237,earthworm,ta'lina kɛ'tuk,t a l i n a _ k ɛ t u k,worm in soil; worm in people,datasets_idtmk2002wordlistidate_tsv
15570,idat1237,louse_in_hair,utu,u t u,,datasets_idtmk2002wordlistidate_tsv
15571,idat1237,big,ɑ'tun,ɑ t u n,,datasets_idtmk2002wordlistidate_tsv
15572,idat1237,small,huak,h ua k,,datasets_idtmk2002wordlistidate_tsv
15573,idat1237,old_worn_house,matu'ʔan,m a t u ʔ a n,,datasets_idtmk2002wordlistidate_tsv
15574,idat1237,new,mu'rin,m u r i n,,datasets_idtmk2002wordlistidate_tsv
15575,idat1237,old_people,matu'ʔan,m a t u ʔ a n,,datasets_idtmk2002wordlistidate_tsv
15576,idat1237,young_people,lɛ'hɛn,l ɛ h ɛ n,young; young man; young woman,datasets_idtmk2002wordlistidate_tsv
15577,idat1237,young_people,ulosan,u l o s a n,young; young man; young woman,datasets_idtmk2002wordlistidate_tsv
15578,idat1237,hot,panɑs,p a n ɑ s,,datasets_idtmk2002wordlistidate_tsv
15579,idat1237,cold,la'muruk,l a m u r u k,,datasets_idtmk2002wordlistidate_tsv
15580,idat1237,good,jian,j ia n,,datasets_idtmk2002wordlistidate_tsv
15581,idat1237,bad,pa'ʔek,p a ʔ e k,,datasets_idtmk2002wordlistidate_tsv
15582,idat1237,full,na'penu,n a p e n u,,datasets_idtmk2002wordlistidate_tsv
15583,idat1237,near,ka'pesi,k a p e s i,,datasets_idtmk2002wordlistidate_tsv
15584,idat1237,far,a'rɔ:k,a r ɔː k,,datasets_idtmk2002wordlistidate_tsv
15585,idat1237,wet,po'ʔɔn,p o ʔ ɔ n,,datasets_idtmk2002wordlistidate_tsv
15586,idat1237,dry,marɑn,m a r ɑ n,,datasets_idtmk2002wordlistidate_tsv
15587,idat1237,thin,mi'his,m i h i s,,datasets_idtmk2002wordlistidate_tsv
15588,idat1237,thick,mɑ'har,m ɑ h a r,,datasets_idtmk2002wordlistidate_tsv
15589,idat1237,round,kapu'ɑr,k a p u ɑ r,,datasets_idtmk2002wordlistidate_tsv
15590,idat1237,dark,kɑmudɑk,k ɑ m u d ɑ k,,datasets_idtmk2002wordlistidate_tsv
15591,idat1237,dirty,kaho'ʔɛr,k a h o ʔ ɛ r,,datasets_idtmk2002wordlistidate_tsv
15592,idat1237,sharp,hɑtin,h ɑ t i n,,datasets_idtmk2002wordlistidate_tsv
15593,idat1237,blunt,tu'ran,t u r a n,,datasets_idtmk2002wordlistidate_tsv
15594,idat1237,heavy,ri'hun,r i h u n,,datasets_idtmk2002wordlistidate_tsv
15595,idat1237,straight,ʔu'moun,ʔ u m ou n,,datasets_idtmk2002wordlistidate_tsv
15596,idat1237,wide,ma'luɑr,m a l u ɑ r,,datasets_idtmk2002wordlistidate_tsv
15597,idat1237,correct,lɔ:s,l ɔː s,,datasets_idtmk2002wordlistidate_tsv
15598,idat1237,ripe,madɑ'sɑn,m a d ɑ s ɑ n,cooked; ripe,datasets_idtmk2002wordlistidate_tsv
15599,idat1237,ripe,ubinak,u b i n a k,cooked; ripe,datasets_idtmk2002wordlistidate_tsv
15600,idat1237,rotten,karo'ek,k a r o e k,,datasets_idtmk2002wordlistidate_tsv
15601,idat1237,flat,tu'lɑk,t u l ɑ k,,datasets_idtmk2002wordlistidate_tsv
15602,idat1237,black,mɛtɑn,m ɛ t ɑ n,,datasets_idtmk2002wordlistidate_tsv
15603,idat1237,white,pu'tin,p u t i n,,datasets_idtmk2002wordlistidate_tsv
15604,idat1237,red,mɛ'rɑn,m ɛ r ɑ n,,datasets_idtmk2002wordlistidate_tsv
15605,idat1237,green,mɔrɔn,m ɔ r ɔ n,,datasets_idtmk2002wordlistidate_tsv
15606,idat1237,yellow,kamo'dɔ:k,k a m o d ɔː k,,datasets_idtmk2002wordlistidate_tsv
15607,idat1237,scared,ma'ʔɛ:s,m a ʔ ɛː s,,datasets_idtmk2002wordlistidate_tsv
15608,idat1237,to_hear,sei,s ei,,datasets_idtmk2002wordlistidate_tsv
15609,idat1237,to_smell,me'i,m e i,kiss; nose kiss; smell,datasets_idtmk2002wordlistidate_tsv
15610,idat1237,to_smell,re'ʔi,r e ʔ i,kiss; nose kiss; smell,datasets_idtmk2002wordlistidate_tsv
15611,idat1237,to_think,ano'in,a n o i n,,datasets_idtmk2002wordlistidate_tsv
15612,idat1237,to_know,tada,t a d a,,datasets_idtmk2002wordlistidate_tsv
15613,idat1237,to_say,lo'in,l o i n,,datasets_idtmk2002wordlistidate_tsv
15614,idat1237,to_speak,su'ʔar,s u ʔ a r,,datasets_idtmk2002wordlistidate_tsv
15615,idat1237,to_lie_down,pua,p ua,,datasets_idtmk2002wordlistidate_tsv
15616,idat1237,to_sleep,du'ʔur,d u ʔ u r,,datasets_idtmk2002wordlistidate_tsv
15617,idat1237,to_bathe,arius,a r i u s,,datasets_idtmk2002wordlistidate_tsv
15618,idat1237,to_bathe_a_child,arius 'ɑnɑk,a r i u s _ ɑ n ɑ k,,datasets_idtmk2002wordlistidate_tsv
15619,idat1237,to_sit,katura,k a t u r a,,datasets_idtmk2002wordlistidate_tsv
15620,idat1237,to_sit,tɑ'kura,t ɑ k u r a,,datasets_idtmk2002wordlistidate_tsv
15621,idat1237,to_stand,pa'rin,p a r i n,,datasets_idtmk2002wordlistidate_tsv
15622,idat1237,to_walk,lɑu,l ɑu,,datasets_idtmk2002wordlistidate_tsv
15623,idat1237,to_swim,nɑ'muʔa,n ɑ m u ʔ a,namua=he swims,datasets_idtmk2002wordlistidate_tsv
15624,idat1237,to_fly,na'lɔn,n a l ɔ n,,datasets_idtmk2002wordlistidate_tsv
15625,idat1237,to_fall_from_above,karek,k a r e k,fall; topple,datasets_idtmk2002wordlistidate_tsv
15626,idat1237,to_fall_from_above,mɑ'nahu,m ɑ n a h u,fall; topple,datasets_idtmk2002wordlistidate_tsv
15627,idat1237,to_drink,ʔinu,ʔ i n u,,datasets_idtmk2002wordlistidate_tsv
15628,idat1237,to_eat,a:,aː,,datasets_idtmk2002wordlistidate_tsv
15629,idat1237,to_cook,bɑdɑ'hɑn,b ɑ d ɑ h ɑ n,,datasets_idtmk2002wordlistidate_tsv
15630,idat1237,to_wash,hase,h a s e,,datasets_idtmk2002wordlistidate_tsv
15631,idat1237,to_sew,suʔu,s uʔu,,datasets_idtmk2002wordlistidate_tsv
15632,idat1237,alive,mori,m o r i,,datasets_idtmk2002wordlistidate_tsv
15633,idat1237,to_breathe,a'dada 'i:s,a d a d a _ iː s,pull breath,datasets_idtmk2002wordlistidate_tsv
15634,idat1237,to_work,sir'bisu,s i r b i s u,,datasets_idtmk2002wordlistidate_tsv
15635,idat1237,to_die,mɑte,m ɑ t e,,datasets_idtmk2002wordlistidate_tsv
15636,idat1237,to_give,ne:,n eː,,datasets_idtmk2002wordlistidate_tsv
15637,idat1237,to_wipe,sɑpu,s ɑ p u,,datasets_idtmk2002wordlistidate_tsv
15638,idat1237,to_come,ma:,m aː,,datasets_idtmk2002wordlistidate_tsv
15639,idat1237,to_laugh,mɑli,m ɑ l i,,datasets_idtmk2002wordlistidate_tsv
15640,idat1237,to_cry,sɛro,s ɛ r o,,datasets_idtmk2002wordlistidate_tsv
15641,idat1237,to_dance,dɑnsa,d ɑ n s a,,datasets_idtmk2002wordlistidate_tsv
15642,idat1237,to_sing,kɑnta,k ɑ n t a,,datasets_idtmk2002wordlistidate_tsv
15643,idat1237,to_suck,dudus,d u d u s,,datasets_idtmk2002wordlistidate_tsv
15644,idat1237,to_blow,sɑ'pu:,s ɑ p uː,,datasets_idtmk2002wordlistidate_tsv
15645,idat1237,to_spit,bu'rit,b u r i t,,datasets_idtmk2002wordlistidate_tsv
15646,idat1237,to_vomit,neona'pe:,n e o n a p eː,,datasets_idtmk2002wordlistidate_tsv
15647,idat1237,to_rub,sɔ:,s ɔː,,datasets_idtmk2002wordlistidate_tsv
15648,idat1237,to_scratch,karu'i,k a r u i,,datasets_idtmk2002wordlistidate_tsv
15649,idat1237,to_swell,nɑ'pupu,n ɑ p u p u,(na is not 3s),datasets_idtmk2002wordlistidate_tsv
15650,idat1237,to_hit,pa'ʔu,p a ʔ u,hit with stick; hit with fist,datasets_idtmk2002wordlistidate_tsv
15651,idat1237,to_hit,tu'u,t u u,hit with stick; hit with fist,datasets_idtmk2002wordlistidate_tsv
15652,idat1237,to_bite,ho'ʔi,h o ʔ i,,datasets_idtmk2002wordlistidate_tsv
15653,idat1237,to_cut,tesi,t e s i,,datasets_idtmk2002wordlistidate_tsv
15654,idat1237,to_split,hɔta,h ɔ t a,,datasets_idtmk2002wordlistidate_tsv
15655,idat1237,to_stab,tu'huk,t u h u k,,datasets_idtmk2002wordlistidate_tsv
15656,idat1237,to_fight,ɑkɔ'dik,ɑ k ɔ d i k,,datasets_idtmk2002wordlistidate_tsv
15657,idat1237,to_throw,tɛ:r,t ɛː r,,datasets_idtmk2002wordlistidate_tsv
15658,idat1237,to_hunt,sɔrɔ,s ɔ r ɔ,,datasets_idtmk2002wordlistidate_tsv
15659,idat1237,to_kill,e'a:r,e aː r,,datasets_idtmk2002wordlistidate_tsv
15660,idat1237,to_dig,ke'ʔe,k e ʔ e,,datasets_idtmk2002wordlistidate_tsv
15661,idat1237,to_flow,nakɑr,n a k ɑ r,,datasets_idtmk2002wordlistidate_tsv
15662,idat1237,to_float,nale'hɛr,n a l e h ɛ r,,datasets_idtmk2002wordlistidate_tsv
15663,idat1237,to_hold,kui,k ui,hold; hold,datasets_idtmk2002wordlistidate_tsv
15664,idat1237,to_hold,tu'ʔa,t u ʔ a,hold; hold,datasets_idtmk2002wordlistidate_tsv
15665,idat1237,to_tie,hutu,h u t u,tie into a bundle; tie sth to sth,datasets_idtmk2002wordlistidate_tsv
15666,idat1237,to_tie,isi,i s i,tie into a bundle; tie sth to sth,datasets_idtmk2002wordlistidate_tsv
15667,idat1237,to_play,diuk,d i u k,,datasets_idtmk2002wordlistidate_tsv
15668,idat1237,to_pull,a'dada,a d a d a,,datasets_idtmk2002wordlistidate_tsv
15669,idat1237,to_push,a'dudu,a d u d u,,datasets_idtmk2002wordlistidate_tsv
15670,idat1237,to_turn,ahi'lɑs,a h i l ɑ s,,datasets_idtmk2002wordlistidate_tsv
15671,idat1237,to_squeeze,kumu,k u m u,,datasets_idtmk2002wordlistidate_tsv
15672,idat1237,to_shoot,tiru,t i r u,,datasets_idtmk2002wordlistidate_tsv
15673,idat1237,to_ask_question,sura,s u r a,,datasets_idtmk2002wordlistidate_tsv
15674,idat1237,to_count,wisa,w i s a,,datasets_idtmk2002wordlistidate_tsv
15675,idat1237,one,rua,r ua,,datasets_idtmk2002wordlistidate_tsv
15676,idat1237,two,telu,t e l u,,datasets_idtmk2002wordlistidate_tsv
15677,idat1237,three,ʔa:t,ʔ aː t,,datasets_idtmk2002wordlistidate_tsv
15678,idat1237,four,lima,l i m a,,datasets_idtmk2002wordlistidate_tsv
15679,idat1237,five,ne:n,n eː n,,datasets_idtmk2002wordlistidate_tsv
15680,idat1237,six,hitu,h i t u,,datasets_idtmk2002wordlistidate_tsv
15681,idat1237,seven,walu,w a l u,,datasets_idtmk2002wordlistidate_tsv
15682,idat1237,eight,sia,s ia,,datasets_idtmk2002wordlistidate_tsv
15683,idat1237,nine,sa'nulu,s a n u l u,,datasets_idtmk2002wordlistidate_tsv
15684,idat1237,nineteen,rua nulu,r ua _ n u l u,,datasets_idtmk2002wordlistidate_tsv
15685,idat1237,ninety,ʔatus 'wisa,ʔ a t u s _ w i s a,,datasets_idtmk2002wordlistidate_tsv
15686,idat1237,one_hundred,ʔatus 'wisa,ʔ a t u s _ w i s a,,datasets_idtmk2002wordlistidate_tsv
15687,idat1237,friend,maluk,m a l u k,,datasets_idtmk2002wordlistidate_tsv
15688,idat1237,dowry,a'heli,a h e l i,,datasets_idtmk2002wordlistidate_tsv
15689,idat1237,flower,hu'na:n,h u n aː n,,datasets_idtmk2002wordlistidate_tsv
15690,idat1237,long,mɑ'naruk,m ɑ n a r u k,,datasets_idtmk2002wordlistidate_tsv
15691,idat1237,short,pa'dak,p a d a k,,datasets_idtmk2002wordlistidate_tsv
15692,idat1237,narrow,ku'lɔt,k u l ɔ t,,datasets_idtmk2002wordlistidate_tsv
15693,koto1251,sky,neno,n e n o,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15694,koto1251,sun,manas,m a n a s,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15695,koto1251,moon,funan,f u n a n,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15696,koto1251,star,kfuu,kf uː,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15697,koto1251,night,fai,f ai,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15698,koto1251,day,neno,n e n o,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15699,koto1251,year,toon,t oː n,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15700,koto1251,morning,kiku,k i k u,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15701,koto1251,morning,nmeu n-fi:n,n m eu _ n _ f iː n,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15702,koto1251,yesterday,afi na:,a f i _ n aː,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15703,koto1251,tomorrow,nokaʔ,n o k a ʔ,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15704,koto1251,day_after_tomorrow,nmeu,n m eu,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15705,koto1251,twilight_dawn,kimuʔ,k i m u ʔ,twiliɡht,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15706,koto1251,cloud,snaat=e n-sae,s n aː t _ e _ n _ s a e,"dawn, literally ""the light comes up""",datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15707,koto1251,cloud,uun=e n-mutiʔ,uː n _ e _ n _ m u t i ʔ,"dawn, literally ""the source/beginning of white""",datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15708,koto1251,cloud,nope,n o p e,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15709,koto1251,wind,anin,a n i n,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15710,koto1251,rain,uran,u r a n,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15711,koto1251,rainbow,enus,e n u s,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15712,koto1251,thunder,ʔrotos,ʔ r o t o s,"rumbling, thundering",datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15713,koto1251,lightning,rimat,r i m a t,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15714,koto1251,earthquake,tainonus,t ai n o n u s,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
15715,koto1251,fog,pupu,p u p u,,datasets_aozowenedwards2016wordlistuabmetoamarasi_tsv
